pair_id,task,site_type,outcome
P_ecstasy-d2-v3,Reader,ReaderSite,0.2538985653959607
P_ecstasy-d2-v3,Self,ReaderSite,0.342308003396381
P_ecstasy-d2-v4,Reader,ReaderSite,0.00036966420137307665
P_ecstasy-d2-v4,Self,ReaderSite,0.14522785627497692
P_ecstasy-d3-v1,Reader,ReaderSite,0.4190682592691344
P_ecstasy-d3-v1,Self,ReaderSite,0.23925761901898257
P_ecstasy-d3-v2,Reader,ReaderSite,0.2087759085368246
P_ecstasy-d3-v2,Self,ReaderSite,0.24325286360909804
P_ecstasy-d3-v3,Reader,ReaderSite,0.19703658432426208
P_ecstasy-d3-v3,Self,ReaderSite,0.04642316894866649
P_ecstasy-d3-v4,Reader,ReaderSite,0.13152345307497715
P_ecstasy-d3-v4,Self,ReaderSite,0.1693157104726657
P_loathing-d1-v1,Reader,ReaderSite,0.15489294168620926
P_loathing-d1-v1,Self,ReaderSite,0.013849685921615063
P_loathing-d1-v2,Reader,ReaderSite,0.27907596813205693
P_loathing-d1-v2,Self,ReaderSite,0.33207796896222375
P_loathing-d1-v3,Reader,ReaderSite,0.4351655453374432
P_loathing-d1-v3,Self,ReaderSite,0.2661902311962514
P_loathing-d1-v4,Reader,ReaderSite,0.19930192330951302
P_loathing-d1-v4,Self,ReaderSite,0.34499279664296756
P_loathing-d2-v1,Reader,ReaderSite,0.23355318077086107
P_loathing-d2-v1,Self,ReaderSite,0.12449369133053922
P_loathing-d2-v2,Reader,ReaderSite,0.017399904532633403
P_loathing-d2-v2,Self,ReaderSite,0.09258042242959208
P_loathing-d2-v3,Reader,ReaderSite,0.013052007500370166
P_loathing-d2-v3,Self,ReaderSite,0.12616859768474464
P_loathing-d2-v4,Reader,ReaderSite,0.27246241788461045
P_loathing-d2-v4,Self,ReaderSite,0.3479303612242979
P_loathing-d3-v1,Reader,ReaderSite,0.09727381145358072
P_loathing-d3-v1,Self,ReaderSite,0.006974966142664574
P_loathing-d3-v2,Reader,ReaderSite,0.18975495504384154
P_loathing-d3-v2,Self,ReaderSite,0.2549234903068154
P_loathing-d3-v3,Reader,ReaderSite,0.05791700521107357
P_loathing-d3-v3,Self,ReaderSite,0.055111824825557765
P_loathing-d3-v4,Reader,ReaderSite,0.18168013805257166
P_loathing-d3-v4,Self,ReaderSite,0.4647070402713629
P_amazement-d1-v1,Reader,ReaderSite,0.1321630146126389
P_amazement-d1-v1,Self,ReaderSite,0.05747895393133984
P_amazement-d1-v2,Reader,ReaderSite,0.13768762539301793
P_amazement-d1-v2,Self,ReaderSite,0.10335021697747049
P_amazement-d1-v3,Reader,ReaderSite,0.03190014257875351
P_amazement-d1-v3,Self,ReaderSite,0.2501244331987227
P_amazement-d1-v4,Reader,ReaderSite,0.10198858714052683
P_amazement-d1-v4,Self,ReaderSite,0.08090857201530444
P_amazement-d2-v1,Reader,ReaderSite,0.39140788975113106
P_amazement-d2-v1,Self,ReaderSite,0.3529282756750183
P_amazement-d2-v2,Reader,ReaderSite,0.19800237455702518
P_amazement-d2-v2,Self,ReaderSite,0.22309579665251533
P_amazement-d2-v3,Reader,ReaderSite,0.2481251432506273
P_amazement-d2-v3,Self,ReaderSite,0.13543847999258585
P_amazement-d2-v4,Reader,ReaderSite,0.06971854003897437
P_amazement-d2-v4,Self,ReaderSite,0.0187259318743207
P_amazement-d3-v1,Reader,ReaderSite,0.4330385567257631
P_amazement-d3-v1,Self,ReaderSite,0.2687127342406237
P_amazement-d3-v2,Reader,ReaderSite,0.031806357284621
P_amazement-d3-v2,Self,ReaderSite,0.3910407641981699
P_amazement-d3-v3,Reader,ReaderSite,0.15108016112774836
P_amazement-d3-v3,Self,ReaderSite,0.28133615369312626
P_amazement-d3-v4,Reader,ReaderSite,0.1072931921022855
P_amazement-d3-v4,Self,ReaderSite,0.14140077724698408
P_admiration-d1-v1,Reader,ReaderSite,0.0561196858061237
P_admiration-d1-v1,Self,ReaderSite,0.1950648478094248
P_admiration-d1-v2,Reader,ReaderSite,0.20845254359371967
P_admiration-d1-v2,Self,ReaderSite,0.11799347816659989
P_admiration-d1-v3,Reader,ReaderSite,0.02945971891913146
P_admiration-d1-v3,Self,ReaderSite,0.2765179154363411
P_admiration-d1-v4,Reader,ReaderSite,0.011938102110216064
P_admiration-d1-v4,Self,ReaderSite,0.289689940466344
P_admiration-d2-v1,Reader,ReaderSite,0.3471217285930508
P_admiration-d2-v1,Self,ReaderSite,0.4464127310774928
P_admiration-d2-v2,Reader,ReaderSite,0.24496575453071934
P_admiration-d2-v2,Self,ReaderSite,0.3611612161385338
P_admiration-d2-v3,Reader,ReaderSite,0.22050901697172165
P_admiration-d2-v3,Self,ReaderSite,0.2502076851739594
P_admiration-d2-v4,Reader,ReaderSite,0.12853566324928156
P_admiration-d2-v4,Self,ReaderSite,0.2965718673289972
P_admiration-d3-v1,Reader,ReaderSite,0.055975568285207444
P_admiration-d3-v1,Self,ReaderSite,0.14484222898622523
P_admiration-d3-v2,Reader,ReaderSite,0.31121007737860973
P_admiration-d3-v2,Self,ReaderSite,0.20631070455577527
P_admiration-d3-v3,Reader,ReaderSite,0.2619949230783387
P_admiration-d3-v3,Self,ReaderSite,0.1990259761787141
P_admiration-d3-v4,Reader,ReaderSite,0.0526541642050522
P_admiration-d3-v4,Self,ReaderSite,0.22110597342770255
P_vigilance-d1-v1,Reader,ReaderSite,0.17357539789904752
P_vigilance-d1-v1,Self,ReaderSite,0.44639078279973576
P_vigilance-d1-v2,Reader,ReaderSite,0.050516599270871154
P_vigilance-d1-v2,Self,ReaderSite,0.33843223370629616
P_vigilance-d1-v3,Reader,ReaderSite,0.26113796274151024
P_vigilance-d1-v3,Self,ReaderSite,0.13110969709182285
P_vigilance-d1-v4,Reader,ReaderSite,0.002407056074603453
P_vigilance-d1-v4,Self,ReaderSite,0.10019599911445809
P_vigilance-d2-v1,Reader,ReaderSite,0.3587935420928332
P_vigilance-d2-v1,Self,ReaderSite,0.2881030646287641
P_vigilance-d2-v2,Reader,ReaderSite,0.5632274205647771
P_vigilance-d2-v2,Self,ReaderSite,0.43837827629596404
P_vigilance-d2-v3,Reader,ReaderSite,0.16120407429697625
P_vigilance-d2-v3,Self,ReaderSite,0.195171177718521
P_vigilance-d2-v4,Reader,ReaderSite,0.03974629809568064
P_vigilance-d2-v4,Self,ReaderSite,0.017095736497089398
P_vigilance-d3-v1,Reader,ReaderSite,0.6909738226046138
P_vigilance-d3-v1,Self,ReaderSite,0.4514914489977553
P_vigilance-d3-v2,Reader,ReaderSite,0.17884864256214072
P_vigilance-d3-v2,Self,ReaderSite,0.0373848848221674
P_vigilance-d3-v3,Reader,ReaderSite,0.04730418523766122
P_vigilance-d3-v3,Self,ReaderSite,0.36679758904236914
P_vigilance-d3-v4,Reader,ReaderSite,0.45097694430139157
P_vigilance-d3-v4,Self,ReaderSite,0.09143236706199165
P_rage-d4-v1,Reader,ReaderSite,0.23223846016385385
P_rage-d4-v1,Self,ReaderSite,0.15802501624120424
P_rage-d4-v2,Reader,ReaderSite,0.13180159992185558
P_rage-d4-v2,Self,ReaderSite,0.38407645676026414
P_rage-d4-v3,Reader,ReaderSite,0.1063013258038028
P_rage-d4-v3,Self,ReaderSite,0.24431401892942528
P_rage-d4-v4,Reader,ReaderSite,0.3194232771159209
P_rage-d4-v4,Self,ReaderSite,0.25174100871735394
P_rage-d5-v1,Reader,ReaderSite,0.12268291010454924
P_rage-d5-v1,Self,ReaderSite,0.23410911406362622
P_rage-d5-v2,Reader,ReaderSite,0.2523968967461201
P_rage-d5-v2,Self,ReaderSite,0.35719137471107976
P_rage-d5-v3,Reader,ReaderSite,0.25356221275457447
P_rage-d5-v3,Self,ReaderSite,0.27471920926719484
P_rage-d5-v4,Reader,ReaderSite,0.32801065615138825
P_rage-d5-v4,Self,ReaderSite,0.08460635890457979
P_rage-d6-v1,Reader,ReaderSite,0.14248551860970027
P_rage-d6-v1,Self,ReaderSite,0.07512501791307047
P_rage-d6-v2,Reader,ReaderSite,0.0739499593755002
P_rage-d6-v2,Self,ReaderSite,0.2080615699932271
P_rage-d6-v3,Reader,ReaderSite,0.08286063631958607
P_rage-d6-v3,Self,ReaderSite,0.4758989517705037
P_rage-d6-v4,Reader,ReaderSite,0.018388138031085965
P_rage-d6-v4,Self,ReaderSite,0.19067695170590282
P_grief-d4-v1,Reader,ReaderSite,0.29234191234853313
P_grief-d4-v1,Self,ReaderSite,0.5611297751188351
P_grief-d4-v2,Reader,ReaderSite,0.057654710217232896
P_grief-d4-v2,Self,ReaderSite,0.29718561491992723
P_grief-d4-v3,Reader,ReaderSite,0.30382975311846394
P_grief-d4-v3,Self,ReaderSite,0.3884507712742318
P_grief-d4-v4,Reader,ReaderSite,0.09130609646790955
P_grief-d4-v4,Self,ReaderSite,0.006784199592580364
P_grief-d5-v1,Reader,ReaderSite,0.0019258299703555082
P_grief-d5-v1,Self,ReaderSite,0.35912111318938633
P_grief-d5-v2,Reader,ReaderSite,0.01704616435660533
P_grief-d5-v2,Self,ReaderSite,0.09555079937269362
P_grief-d5-v3,Reader,ReaderSite,0.2613040020769608
P_grief-d5-v3,Self,ReaderSite,0.18978441090840192
P_grief-d5-v4,Reader,ReaderSite,0.03778509498806848
P_grief-d5-v4,Self,ReaderSite,0.16838992703757238
P_grief-d6-v1,Reader,ReaderSite,0.023514487088910574
P_grief-d6-v1,Self,ReaderSite,0.09677849716395537
P_grief-d6-v2,Reader,ReaderSite,0.17080677882344997
P_grief-d6-v2,Self,ReaderSite,0.40472182719141214
P_grief-d6-v3,Reader,ReaderSite,0.2504840968319879
P_grief-d6-v3,Self,ReaderSite,0.25289686008658174
P_grief-d6-v4,Reader,ReaderSite,0.11450085477471594
P_grief-d6-v4,Self,ReaderSite,0.416888673814682
P_terror-d4-v1,Reader,ReaderSite,0.5218563813410184
P_terror-d4-v1,Self,ReaderSite,0.5118355582191443
P_terror-d4-v2,Reader,ReaderSite,0.044115728725033776
P_terror-d4-v2,Self,ReaderSite,0.10841710393101822
P_terror-d4-v3,Reader,ReaderSite,0.17263579496335346
P_terror-d4-v3,Self,ReaderSite,0.08153308865557607
P_terror-d4-v4,Reader,ReaderSite,0.03334893998300714
P_terror-d4-v4,Self,ReaderSite,0.19955871775749667
P_terror-d5-v1,Reader,ReaderSite,0.2055301075336584
P_terror-d5-v1,Self,ReaderSite,0.22813320650161284
P_terror-d5-v2,Reader,ReaderSite,0.11589638106245381
P_terror-d5-v2,Self,ReaderSite,0.03349068757266149
P_terror-d5-v3,Reader,ReaderSite,0.07772887755291524
P_terror-d5-v3,Self,ReaderSite,0.037321811878166855
P_terror-d5-v4,Reader,ReaderSite,0.1435042307949459
P_terror-d5-v4,Self,ReaderSite,0.16265085764547305
P_terror-d6-v1,Reader,ReaderSite,0.009811287897125709
P_terror-d6-v1,Self,ReaderSite,0.2600970312238511
P_terror-d6-v2,Reader,ReaderSite,0.2487612562333612
P_terror-d6-v2,Self,ReaderSite,0.2810106019142409
P_terror-d6-v3,Reader,ReaderSite,0.11022191220961952
P_terror-d6-v3,Self,ReaderSite,0.1355375012327551
P_terror-d6-v4,Reader,ReaderSite,0.11979136801327739
P_terror-d6-v4,Self,ReaderSite,0.35548656454403105
P_ecstasy-d4-v1,Reader,ReaderSite,0.11067773679298787
P_ecstasy-d4-v1,Self,ReaderSite,0.19880313504323732
P_ecstasy-d4-v2,Reader,ReaderSite,0.03700335213081907
P_ecstasy-d4-v2,Self,ReaderSite,0.12242924582993764
P_ecstasy-d4-v3,Reader,ReaderSite,0.3876546238301781
P_ecstasy-d4-v3,Self,ReaderSite,0.24418889916022568
P_ecstasy-d4-v4,Reader,ReaderSite,0.35978072269641626
P_ecstasy-d4-v4,Self,ReaderSite,0.7413264105518778
P_ecstasy-d5-v1,Reader,ReaderSite,0.277307850029227
P_ecstasy-d5-v1,Self,ReaderSite,0.0461598402219332
P_ecstasy-d5-v2,Reader,ReaderSite,0.04649227279438861
P_ecstasy-d5-v2,Self,ReaderSite,0.22078892509720038
P_ecstasy-d5-v3,Reader,ReaderSite,0.031593854987860936
P_ecstasy-d5-v3,Self,ReaderSite,0.08994867839075837
P_ecstasy-d5-v4,Reader,ReaderSite,0.11054715515385904
P_ecstasy-d5-v4,Self,ReaderSite,0.13253404830155002
P_ecstasy-d6-v1,Reader,ReaderSite,0.16698868164612612
P_ecstasy-d6-v1,Self,ReaderSite,0.3775314003663861
P_ecstasy-d6-v2,Reader,ReaderSite,0.08581268565376554
P_ecstasy-d6-v2,Self,ReaderSite,0.15650333522730087
P_ecstasy-d6-v3,Reader,ReaderSite,0.05418354000196679
P_ecstasy-d6-v3,Self,ReaderSite,0.08969669769959676
P_ecstasy-d6-v4,Reader,ReaderSite,0.04733868988703094
P_ecstasy-d6-v4,Self,ReaderSite,0.28889530666734364
P_loathing-d4-v1,Reader,ReaderSite,0.11716180463554782
P_loathing-d4-v1,Self,ReaderSite,0.10625019402133828
P_loathing-d4-v2,Reader,ReaderSite,0.10826243957216786
P_loathing-d4-v2,Self,ReaderSite,0.06720938480671768
P_loathing-d4-v3,Reader,ReaderSite,0.21038747628928522
P_loathing-d4-v3,Self,ReaderSite,0.14283947929663876
P_loathing-d4-v4,Reader,ReaderSite,0.14324161085545573
P_loathing-d4-v4,Self,ReaderSite,0.2594081522617211
P_loathing-d5-v1,Reader,ReaderSite,0.3204652638506822
P_loathing-d5-v1,Self,ReaderSite,0.29488306428764943
P_loathing-d5-v2,Reader,ReaderSite,0.016546511157311095
P_loathing-d5-v2,Self,ReaderSite,0.14853255268345134
P_loathing-d5-v3,Reader,ReaderSite,0.1606280691560391
P_loathing-d5-v3,Self,ReaderSite,0.024645580050301596
P_loathing-d5-v4,Reader,ReaderSite,0.18480915786015917
P_loathing-d5-v4,Self,ReaderSite,0.019178996506376222
P_loathing-d6-v1,Reader,ReaderSite,0.0835914086688998
P_loathing-d6-v1,Self,ReaderSite,0.45913569440190827
P_loathing-d6-v2,Reader,ReaderSite,0.068011459689032
P_loathing-d6-v2,Self,ReaderSite,0.17905719291423638
P_loathing-d6-v3,Reader,ReaderSite,0.08439470235179725
P_loathing-d6-v3,Self,ReaderSite,0.13589347210580716
P_loathing-d6-v4,Reader,ReaderSite,0.07269783925259166
P_loathing-d6-v4,Self,ReaderSite,0.48706582592244496
P_amazement-d4-v1,Reader,ReaderSite,0.26710698509579345
P_amazement-d4-v1,Self,ReaderSite,0.22269949865631045
P_amazement-d4-v2,Reader,ReaderSite,0.1209725711550016
P_amazement-d4-v2,Self,ReaderSite,0.08445847964940612
P_amazement-d4-v3,Reader,ReaderSite,0.07722538133328172
P_amazement-d4-v3,Self,ReaderSite,0.0986297770493465
P_amazement-d4-v4,Reader,ReaderSite,0.03872495327928327
P_amazement-d4-v4,Self,ReaderSite,0.2420407603158834
P_amazement-d5-v1,Reader,ReaderSite,0.11399349288201766
P_amazement-d5-v1,Self,ReaderSite,0.19409038008557022
P_amazement-d5-v2,Reader,ReaderSite,0.06300483454187145
P_amazement-d5-v2,Self,ReaderSite,0.05820780801676939
P_amazement-d5-v3,Reader,ReaderSite,0.11736341523591243
P_amazement-d5-v3,Self,ReaderSite,0.2142693857982758
P_amazement-d5-v4,Reader,ReaderSite,0.001703520694009697
P_amazement-d5-v4,Self,ReaderSite,0.07740122937673988
P_amazement-d6-v1,Reader,ReaderSite,0.015847909741349753
P_amazement-d6-v1,Self,ReaderSite,0.25157892057849685
P_amazement-d6-v2,Reader,ReaderSite,0.2439245452140293
P_amazement-d6-v2,Self,ReaderSite,0.18212596716236273
P_amazement-d6-v3,Reader,ReaderSite,0.13350948449936073
P_amazement-d6-v3,Self,ReaderSite,0.14402486161351735
P_amazement-d6-v4,Reader,ReaderSite,0.09141548272768985
P_amazement-d6-v4,Self,ReaderSite,0.3027536775321269
P_admiration-d4-v1,Reader,ReaderSite,0.027010405464997334
P_admiration-d4-v1,Self,ReaderSite,0.27459364200283076
P_admiration-d4-v2,Reader,ReaderSite,0.02649414164516628
P_admiration-d4-v2,Self,ReaderSite,0.16030487443436137
P_admiration-d4-v3,Reader,ReaderSite,0.6477696613582458
P_admiration-d4-v3,Self,ReaderSite,0.4276279592506529
P_admiration-d4-v4,Reader,ReaderSite,0.27399027909811746
P_admiration-d4-v4,Self,ReaderSite,0.02581150319738912
P_admiration-d5-v1,Reader,ReaderSite,0.16061763607434187
P_admiration-d5-v1,Self,ReaderSite,0.06876608002267881
P_admiration-d5-v2,Reader,ReaderSite,0.026519059178950144
P_admiration-d5-v2,Self,ReaderSite,0.13086074407347592
P_admiration-d5-v3,Reader,ReaderSite,0.03152931676199877
P_admiration-d5-v3,Self,ReaderSite,0.10976297999587459
P_admiration-d5-v4,Reader,ReaderSite,0.46700143776795944
P_admiration-d5-v4,Self,ReaderSite,0.5244007764316141
P_admiration-d6-v1,Reader,ReaderSite,0.23716319302397082
P_admiration-d6-v1,Self,ReaderSite,0.09299308374460047
P_admiration-d6-v2,Reader,ReaderSite,0.14159455141947852
P_admiration-d6-v2,Self,ReaderSite,0.25906849277373656
P_admiration-d6-v3,Reader,ReaderSite,0.05469857390748967
P_admiration-d6-v3,Self,ReaderSite,0.2785501866853455
P_admiration-d6-v4,Reader,ReaderSite,0.38040584335682937
P_admiration-d6-v4,Self,ReaderSite,0.08611448119248521
P_vigilance-d4-v1,Reader,ReaderSite,0.27867585076721646
P_vigilance-d4-v1,Self,ReaderSite,0.07907479684088958
P_vigilance-d4-v2,Reader,ReaderSite,0.40325086682131506
P_vigilance-d4-v2,Self,ReaderSite,0.42336625251180937
P_vigilance-d4-v3,Reader,ReaderSite,0.1348979430665196
P_vigilance-d4-v3,Self,ReaderSite,0.0030660940815554483
P_vigilance-d4-v4,Reader,ReaderSite,0.3680811366371852
P_vigilance-d4-v4,Self,ReaderSite,0.12227420223086938
P_vigilance-d5-v1,Reader,ReaderSite,0.08757215894468295
P_vigilance-d5-v1,Self,ReaderSite,0.27129706352257976
P_vigilance-d5-v2,Reader,ReaderSite,0.32510880479182624
P_vigilance-d5-v2,Self,ReaderSite,0.007081868959315507
P_vigilance-d5-v3,Reader,ReaderSite,0.07228466066034933
P_vigilance-d5-v3,Self,ReaderSite,0.041228683993631776
P_vigilance-d5-v4,Reader,ReaderSite,0.6584754473887342
P_vigilance-d5-v4,Self,ReaderSite,0.5541240164367336
P_vigilance-d6-v1,Reader,ReaderSite,0.2036895303443842
P_vigilance-d6-v1,Self,ReaderSite,0.035612029547936075
P_vigilance-d6-v2,Reader,ReaderSite,0.2804075416812064
P_vigilance-d6-v2,Self,ReaderSite,0.03744088324875072
P_vigilance-d6-v3,Reader,ReaderSite,0.00609318412733284
P_vigilance-d6-v3,Self,ReaderSite,0.24015326750348764
P_vigilance-d6-v4,Reader,ReaderSite,0.06664985994241235
P_vigilance-d6-v4,Self,ReaderSite,0.11281409880571847
P_rage-d1-v1,Reader,SelfSite,0.04153181432412545
P_rage-d1-v1,Self,SelfSite,0.043718951909268444
P_rage-d1-v2,Reader,SelfSite,0.025858000284143756
P_rage-d1-v2,Self,SelfSite,0.04204363318192961
P_rage-d1-v3,Reader,SelfSite,0.0773696483485824
P_rage-d1-v3,Self,SelfSite,0.06157766097699913
P_rage-d1-v4,Reader,SelfSite,0.04530243442894655
P_rage-d1-v4,Self,SelfSite,0.006920005300943277
P_rage-d2-v1,Reader,SelfSite,0.0005291790604098345
P_rage-d2-v1,Self,SelfSite,0.018125738762024834
P_rage-d2-v2,Reader,SelfSite,0.08419057322772838
P_rage-d2-v2,Self,SelfSite,0.06081492224964791
P_rage-d2-v3,Reader,SelfSite,0.022864464888744163
P_rage-d2-v3,Self,SelfSite,0.001429105289813215
P_rage-d2-v4,Reader,SelfSite,0.16188878793985317
P_rage-d2-v4,Self,SelfSite,0.0849407770084718
P_rage-d3-v1,Reader,SelfSite,0.05032337307291446
P_rage-d3-v1,Self,SelfSite,0.048172702091028086
P_rage-d3-v2,Reader,SelfSite,0.05039221827540974
P_rage-d3-v2,Self,SelfSite,0.03259948240322341
P_rage-d3-v3,Reader,SelfSite,0.04920484761329469
P_rage-d3-v3,Self,SelfSite,0.03471648583630316
P_rage-d3-v4,Reader,SelfSite,0.07954003086651351
P_rage-d3-v4,Self,SelfSite,0.05027305041751351
P_grief-d1-v1,Reader,SelfSite,0.057549859191468045
P_grief-d1-v1,Self,SelfSite,0.0270744031909933
P_grief-d1-v2,Reader,SelfSite,0.04514591258237299
P_grief-d1-v2,Self,SelfSite,0.009061114566227157
P_grief-d1-v3,Reader,SelfSite,0.07307745897978135
P_grief-d1-v3,Self,SelfSite,0.0532937638008133
P_grief-d1-v4,Reader,SelfSite,0.0501493009603422
P_grief-d1-v4,Self,SelfSite,0.02768033304825046
P_grief-d2-v1,Reader,SelfSite,0.015271353450204472
P_grief-d2-v1,Self,SelfSite,0.013065330177336687
P_grief-d2-v2,Reader,SelfSite,0.07656885045504858
P_grief-d2-v2,Self,SelfSite,0.0798313443912031
P_grief-d2-v3,Reader,SelfSite,0.04946179727140221
P_grief-d2-v3,Self,SelfSite,0.041007082949694684
P_grief-d2-v4,Reader,SelfSite,0.05480053116109218
P_grief-d2-v4,Self,SelfSite,0.06995742531950544
P_grief-d3-v1,Reader,SelfSite,0.11875679032395503
P_grief-d3-v1,Self,SelfSite,0.14323617393166987
P_grief-d3-v2,Reader,SelfSite,0.03456315001068333
P_grief-d3-v2,Self,SelfSite,0.03914258653987357
P_grief-d3-v3,Reader,SelfSite,0.04596482112959688
P_grief-d3-v3,Self,SelfSite,0.022707481332183033
P_grief-d3-v4,Reader,SelfSite,0.008309867093629464
P_grief-d3-v4,Self,SelfSite,0.06646645994646638
P_terror-d1-v1,Reader,SelfSite,0.06396410262853713
P_terror-d1-v1,Self,SelfSite,0.08688141615829004
P_terror-d1-v2,Reader,SelfSite,0.019051264354596142
P_terror-d1-v2,Self,SelfSite,0.04653770518057598
P_terror-d1-v3,Reader,SelfSite,0.006005367299223963
P_terror-d1-v3,Self,SelfSite,0.012168212445121895
P_terror-d1-v4,Reader,SelfSite,0.0024588869971289284
P_terror-d1-v4,Self,SelfSite,0.08145116127895857
P_terror-d2-v1,Reader,SelfSite,0.05547639562106621
P_terror-d2-v1,Self,SelfSite,0.04930163247892372
P_terror-d2-v2,Reader,SelfSite,0.09848972253293997
P_terror-d2-v2,Self,SelfSite,0.0986629171957274
P_terror-d2-v3,Reader,SelfSite,0.05790885709521909
P_terror-d2-v3,Self,SelfSite,0.07933565363682149
P_terror-d2-v4,Reader,SelfSite,0.03633289797300332
