id,text,human_writer_v,human_writer_a,human_writer_d,human_reader_v,human_reader_a,human_reader_d,w_ev,w_ea,w_ed,w_gv,w_ga,w_gd,w_p555,r_ev,r_ea,r_ed,r_gv,r_ga,r_gd,r_p555,s_ev,s_ea,s_ed,s_gv,s_ga,s_gd,s_p555
112C-L012_409_634,"To help them establish themselves in the community, the Pleasant Run Emancipation fund was begun in 1993 by private donors who wanted to provide a measure of financial support for those leaving our programs.",3.2,3.0,3.4,3.2,3.0,3.2,4.4712864883535826,4.7986086551227025,5.2817521079175425,1,1,1,0.008680483714062584,4.921770150473698,4.765967281435612,5.466428997671859,1,1,1,0.009873660240449748,4.474991179801687,4.860460366409295,5.371872469052377,1,1,1,0.01098816570455677
112C-L013_1130_1256,"Today, we serve children and families with a multitude of problems: emotional, physical, psychological and sexual abuse.",2.6,3.0,2.8,2.6,3.2,3.0,4.783088163839999,5.228096344011989,5.2853430439069395,1,1,1,0.013552814483510091,5.047120646883627,5.472717947341761,5.464606268935851,1,1,1,0.013201224531822908,4.644804416440516,5.141736652073291,5.251851580634175,1,1,1,0.01598045555499503
112C-L013_156_252,"Little ones, like Baby Jessica, caught in the struggle between adoptive and birth parents.",2.67,3.0,3.0,3.0,3.0,3.0,4.434798775355755,4.928273275206287,5.147584121597542,1,1,1,0.007464402839056825,4.921292824317844,5.141270306744451,5.343935770632159,1,1,1,0.008050250698680268,4.332660508436729,4.90628647191076,5.142875063704498,1,1,1,0.009094851825603479
112C-L013_973_1053,Pleasant Run Children's Homes began serving children nearly 130 years ago.,3.0,3.2,3.2,3.2,3.2,3.6,4.823654537167557,4.813901957617903,5.527103975328894,1,1,1,0.011855441186505715,5.389937925085264,4.910824860632352,5.755528585544507,1,1,1,0.013558254546316746,4.9437975439941555,5.088740383751829,5.730303112280595,1,1,1,0.01595810474496937
112C-L014_1144_1226,"They leave Pleasant Run, generally, ready and able to contribute to society.",3.4,3.2,3.4,3.4,2.8,3.2,4.621013725864927,4.8934491998041345,5.497203465918686,1,1,1,0.016480742424483923,5.125711858342472,5.02128207951584,5.7174010844956324,1,1,1,0.017136740325727064,4.789079893773673,5.160862670203311,5.720013896442562,1,1,1,0.021218918909339857
112C-L014_18_31,"June 26, 1995",3.0,2.75,3.0,3.0,2.17,2.67,4.645036236486667,4.849504105435673,5.3647720720959615,1,1,1,0.011031130836222489,4.634111023894032,4.927895849031333,5.414416319074424,1,1,1,0.00993253179541765,4.568227141697916,5.059115071511601,5.496200762623546,1,1,1,0.011539462668115263
112C-L014_195_327,"Federal, state and local governments are freezing or withdrawing much-needed funding sources for people who are truly in need.",3.0,2.5,2.75,3.2,3.2,3.2,3.987085111853846,4.5406430255843,4.789021000780404,1,1,1,0.01002618348436792,4.258497171638153,4.690368702645422,4.900302686144454,1,1,1,0.008850116343471576,3.9825853934899422,4.445501509378083,4.717255045977058,1,1,1,0.010298596797929748
112C-L015_1147_1188,It may help a family stay together.,3.4,3.2,3.0,3.2,3.0,3.0,4.532863238464019,4.54652594761308,5.351777765515603,1,1,1,0.01576918510942904,4.7497247503907625,4.634369078053263,5.422744842435868,1,1,1,0.015175736831270997,4.560771612160758,5.05315678198285,5.611733739777291,1,1,1,0.015809960265288456
112C-L015_1682_1813,Let our families and children know that you want them to have the same kinds of memories of the holidays you will have.,3.4,3.2,3.0,3.4,2.6,3.0,4.965510149910831,5.062612763988522,5.568298604648721,1,1,1,0.014589193455085235,5.270447888558659,5.196549967539696,5.7551374248360485,1,1,1,0.015219553792721567,4.760264861871416,5.187632225417489,5.653981869550563,1,1,1,0.014560452497387182
112C-L015_18_47,Dear Friends of Pleasant Run:,3.0,3.2,3.0,3.0,3.0,3.0,4.832449722057316,4.994497636923217,5.552207562899611,1,1,1,0.011237014547773153,4.871511545042247,4.956543331216962,5.506887165607365,1,1,1,0.012070421070604676,4.590323937750712,5.150426624495303,5.584453277696509,1,1,1,0.01122848969294066
112C-L016_1321_1331,"Sincerely,",3.2,2.8,3.2,3.2,2.8,3.0,4.663725898271333,5.004415343515037,5.477968182736779,1,1,1,0.010876287132564449,4.687019255770517,4.909719644906511,5.421290676258794,1,1,1,0.010867776241272113,4.56323836188392,5.226603109306669,5.544968439876843,1,1,1,0.01029106354220292
112C-L016_805_903,They do not have the resources necessary to purchase gifts or food for a holiday meal.,2.75,3.0,3.0,2.2,2.6,2.6,3.511781896786827,3.5719980102205744,4.241765637660612,1,1,1,0.00803536230082289,3.871228016389062,3.59643468782646,4.33765212206602,1,1,1,0.008749542955896025,3.8474042221888265,3.8489669722546873,4.387049050824628,1,1,1,0.009985825844665253
113CWL017_1596_1640,You can make a difference in a child's life.,3.6,3.4,3.2,3.0,3.0,3.0,5.005451533064878,5.098208656522525,5.6141243674285874,1,1,1,0.012786339548517402,5.303358254199255,5.250517960870185,5.887340073202441,1,1,1,0.012404094158016321,4.944646483480567,5.391321338522176,5.805808615286656,1,1,1,0.013950080292840296
113CWL017_18_64,"June 1, 1998 BOYS & Girls Club OF INDIANAPOLIS",3.0,3.0,3.25,3.0,3.0,3.0,4.672208225891705,4.933871030723692,5.429740920404538,1,1,1,0.010792092035819394,4.838079053719575,5.088284363183896,5.486693681808211,1,1,1,0.010615928130812089,4.630838675055832,5.075334766114844,5.552639607757456,1,1,1,0.012314559707343313
113CWL017_924_1027,Please read the enclosed brochure for more information on the wonderful Super Summer Safari Camp!,3.2,3.2,3.2,3.2,3.2,3.2,4.609417550514831,4.958516902814683,5.354983870362126,1,1,1,0.009285339662247406,4.890208487150653,5.092504507117216,5.555997651535698,1,1,1,0.01023733871946287,4.645887676863527,5.154093265128079,5.5345136416118255,1,1,1,0.01081036813406132
114CUL057_1539_1549,Questions?,3.0,3.0,2.8,3.0,3.4,3.4,4.548280274533985,4.378218975078912,5.010594514150806,1,1,1,0.01176473117466717,4.6705936372109615,4.249934219755288,4.95101796932306,1,1,1,0.014874993019919649,4.3129134522979236,4.405883934210644,5.001820122968868,1,1,1,0.012921820021488546
114CUL057_214_357,"Saturday, September 20,1997, from 2:00 p.m. until 7:00 p.m., marks a special day, as Jameson Camp will hold its first ever Jameson Grill.",3.0,3.0,3.2,3.4,3.4,3.0,5.032996778314968,5.461919546596284,5.797524179134817,1,1,1,0.011847041257079895,5.17998419276878,5.378401420834537,5.7814038603269875,1,1,1,0.01228303021822206,4.871379237232338,5.561228446545838,5.784826649358764,1,1,1,0.01307634128695102
114CUL057_74_207,"The only fund raising event in the world where you can bring your entire family, other employees, or maybe even your neighbors.",3.0,3.0,3.2,3.6,2.2,2.6,5.119219937470523,6.128955950586562,5.827350704825074,9,9,9,0.009855714055119869,5.449740911891002,6.160277454964117,5.964792010673711,9,9,9,0.010319816298411047,4.68786738023902,5.996417350096241,5.8407208407498565,1,1,1,0.01004258996159335
114CUL059_1731_1735,P.S.,3.0,2.33,3.0,3.0,3.0,3.0,4.604225601180289,4.580303389128733,5.168863041619026,1,1,1,0.012089931003199944,4.574779957196348,4.312958064814157,4.93263707796601,1,1,1,0.01187079738847323,4.361993834028054,4.716862339606086,5.174798636437295,1,1,1,0.010747427217857443
114CUL060_783_845,"And not just during the summer, but throughout the year.",3.0,2.67,3.0,3.0,3.0,3.0,4.908040259628456,5.257234339343897,5.472634080569334,1,1,1,0.01642022461038396,4.97258118072224,5.408794575307513,5.533594520619021,1,1,1,0.013399125965789698,4.608633343436982,5.3355138951947865,5.488293425441562,1,1,1,0.015929805186141503
115CVL035_1201_1335,"The end result will be kids who have a better understanding of and vision for their own future, be it college or a career.",3.4,3.2,3.2,3.4,3.4,3.6,5.283567693172369,5.5862641134469495,5.9337229855170355,1,1,1,0.015434788978428185,5.68403358740419,5.3898999052670575,6.039894781198546,1,1,1,0.016727391316934355,5.106793435685594,5.527591760519714,5.976036026896297,1,1,1,0.016249273250189367
115CVL036_1616_1741,I know that our staff and committee members will be happy to go with you to talk to these group if you need their help.,3.0,3.0,3.2,3.0,3.0,3.0,5.053983629025468,5.08735517203612,5.570787998707667,1,1,1,0.016136384080055927,5.369515798776163,4.964539183565139,5.640313401549432,1,1,1,0.015788131489679464,4.995699399133504,5.220044481536998,5.705253755115036,1,1,1,0.01739123898378525
115CVL036_1742_1858,We're at an exciting juncture and it won't be long until we start seeing solid results from our efforts.,3.4,3.4,3.6,4.2,4.0,4.0,5.48903304972626,6.032272380548572,6.289353453607214,8,8,8,0.013422668431291829,5.673548342490276,5.961467183554536,6.348400226903734,8,8,8,0.01194781982228946,5.129531339984789,6.126937011674071,6.29383590496926,8,8,8,0.011794589574566012
115CVL037_18_31,"July 30, 1999",3.0,3.0,3.0,3.0,3.0,3.0,4.740066938634969,4.91034042545037,5.435453635163894,1,1,1,0.010485236949478994,4.73058870832728,4.974079665319517,5.468357461373882,1,1,1,0.009664370604593806,4.637820263400483,5.105034116665292,5.537989608427274,1,1,1,0.010696754578112977
115CVL037_2285_2424,"Your gift will enable CCI to provide these and other necessary services at a neighborhood level, face-to-face, where it counts.",3.8,3.2,3.4,3.2,3.0,3.2,4.975061249484317,5.265419653218068,5.610373698773969,1,1,1,0.009567145755620017,5.361260989664842,5.0807941978433595,5.675551662464775,1,1,1,0.011335157366490076,4.790386293161154,5.2304942659681375,5.61801485299831,1,1,1,0.011684638112708092
115CVL037_38_48,Dear Name:,3.0,2.5,2.5,3.0,2.6,3.2,4.632188062178368,4.978011794185655,5.502631741970093,1,1,1,0.0111226606829885,4.706939352097666,4.861479055977641,5.433755246316405,1,1,1,0.011417640918742809,4.523697662667867,5.165839722046131,5.55918820138244,1,1,1,0.010080119702975761
115CVL037_946_1017,"Social Development and Recreation for children, youth and adults.",3.75,3.5,3.75,3.4,3.2,3.2,4.9755396829432,4.906383105571163,5.437706022110536,1,1,1,0.013114452855779127,5.056018810212359,4.911166340587323,5.508906171064284,1,1,1,0.012528424723056885,4.7208077055631374,5.0145686875973805,5.559611951405116,1,1,1,0.013456120979276696
116CUL032_1095_1211,"As a provider of youth services, MCCOY, Inc. is here to support your valuable efforts to develop young people.",3.2,3.0,3.2,3.33,3.0,3.0,4.9415109784302995,5.3479743756854505,5.721922435607553,1,1,1,0.015261694709912526,5.251838225295074,5.320068434896458,5.8377500297031215,1,1,1,0.016027120263079956,4.849508417019237,5.365591433937714,5.768178637378185,1,1,1,0.018428529884391937
116CUL032_1212_1431,"Recently, through a lot of hard work and alliances with organizations like yours, some steps have been taken in our community that will help young people continue to be involved in positive activities.",3.2,3.2,3.2,3.75,3.0,3.0,5.144728639170732,5.536396895175297,5.93025744907024,5,5,5,0.012923646116421963,5.259682168497043,5.412866120255995,5.9499544805735844,5,5,5,0.014816567003101988,5.063030514125676,5.5342464686183614,5.892618027033422,5,5,5,0.014272616427963975
116CUL032_1432_1598,"One, IndyGo in April adopted a much-needed policy that all young people under the age of 19 may ride on their buses at half the normal fare all year long.",3.2,3.0,3.0,3.2,2.6,2.8,4.865817420601138,5.5155586339311675,5.848659491578604,1,1,1,0.012087973498327773,5.023188060495849,5.538329951230645,5.926737179270937,1,1,1,0.012829576720275763,4.709300552646894,5.54081037204479,5.872435085931832,1,1,1,0.012441759408925349
116CUL033_1389_1561,I have enclosed a packet of information about MCCOY and its work as well as an application with various options for supporting the youth of our community.,3.0,3.0,3.0,3.2,3.0,3.0,4.867022052628954,5.194840599256153,5.526455519265317,1,1,1,0.009909703609891636,4.9776806291059135,5.166280133522237,5.674702174159545,1,1,1,0.010996375105002891,4.556515320684433,5.147800168080085,5.5343060546941905,1,1,1,0.009982841120718492
116CUL033_1704_1775,I will call you in a few weeks to discuss your level of interest.,3.0,3.2,3.6,3.4,3.4,3.4,4.44186830732923,4.259338890842479,4.965553445840037,1,1,1,0.017812451769395773,4.825424405628521,4.44008851725326,5.180429136796219,1,1,1,0.01747125238625036,4.432295136154101,4.40897919196922,4.981818873536246,1,1,1,0.016663769306055017
116CUL033_259_497,"As you begin that process this year, I would like to ask you to consider helping young people in Marion County toward more positive youth development by becoming a supporter of the Marion County Commission on Youth, Inc.",3.25,3.0,3.0,2.5,2.5,3.5,4.770246658489954,5.254496652848118,5.569353953534163,1,1,1,0.009158159697836642,5.068223000116929,5.194969202273443,5.686081451921302,1,1,1,0.010378168950442038,4.737231463668881,5.228558643522346,5.626983827929362,1,1,1,0.011734345561749893
116CUL034_2423_2505,McCoy has only one interest: the well being of Marion County's young people.,3.0,2.8,3.0,3.0,2.75,3.0,4.760018103643704,4.982465245486601,5.470008327390137,1,1,1,0.010282923545157295,5.309469217254449,5.192854903516023,5.696015913822734,1,1,1,0.011626966861290638,4.750682585190539,5.11496400233293,5.619760732195018,1,1,1,0.012234726284283164
116CUL034_328_548,"It retained, however, the same mission with which it had been charged from its inception: to serve as a catalyst for effective, coordinated, and collaborative service delivery to youth in our community.",3.0,3.0,3.33,3.2,2.8,2.8,4.877623996934268,5.1510110913212275,5.706118928040981,1,1,1,0.014922125673840912,5.075772257895381,5.118864191870131,5.796933574161539,1,1,1,0.015942958092982924,4.83295798998243,5.106061328007405,5.6678468148000825,1,1,1,0.017500652711176314
116CUL034_4602_4655,John T. Neighbours Philip B. Roby President Treasurer,3.0,3.0,3.0,3.0,3.0,3.0,4.6618522388307655,4.645350538282865,5.207798022596984,1,1,1,0.014692459113625878,4.803197486402182,4.492332340581569,5.211794340258694,1,1,1,0.013999044892532852,4.504144302086123,4.51509723445708,5.178707795605083,1,1,1,0.01567958073173733
116CUL034_72_82,Dear Name:,3.0,3.0,3.0,3.0,2.4,2.6,4.632188062178368,4.978011794185655,5.502631741970093,1,1,1,0.0111226606829885,4.706939352097666,4.861479055977641,5.433755246316405,1,1,1,0.011417640918742809,4.523697662667867,5.165839722046131,5.55918820138244,1,1,1,0.010080119702975761
116CUL034_979_1118,A Providers Council and a Youth Coalition are building relationships that will hopefully bear great fruit in the years to come.,3.33,3.0,3.33,3.8,3.2,3.0,4.8793739337555815,5.117526252985881,5.693048251755494,1,1,1,0.013675534287747263,5.143684725177861,5.239696374323332,5.800416449592665,1,1,1,0.014075640600557533,4.752334734377605,5.254396940678477,5.690852830797678,1,1,1,0.01472222980518927
117CWL008_1187_1350,One of us will call you to discuss how your company can become an important highly visible partner with the JCC in support of our scholarship programs.,3.0,3.25,3.5,3.2,3.0,2.8,4.599293690991596,5.186672602043359,5.438843729720981,1,1,1,0.00953281994730341,4.829461155606758,5.248792442481678,5.596035216947114,1,1,1,0.01063906966631396,4.568491735621292,5.212749220563834,5.526100165442266,1,1,1,0.010616196605256565
117CWL008_1449_1499,Thank you in advance for your consideration.,3.6,3.4,3.2,3.6,2.8,3.2,4.513352572806411,3.833705407742368,4.7041111553872454,1,1,1,0.017093013037474042,4.76394323560492,3.7827559328215634,4.739700545509984,1,1,1,0.014396798013762485,4.411745969223341,4.032347721072492,4.784335136699273,1,1,1,0.016487804581306394
117CWL009_1602_1650,"Judy Laikin, Chair Auction '99 Sponsor Committee",3.0,2.6,3.0,3.2,3.2,3.2,4.86212611929059,5.338070754951193,5.659062430981187,1,1,1,0.009425787643123414,4.997219969300753,5.194039238763862,5.662884212552251,1,1,1,0.009170651296694253,4.880544610379377,5.534441608641881,5.794497540100496,1,1,1,0.01049646938403606
118CWL048_1493_1549,But caring adults like you can reach out and help.,3.4,3.2,3.2,3.4,3.4,3.4,4.77506199081199,4.6454029395079175,5.363513459191989,1,1,1,0.015616993885861134,4.994133210199768,4.8680883078133705,5.622518205836089,1,1,1,0.01411792462531117,4.81396255456063,4.95441890099986,5.609507758112203,1,1,1,0.017762771016947808
118CWL048_345_468,Big Sisters helps bridge that gap by providing children with the resources they need -- Big Sisters volunteers.,3.33,3.0,3.67,3.33,3.0,3.0,5.048688541488117,5.081736928676733,5.696189399783099,1,1,1,0.011474380102331093,5.318999082442038,5.145083503869957,5.798764578072726,1,1,1,0.012317340679687197,4.854105837949435,5.167832202299168,5.686400227159746,1,1,1,0.013397467713221015
118CWL049_1256_1327,"Today, we are offering you the opportunity to help change a life.",3.6,3.8,3.6,3.5,3.0,4.0,4.981626372705126,5.8865150799444415,5.845040207005633,1,1,1,0.01222076484366286,5.366551095957274,5.931937932594181,6.083945880488388,1,1,1,0.012623183807507763,4.885291828839675,5.685398729766764,5.805886412832952,1,1,1,0.013206202361988781
118CWL049_1659_1850,"As a Matchmaker you will receive a description of ""your match"" and be identified as a Matchmaker on a plaque in the Big Sisters office, in the agency newsletter and annual report.",3.4,2.8,3.6,3.33,2.67,3.33,4.613976984364605,5.003130208915238,5.469098000554205,1,1,1,0.011412865221132338,4.798350914926342,4.887475226463895,5.484653661530534,1,1,1,0.012523804840672885,4.498368373805787,5.106055974633103,5.500735002109884,1,1,1,0.01027654213949813
118CWL049_1975_2035,Over 235 girls are currently waiting for a Big Sister.,2.67,3.0,2.67,3.0,3.0,3.0,4.514313014110384,4.774599831906089,5.234602018501553,1,1,1,0.009835880857718839,4.740561655185557,4.7605053191428475,5.316949267697048,1,1,1,0.008668126717556386,4.601449473744145,4.6475694227301645,5.311122849592692,1,1,1,0.010721761736860819
118CWL050_1405_1497,"Former Little Sister Amy, now 18-years old, is a testament to the Big Sisters program.",3.2,3.2,3.0,3.5,3.0,3.0,5.057947452037815,5.23123965329291,5.848520422573564,1,1,1,0.01058895228177507,5.214548218332856,5.252698568378607,5.846147429969777,1,1,1,0.011079262544926603,4.717344280387277,5.247779154138994,5.809478838520439,1,1,1,0.010864683475700314
118CWL050_1504_1554,"""I was matched with my Big Sister in June of 1992.",3.2,3.0,3.2,3.4,3.0,3.2,4.6976521500159025,5.179209987839958,5.5524945835902555,1,1,1,0.01098775882288948,5.022923295286607,5.263129424623516,5.637689548989389,1,1,1,0.012824981143438333,4.668670645362655,5.317794210086154,5.630125668659186,1,1,1,0.011936828391468356
118CWL050_1555_1665,"Since then, she and I have grown very close and I have been able to experience lots of new things.",3.4,2.8,3.2,3.8,3.2,3.2,5.41490435034738,5.60294390953217,6.039148170878969,1,1,1,0.018649732316623237,5.6049029222718225,5.66177191940801,6.073574261780499,8,8,8,0.01758936757040277,5.240367373596204,5.797426752700544,6.100515817007308,1,1,1,0.01725109980674615
118CWL050_1666_1826,"We go to movies, dinner, concerts, and other stuff like that, but I have also been able to participate in charity events and fundraiser type things.",3.0,2.8,3.2,3.4,2.6,3.2,5.211507856132321,5.377502062098045,5.694727800270146,5,5,5,0.017404065011521717,5.431967268741111,5.377191526307511,5.77860708811661,5,5,5,0.016564030126847904,4.929362348209477,5.553450144153146,5.739880440792813,1,1,1,0.013771298433952382
118CWL050_2742_2992,"It will also be used to help maintain the infrastructure that fosters and supports the development of effective relationships, including volunteer orientation and training and ongoing supervision and support by a professional staff.",3.0,2.8,3.0,3.5,3.0,3.5,4.944205291307432,5.14864217887674,5.600017001795274,1,1,1,0.012722810760901138,5.105408345949202,5.128632314109509,5.6531404944305885,1,1,1,0.013946957535810838,4.718770326093015,5.161269926834372,5.5461997462139845,1,1,1,0.01449407358346253
119CWL041_39_64,"Name Address City, ST Zip",3.0,2.6,3.0,3.0,3.0,3.0,3.9211350204243947,4.349343653528255,4.900393891518563,1,1,1,0.007999985648548886,3.9949014578271607,3.7765475877174675,4.490362131690509,1,1,1,0.010009962755452148,3.846152624168177,4.620287538185879,5.0033556872735705,1,1,1,0.007207556520748485
119CWL041_424_593,"The Urban Mission Branch is reaching out to middle school youth with programs based on caring, honesty, respect and responsibility for themselves and others.",3.2,3.0,3.0,3.67,3.33,3.67,4.834800001083722,5.346687075002803,5.738068951787357,1,1,1,0.011112296068995275,5.290573108596721,5.338900472179729,5.904031646918168,1,1,1,0.012802537708452558,4.86187047684834,5.319722057771051,5.84827751113077,1,1,1,0.012601132031789265
20000410_nyt-NEW_81_280,"The Iraqi government has agreed to let U.S. Rep. Tony Hall visit the country next week to assess a humanitarian crisis that has festered since the Gulf War of 1990, Hall's office said Monday.",3.0,3.0,3.2,2.8,2.8,2.8,4.228546500236809,4.786168567330699,5.273060581822172,1,1,1,0.010270564949097725,4.493765772947118,4.7530147087246855,5.41182534252349,1,1,1,0.011637536234940076,4.384314150718779,5.005824951540186,5.418800219142815,1,1,1,0.012414547558370057
20000419_apw_eng-NEW_1062_1183,"Iraq says the United States and Britain hold up delivery of needed supplies, using their clout in the United Nations.",2.8,3.2,3.6,2.0,3.5,3.5,4.398761687068665,4.785292406320869,5.148062601699738,1,1,1,0.00915981395813069,4.744623414056736,4.98696199257002,5.333694399919089,1,1,1,0.00928119366829804,4.386934577949198,4.915920372302171,5.2972099262979455,1,1,1,0.01083991635952972
