pair_id,task,site_type,outcome
P_grief-d2-v2,Reader,ReaderSite,0.07011989855446821
P_grief-d2-v2,Self,ReaderSite,0.10375581628181951
P_grief-d2-v3,Reader,ReaderSite,0.3131362402922657
P_grief-d2-v3,Self,ReaderSite,0.1197654564367272
P_grief-d2-v4,Reader,ReaderSite,0.22037501482766597
P_grief-d2-v4,Self,ReaderSite,0.21603332302447242
P_grief-d3-v1,Reader,ReaderSite,0.12330946436859413
P_grief-d3-v1,Self,ReaderSite,0.13457619318133318
P_grief-d3-v2,Reader,ReaderSite,0.1105343070616911
P_grief-d3-v2,Self,ReaderSite,0.1158938358434689
P_grief-d3-v3,Reader,ReaderSite,0.24128194386324342
P_grief-d3-v3,Self,ReaderSite,0.13013275294050164
P_grief-d3-v4,Reader,ReaderSite,0.3428300859393296
P_grief-d3-v4,Self,ReaderSite,0.3951261486296227
P_terror-d1-v1,Reader,ReaderSite,0.04126210597970115
P_terror-d1-v1,Self,ReaderSite,0.32462716218033805
P_terror-d1-v2,Reader,ReaderSite,0.09087023995795374
P_terror-d1-v2,Self,ReaderSite,0.08709349039829384
P_terror-d1-v3,Reader,ReaderSite,0.1848884885639963
P_terror-d1-v3,Self,ReaderSite,0.19768348948538073
P_terror-d1-v4,Reader,ReaderSite,0.13816153610408488
P_terror-d1-v4,Self,ReaderSite,0.3255918921191583
P_terror-d2-v1,Reader,ReaderSite,0.1707850893053262
P_terror-d2-v1,Self,ReaderSite,0.047409193016255013
P_terror-d2-v2,Reader,ReaderSite,0.30155270435853865
P_terror-d2-v2,Self,ReaderSite,0.10534136469916078
P_terror-d2-v3,Reader,ReaderSite,0.3648347308771065
P_terror-d2-v3,Self,ReaderSite,0.39189159412597707
P_terror-d2-v4,Reader,ReaderSite,0.42861272239120396
P_terror-d2-v4,Self,ReaderSite,0.328210250510498
P_terror-d3-v1,Reader,ReaderSite,0.31466150650094615
P_terror-d3-v1,Self,ReaderSite,0.4057439966501679
P_terror-d3-v2,Reader,ReaderSite,0.342635908781328
P_terror-d3-v2,Self,ReaderSite,0.7735873199732088
P_terror-d3-v3,Reader,ReaderSite,0.3939945393902713
P_terror-d3-v3,Self,ReaderSite,0.6214461422307505
P_terror-d3-v4,Reader,ReaderSite,0.35545534194334927
P_terror-d3-v4,Self,ReaderSite,0.3195282771936476
P_ecstasy-d1-v1,Reader,ReaderSite,0.15147649645589034
P_ecstasy-d1-v1,Self,ReaderSite,1.1268018920394853
P_ecstasy-d1-v2,Reader,ReaderSite,0.25102521810041445
P_ecstasy-d1-v2,Self,ReaderSite,0.14170206041206868
P_ecstasy-d1-v3,Reader,ReaderSite,0.09899661753639055
P_ecstasy-d1-v3,Self,ReaderSite,0.05826152182750555
P_ecstasy-d1-v4,Reader,ReaderSite,0.05033931422683491
P_ecstasy-d1-v4,Self,ReaderSite,0.11449461577020692
P_ecstasy-d2-v1,Reader,ReaderSite,0.013453441022921453
P_ecstasy-d2-v1,Self,ReaderSite,0.06150498582011643
P_ecstasy-d2-v2,Reader,ReaderSite,0.16474362249904662
P_ecstasy-d2-v2,Self,ReaderSite,0.03072897347385961
P_ecstasy-d2-v3,Reader,ReaderSite,0.15464884170976667
P_ecstasy-d2-v3,Self,ReaderSite,0.13620375393597062
P_ecstasy-d2-v4,Reader,ReaderSite,0.02480889700600919
P_ecstasy-d2-v4,Self,ReaderSite,0.06259642844295588
P_ecstasy-d3-v1,Reader,ReaderSite,0.021561071180546953
P_ecstasy-d3-v1,Self,ReaderSite,0.07250206976694873
P_ecstasy-d3-v2,Reader,ReaderSite,0.08011438951343663
P_ecstasy-d3-v2,Self,ReaderSite,0.16878706767156437
P_ecstasy-d3-v3,Reader,ReaderSite,0.14023917041210865
P_ecstasy-d3-v3,Self,ReaderSite,0.23111325435022412
P_ecstasy-d3-v4,Reader,ReaderSite,0.04260563940633588
P_ecstasy-d3-v4,Self,ReaderSite,0.06920312798651462
P_loathing-d1-v1,Reader,ReaderSite,0.3651227575378835
P_loathing-d1-v1,Self,ReaderSite,0.14034441778664775
P_loathing-d1-v2,Reader,ReaderSite,0.7358489523847602
P_loathing-d1-v2,Self,ReaderSite,0.7777163301975154
P_loathing-d1-v3,Reader,ReaderSite,0.2946163636232564
P_loathing-d1-v3,Self,ReaderSite,0.2737458977705973
P_loathing-d1-v4,Reader,ReaderSite,0.5343477125867775
P_loathing-d1-v4,Self,ReaderSite,0.19125207728175742
P_loathing-d2-v1,Reader,ReaderSite,0.18610096555807365
P_loathing-d2-v1,Self,ReaderSite,0.16513185213803228
P_loathing-d2-v2,Reader,ReaderSite,0.0019252213528595519
P_loathing-d2-v2,Self,ReaderSite,0.14988231913211303
P_loathing-d2-v3,Reader,ReaderSite,0.29594546087786355
P_loathing-d2-v3,Self,ReaderSite,0.42553101882386724
P_loathing-d2-v4,Reader,ReaderSite,0.34239496761297694
P_loathing-d2-v4,Self,ReaderSite,0.10669540848527781
P_loathing-d3-v1,Reader,ReaderSite,0.05856989048647776
P_loathing-d3-v1,Self,ReaderSite,0.4075583127428768
P_loathing-d3-v2,Reader,ReaderSite,0.2016885436492677
P_loathing-d3-v2,Self,ReaderSite,0.30877407948715163
P_loathing-d3-v3,Reader,ReaderSite,0.29702660209666654
P_loathing-d3-v3,Self,ReaderSite,0.37931841936392985
P_loathing-d3-v4,Reader,ReaderSite,0.3169226702358321
P_loathing-d3-v4,Self,ReaderSite,0.1363898507536483
P_amazement-d1-v1,Reader,ReaderSite,0.0011957564923195108
P_amazement-d1-v1,Self,ReaderSite,0.06610031927664739
P_amazement-d1-v2,Reader,ReaderSite,0.22447605373077906
P_amazement-d1-v2,Self,ReaderSite,0.3252661672549966
P_amazement-d1-v3,Reader,ReaderSite,0.0317833312483522
P_amazement-d1-v3,Self,ReaderSite,0.10328267381290157
P_amazement-d1-v4,Reader,ReaderSite,0.146100075940387
P_amazement-d1-v4,Self,ReaderSite,0.28722357822070244
P_amazement-d2-v1,Reader,ReaderSite,0.25578853167170035
P_amazement-d2-v1,Self,ReaderSite,0.2962701546910913
P_amazement-d2-v2,Reader,ReaderSite,0.035048334102189216
P_amazement-d2-v2,Self,ReaderSite,0.19818904745174848
P_amazement-d2-v3,Reader,ReaderSite,0.25974484412168497
P_amazement-d2-v3,Self,ReaderSite,0.0012655151838494305
P_amazement-d2-v4,Reader,ReaderSite,0.15874241839301373
P_amazement-d2-v4,Self,ReaderSite,0.13823576474043087
P_amazement-d3-v1,Reader,ReaderSite,0.003423883902119229
P_amazement-d3-v1,Self,ReaderSite,0.1908269733543193
P_amazement-d3-v2,Reader,ReaderSite,0.07053483015396811
P_amazement-d3-v2,Self,ReaderSite,0.16805263449475216
P_amazement-d3-v3,Reader,ReaderSite,0.08113424402010416
P_amazement-d3-v3,Self,ReaderSite,0.1865820017146369
P_amazement-d3-v4,Reader,ReaderSite,0.19493987169200988
P_amazement-d3-v4,Self,ReaderSite,0.15728886175708823
P_admiration-d1-v1,Reader,ReaderSite,0.18631927814486993
P_admiration-d1-v1,Self,ReaderSite,0.30536594901971004
P_admiration-d1-v2,Reader,ReaderSite,0.07428509659089588
P_admiration-d1-v2,Self,ReaderSite,0.015247605321803803
P_admiration-d1-v3,Reader,ReaderSite,0.015199578816543102
P_admiration-d1-v3,Self,ReaderSite,0.10849033058006796
P_admiration-d1-v4,Reader,ReaderSite,0.06165158328302933
P_admiration-d1-v4,Self,ReaderSite,0.07083857815126393
P_admiration-d2-v1,Reader,ReaderSite,0.16105178651217944
P_admiration-d2-v1,Self,ReaderSite,0.15484839876871614
P_admiration-d2-v2,Reader,ReaderSite,0.24780940218382952
P_admiration-d2-v2,Self,ReaderSite,0.2295381057744299
P_admiration-d2-v3,Reader,ReaderSite,0.131869168316336
P_admiration-d2-v3,Self,ReaderSite,0.02222476754435654
P_admiration-d2-v4,Reader,ReaderSite,0.11130621264584573
P_admiration-d2-v4,Self,ReaderSite,0.10425938043540217
P_admiration-d3-v1,Reader,ReaderSite,0.07029998837143925
P_admiration-d3-v1,Self,ReaderSite,0.06726117262093023
P_admiration-d3-v2,Reader,ReaderSite,0.2565882072312142
P_admiration-d3-v2,Self,ReaderSite,0.2857364404045226
P_admiration-d3-v3,Reader,ReaderSite,0.04197731300245788
P_admiration-d3-v3,Self,ReaderSite,0.07417862605855507
P_admiration-d3-v4,Reader,ReaderSite,0.14864951731991738
P_admiration-d3-v4,Self,ReaderSite,0.025857857514314908
P_vigilance-d1-v1,Reader,ReaderSite,0.16694272572276958
P_vigilance-d1-v1,Self,ReaderSite,0.05045051461982286
P_vigilance-d1-v2,Reader,ReaderSite,0.12433085013227174
P_vigilance-d1-v2,Self,ReaderSite,0.1386804862137856
P_vigilance-d1-v3,Reader,ReaderSite,0.3014493875014317
P_vigilance-d1-v3,Self,ReaderSite,0.2758808829172468
P_vigilance-d1-v4,Reader,ReaderSite,0.17372414885264664
P_vigilance-d1-v4,Self,ReaderSite,0.3041547845275048
P_vigilance-d2-v1,Reader,ReaderSite,0.20531065775973012
P_vigilance-d2-v1,Self,ReaderSite,0.13630025337801488
P_vigilance-d2-v2,Reader,ReaderSite,0.23336446068796235
P_vigilance-d2-v2,Self,ReaderSite,0.16688570537829683
P_vigilance-d2-v3,Reader,ReaderSite,0.1336438982057615
P_vigilance-d2-v3,Self,ReaderSite,0.009607454618926425
P_vigilance-d2-v4,Reader,ReaderSite,0.20115940976750224
P_vigilance-d2-v4,Self,ReaderSite,0.32482886563288904
P_vigilance-d3-v1,Reader,ReaderSite,0.1988349260934914
P_vigilance-d3-v1,Self,ReaderSite,0.19599531142128246
P_vigilance-d3-v2,Reader,ReaderSite,0.42375659554240563
P_vigilance-d3-v2,Self,ReaderSite,0.5164387134723079
P_vigilance-d3-v3,Reader,ReaderSite,0.20964246949764132
P_vigilance-d3-v3,Self,ReaderSite,0.2547314023075824
P_vigilance-d3-v4,Reader,ReaderSite,0.31716634271418
P_vigilance-d3-v4,Self,ReaderSite,0.29880653807264324
P_rage-d4-v1,Reader,ReaderSite,0.28388656271787394
P_rage-d4-v1,Self,ReaderSite,0.013245913093230754
P_rage-d4-v2,Reader,ReaderSite,0.467486604118581
P_rage-d4-v2,Self,ReaderSite,0.29672523128171235
P_rage-d4-v3,Reader,ReaderSite,0.22128789428444318
P_rage-d4-v3,Self,ReaderSite,0.2205661699438206
P_rage-d4-v4,Reader,ReaderSite,0.12905596591610147
P_rage-d4-v4,Self,ReaderSite,0.03041760142841321
P_rage-d5-v1,Reader,ReaderSite,0.2008372195231134
P_rage-d5-v1,Self,ReaderSite,0.25435640183245223
P_rage-d5-v2,Reader,ReaderSite,0.29598052412596854
P_rage-d5-v2,Self,ReaderSite,0.39939800715045326
P_rage-d5-v3,Reader,ReaderSite,0.23301073380757042
P_rage-d5-v3,Self,ReaderSite,0.16325160805012118
P_rage-d5-v4,Reader,ReaderSite,0.3241983802881947
P_rage-d5-v4,Self,ReaderSite,0.20605214516998593
P_rage-d6-v1,Reader,ReaderSite,0.4489295255635213
P_rage-d6-v1,Self,ReaderSite,0.195621549899204
P_rage-d6-v2,Reader,ReaderSite,0.3470714224211302
P_rage-d6-v2,Self,ReaderSite,0.3823069844505085
P_rage-d6-v3,Reader,ReaderSite,0.06199387657042088
P_rage-d6-v3,Self,ReaderSite,0.171874535034219
P_rage-d6-v4,Reader,ReaderSite,0.09216503075633575
P_rage-d6-v4,Self,ReaderSite,0.035179617881444525
P_grief-d4-v1,Reader,ReaderSite,0.06330163395465593
P_grief-d4-v1,Self,ReaderSite,0.054108555569202466
P_grief-d4-v2,Reader,ReaderSite,0.24246780016560532
P_grief-d4-v2,Self,ReaderSite,0.2515441468726589
P_grief-d4-v3,Reader,ReaderSite,0.13413407730935578
P_grief-d4-v3,Self,ReaderSite,0.16135453287926982
P_grief-d4-v4,Reader,ReaderSite,0.27192918281667655
P_grief-d4-v4,Self,ReaderSite,0.1661286981402883
P_grief-d5-v1,Reader,ReaderSite,0.26536035377670686
P_grief-d5-v1,Self,ReaderSite,0.19605602216376194
P_grief-d5-v2,Reader,ReaderSite,0.09395007427846469
P_grief-d5-v2,Self,ReaderSite,0.11356783835831585
P_grief-d5-v3,Reader,ReaderSite,0.12632611812394412
P_grief-d5-v3,Self,ReaderSite,0.13060264334727467
P_grief-d5-v4,Reader,ReaderSite,0.1421742464607112
P_grief-d5-v4,Self,ReaderSite,0.19585287450901934
P_grief-d6-v1,Reader,ReaderSite,0.22038789336636366
P_grief-d6-v1,Self,ReaderSite,0.20318592427422466
P_grief-d6-v2,Reader,ReaderSite,0.062341181364701015
P_grief-d6-v2,Self,ReaderSite,0.13100654413899893
P_grief-d6-v3,Reader,ReaderSite,0.33366531090209595
P_grief-d6-v3,Self,ReaderSite,0.2237377884269378
P_grief-d6-v4,Reader,ReaderSite,0.05992948539149001
P_grief-d6-v4,Self,ReaderSite,0.05155074198837717
P_terror-d4-v1,Reader,ReaderSite,0.18174050571235778
P_terror-d4-v1,Self,ReaderSite,0.3192438508457309
P_terror-d4-v2,Reader,ReaderSite,0.26122627500168427
P_terror-d4-v2,Self,ReaderSite,0.018968875803775376
P_terror-d4-v3,Reader,ReaderSite,0.09053232245095444
P_terror-d4-v3,Self,ReaderSite,0.035814803547529195
P_terror-d4-v4,Reader,ReaderSite,0.2088100449541388
P_terror-d4-v4,Self,ReaderSite,0.09055419864153258
P_terror-d5-v1,Reader,ReaderSite,0.3818212222280959
P_terror-d5-v1,Self,ReaderSite,0.5871468334833541
P_terror-d5-v2,Reader,ReaderSite,0.2638011155876967
P_terror-d5-v2,Self,ReaderSite,0.2372013624717244
P_terror-d5-v3,Reader,ReaderSite,0.34013614305510753
P_terror-d5-v3,Self,ReaderSite,0.7440924676084153
P_terror-d5-v4,Reader,ReaderSite,0.45459377370708953
P_terror-d5-v4,Self,ReaderSite,0.5084896713928595
P_terror-d6-v1,Reader,ReaderSite,0.08092506136909527
P_terror-d6-v1,Self,ReaderSite,0.09088932970502306
P_terror-d6-v2,Reader,ReaderSite,0.5844117345799384
P_terror-d6-v2,Self,ReaderSite,0.7637858482924686
P_terror-d6-v3,Reader,ReaderSite,0.4022126724770452
P_terror-d6-v3,Self,ReaderSite,0.5314667308206431
P_terror-d6-v4,Reader,ReaderSite,0.36159018918335484
P_terror-d6-v4,Self,ReaderSite,0.5042227230124405
P_ecstasy-d4-v1,Reader,ReaderSite,0.028546529216030514
P_ecstasy-d4-v1,Self,ReaderSite,0.1742319788347455
P_ecstasy-d4-v2,Reader,ReaderSite,0.06849677336075466
P_ecstasy-d4-v2,Self,ReaderSite,0.2360635607149426
P_ecstasy-d4-v3,Reader,ReaderSite,0.01338485429872538
P_ecstasy-d4-v3,Self,ReaderSite,0.0642623987620734
P_ecstasy-d4-v4,Reader,ReaderSite,0.1471209557150832
P_ecstasy-d4-v4,Self,ReaderSite,0.05595234312638375
P_ecstasy-d5-v1,Reader,ReaderSite,0.20441245699755228
P_ecstasy-d5-v1,Self,ReaderSite,0.3379649856292568
P_ecstasy-d5-v2,Reader,ReaderSite,0.09951183022308374
P_ecstasy-d5-v2,Self,ReaderSite,0.015581328716083753
P_ecstasy-d5-v3,Reader,ReaderSite,0.18051906214396496
P_ecstasy-d5-v3,Self,ReaderSite,0.2802102160911275
P_ecstasy-d5-v4,Reader,ReaderSite,0.056772115518690214
P_ecstasy-d5-v4,Self,ReaderSite,0.12872625601601317
P_ecstasy-d6-v1,Reader,ReaderSite,0.1715556991187288
P_ecstasy-d6-v1,Self,ReaderSite,0.23882159484302967
P_ecstasy-d6-v2,Reader,ReaderSite,0.13351155232473744
P_ecstasy-d6-v2,Self,ReaderSite,0.13242214609763625
P_ecstasy-d6-v3,Reader,ReaderSite,0.03971787002477001
P_ecstasy-d6-v3,Self,ReaderSite,0.11587505207043503
P_ecstasy-d6-v4,Reader,ReaderSite,0.29050557395741183
P_ecstasy-d6-v4,Self,ReaderSite,0.2420635652250276
P_loathing-d4-v1,Reader,ReaderSite,0.1591358014061841
P_loathing-d4-v1,Self,ReaderSite,0.3705236957388438
P_loathing-d4-v2,Reader,ReaderSite,0.05119054124621414
P_loathing-d4-v2,Self,ReaderSite,0.017958656317305977
P_loathing-d4-v3,Reader,ReaderSite,0.40533876330730134
P_loathing-d4-v3,Self,ReaderSite,0.28544822302161865
P_loathing-d4-v4,Reader,ReaderSite,0.3632751674525325
P_loathing-d4-v4,Self,ReaderSite,0.2575725932247517
P_loathing-d5-v1,Reader,ReaderSite,0.17602655367937903
P_loathing-d5-v1,Self,ReaderSite,0.14849022443885618
P_loathing-d5-v2,Reader,ReaderSite,0.09814932961058531
P_loathing-d5-v2,Self,ReaderSite,0.30514913279064704
P_loathing-d5-v3,Reader,ReaderSite,0.1441644489278575
P_loathing-d5-v3,Self,ReaderSite,0.043518399795414275
P_loathing-d5-v4,Reader,ReaderSite,0.2531591489911369
P_loathing-d5-v4,Self,ReaderSite,0.309497473032752
P_loathing-d6-v1,Reader,ReaderSite,0.037764614022605336
P_loathing-d6-v1,Self,ReaderSite,0.029558345330660707
P_loathing-d6-v2,Reader,ReaderSite,0.1382705012743637
P_loathing-d6-v2,Self,ReaderSite,0.25948460429349174
P_loathing-d6-v3,Reader,ReaderSite,0.0607215526491931
P_loathing-d6-v3,Self,ReaderSite,0.02842428979429945
P_loathing-d6-v4,Reader,ReaderSite,0.22273267991447288
P_loathing-d6-v4,Self,ReaderSite,0.280281241936732
P_amazement-d4-v1,Reader,ReaderSite,0.06500507666400512
P_amazement-d4-v1,Self,ReaderSite,0.18645908673881983
P_amazement-d4-v2,Reader,ReaderSite,0.16466265125185053
P_amazement-d4-v2,Self,ReaderSite,0.04541253694746317
P_amazement-d4-v3,Reader,ReaderSite,0.04896965376245799
P_amazement-d4-v3,Self,ReaderSite,0.15480297887654348
P_amazement-d4-v4,Reader,ReaderSite,0.010146007379830735
P_amazement-d4-v4,Self,ReaderSite,0.042659303867151444
P_amazement-d5-v1,Reader,ReaderSite,0.07881739135070731
P_amazement-d5-v1,Self,ReaderSite,0.07167164635938583
P_amazement-d5-v2,Reader,ReaderSite,0.12442700171244958
P_amazement-d5-v2,Self,ReaderSite,0.07972488623760299
P_amazement-d5-v3,Reader,ReaderSite,0.10604078432133957
P_amazement-d5-v3,Self,ReaderSite,0.1448480320864034
P_amazement-d5-v4,Reader,ReaderSite,0.009349754263493715
P_amazement-d5-v4,Self,ReaderSite,0.0649705508228644
P_amazement-d6-v1,Reader,ReaderSite,0.2481385757537531
P_amazement-d6-v1,Self,ReaderSite,0.17538215155168135
P_amazement-d6-v2,Reader,ReaderSite,0.27429284564471246
P_amazement-d6-v2,Self,ReaderSite,0.13186414520768075
P_amazement-d6-v3,Reader,ReaderSite,0.10909256938015321
P_amazement-d6-v3,Self,ReaderSite,0.07663051023006862
P_amazement-d6-v4,Reader,ReaderSite,0.06870716521083953
P_amazement-d6-v4,Self,ReaderSite,0.12754537873513883
P_admiration-d4-v1,Reader,ReaderSite,0.08668950015089472
P_admiration-d4-v1,Self,ReaderSite,0.011128261948972984
P_admiration-d4-v2,Reader,ReaderSite,0.23693821354726374
P_admiration-d4-v2,Self,ReaderSite,0.35635626637680407
P_admiration-d4-v3,Reader,ReaderSite,0.055729035734938925
P_admiration-d4-v3,Self,ReaderSite,0.17164843756010661
P_admiration-d4-v4,Reader,ReaderSite,0.09093426841327013
P_admiration-d4-v4,Self,ReaderSite,0.08183236145224271
P_admiration-d5-v1,Reader,ReaderSite,0.05578155546897534
P_admiration-d5-v1,Self,ReaderSite,0.15321267031670693
P_admiration-d5-v2,Reader,ReaderSite,0.30682072756605905
P_admiration-d5-v2,Self,ReaderSite,0.31703439509806675
P_admiration-d5-v3,Reader,ReaderSite,0.04798063465743585
P_admiration-d5-v3,Self,ReaderSite,0.06994845735079558
P_admiration-d5-v4,Reader,ReaderSite,0.17899771879766657
P_admiration-d5-v4,Self,ReaderSite,0.24097936118308283
P_admiration-d6-v1,Reader,ReaderSite,0.05088605344152253
P_admiration-d6-v1,Self,ReaderSite,0.07418464590341056
P_admiration-d6-v2,Reader,ReaderSite,0.07126830312647403
P_admiration-d6-v2,Self,ReaderSite,0.06652209505627571
P_admiration-d6-v3,Reader,ReaderSite,0.06716619798998646
P_admiration-d6-v3,Self,ReaderSite,0.10241306154960306
P_admiration-d6-v4,Reader,ReaderSite,0.15092027043907663
P_admiration-d6-v4,Self,ReaderSite,0.16485689777260149
P_vigilance-d4-v1,Reader,ReaderSite,0.1822087193845192
P_vigilance-d4-v1,Self,ReaderSite,0.06737503397709332
P_vigilance-d4-v2,Reader,ReaderSite,0.27051111538102734
P_vigilance-d4-v2,Self,ReaderSite,0.30356465150108836
P_vigilance-d4-v3,Reader,ReaderSite,0.18986315231203044
P_vigilance-d4-v3,Self,ReaderSite,0.14668679939043638
P_vigilance-d4-v4,Reader,ReaderSite,0.1145789432149309
P_vigilance-d4-v4,Self,ReaderSite,0.20453765235778576
P_vigilance-d5-v1,Reader,ReaderSite,0.2456401155338206
P_vigilance-d5-v1,Self,ReaderSite,0.24830732920078358
P_vigilance-d5-v2,Reader,ReaderSite,0.11749036781885192
P_vigilance-d5-v2,Self,ReaderSite,0.15742523942091946
P_vigilance-d5-v3,Reader,ReaderSite,0.15712296681529647
P_vigilance-d5-v3,Self,ReaderSite,0.17350218242420024
P_vigilance-d5-v4,Reader,ReaderSite,0.10222673452708264
P_vigilance-d5-v4,Self,ReaderSite,0.12847699908248966
P_vigilance-d6-v1,Reader,ReaderSite,0.16345426845394684
P_vigilance-d6-v1,Self,ReaderSite,0.05523590455637972
P_vigilance-d6-v2,Reader,ReaderSite,0.17812241161308773
P_vigilance-d6-v2,Self,ReaderSite,0.11893895783451836
P_vigilance-d6-v3,Reader,ReaderSite,0.26753508522046765
P_vigilance-d6-v3,Self,ReaderSite,0.3058341838499956
P_vigilance-d6-v4,Reader,ReaderSite,0.16530678747267835
P_vigilance-d6-v4,Self,ReaderSite,0.23563659812819981
P_rage-d1-v1,Reader,SelfSite,0.053337097343136186
P_rage-d1-v1,Self,SelfSite,0.09096196424950787
P_rage-d1-v2,Reader,SelfSite,0.00840214988140442
P_rage-d1-v2,Self,SelfSite,0.0016452215232352074
P_rage-d1-v3,Reader,SelfSite,0.05246944689042721
P_rage-d1-v3,Self,SelfSite,0.032082059313611744
P_rage-d1-v4,Reader,SelfSite,0.027254460528954638
P_rage-d1-v4,Self,SelfSite,0.014305627313252689
P_rage-d2-v1,Reader,SelfSite,0.00144635901498269
P_rage-d2-v1,Self,SelfSite,0.05193725153520923
P_rage-d2-v2,Reader,SelfSite,0.10633851168025643
P_rage-d2-v2,Self,SelfSite,0.14887343831669075
P_rage-d2-v3,Reader,SelfSite,0.015464042024378344
P_rage-d2-v3,Self,SelfSite,0.004943361798417367
P_rage-d2-v4,Reader,SelfSite,0.0033260545889932658
P_rage-d2-v4,Self,SelfSite,0.0859864795220755
P_rage-d3-v1,Reader,SelfSite,0.013711929156824176
P_rage-d3-v1,Self,SelfSite,0.016040388189704657
P_rage-d3-v2,Reader,SelfSite,0.05120703521727332
P_rage-d3-v2,Self,SelfSite,0.04183208113140369
P_rage-d3-v3,Reader,SelfSite,0.02228839083889378
P_rage-d3-v3,Self,SelfSite,0.04410069962352248
P_rage-d3-v4,Reader,SelfSite,0.03958422795126548
P_rage-d3-v4,Self,SelfSite,0.0108377318497066
P_grief-d1-v1,Reader,SelfSite,0.0649229924732273
P_grief-d1-v1,Self,SelfSite,0.07539860782197128
P_grief-d1-v2,Reader,SelfSite,0.028164364799009967
P_grief-d1-v2,Self,SelfSite,0.03657148787927422
P_grief-d1-v3,Reader,SelfSite,0.013317492907335193
P_grief-d1-v3,Self,SelfSite,0.05889621314600557
P_grief-d1-v4,Reader,SelfSite,0.10895762684343957
P_grief-d1-v4,Self,SelfSite,0.030572085896027446
P_grief-d2-v1,Reader,SelfSite,0.0422291178471319
P_grief-d2-v1,Self,SelfSite,0.03204887866751971
P_grief-d2-v2,Reader,SelfSite,0.030573595239075324
P_grief-d2-v2,Self,SelfSite,0.024882011837413565
P_grief-d2-v3,Reader,SelfSite,0.029089635352036236
P_grief-d2-v3,Self,SelfSite,0.03979610330643668
P_grief-d2-v4,Reader,SelfSite,0.024381018404615595
P_grief-d2-v4,Self,SelfSite,0.05034948010016915
P_grief-d3-v1,Reader,SelfSite,0.07699428308672562
P_grief-d3-v1,Self,SelfSite,0.01111194682849348
P_grief-d3-v2,Reader,SelfSite,0.037682534350835795
P_grief-d3-v2,Self,SelfSite,0.022318313723101113
P_grief-d3-v3,Reader,SelfSite,0.028104811604900526
P_grief-d3-v3,Self,SelfSite,0.04676079780997888
P_grief-d3-v4,Reader,SelfSite,0.039504729095971136
P_grief-d3-v4,Self,SelfSite,0.08049403077678541
P_terror-d1-v1,Reader,SelfSite,0.03529505256329912
P_terror-d1-v1,Self,SelfSite,0.009700459508692916
P_terror-d1-v2,Reader,SelfSite,0.0059176192794434535
P_terror-d1-v2,Self,SelfSite,0.012905883373345084
P_terror-d1-v3,Reader,SelfSite,0.04046541885468535
P_terror-d1-v3,Self,SelfSite,0.037610663347666495
P_terror-d1-v4,Reader,SelfSite,0.017699106466966263
P_terror-d1-v4,Self,SelfSite,0.06901561731447625
P_terror-d2-v1,Reader,SelfSite,0.009618933004746921
P_terror-d2-v1,Self,SelfSite,0.08166769757878889
P_terror-d2-v2,Reader,SelfSite,0.05725715212955773
P_terror-d2-v2,Self,SelfSite,0.12097191071744451
P_terror-d2-v3,Reader,SelfSite,0.057559070293024206
P_terror-d2-v3,Self,SelfSite,0.053424774459915
P_terror-d2-v4,Reader,SelfSite,0.009867608129055405
