pair_id,task,site_type,outcome
P_loathing-d1-v2,Self,ReaderSite,0.11949869064376273
P_loathing-d1-v3,Reader,ReaderSite,0.04336999129958041
P_loathing-d1-v3,Self,ReaderSite,0.03515853970598659
P_loathing-d1-v4,Reader,ReaderSite,0.601680618551617
P_loathing-d1-v4,Self,ReaderSite,0.4894384789037325
P_loathing-d2-v1,Reader,ReaderSite,0.0314163251001629
P_loathing-d2-v1,Self,ReaderSite,0.0566672883584598
P_loathing-d2-v2,Reader,ReaderSite,0.035695581185196446
P_loathing-d2-v2,Self,ReaderSite,0.034000816072361495
P_loathing-d2-v3,Reader,ReaderSite,0.002216820141035747
P_loathing-d2-v3,Self,ReaderSite,0.14249310544993055
P_loathing-d2-v4,Reader,ReaderSite,0.10588925845861885
P_loathing-d2-v4,Self,ReaderSite,0.06626588126293553
P_loathing-d3-v1,Reader,ReaderSite,0.02329762464695939
P_loathing-d3-v1,Self,ReaderSite,0.021277242607462554
P_loathing-d3-v2,Reader,ReaderSite,0.287858166845675
P_loathing-d3-v2,Self,ReaderSite,0.23947977486311922
P_loathing-d3-v3,Reader,ReaderSite,0.23955304587505433
P_loathing-d3-v3,Self,ReaderSite,0.3535336415135468
P_loathing-d3-v4,Reader,ReaderSite,0.16079718213921712
P_loathing-d3-v4,Self,ReaderSite,0.20125557920374115
P_amazement-d1-v1,Reader,ReaderSite,0.15829646990113488
P_amazement-d1-v1,Self,ReaderSite,0.05326067050153416
P_amazement-d1-v2,Reader,ReaderSite,0.2749026450250902
P_amazement-d1-v2,Self,ReaderSite,0.24678980582201682
P_amazement-d1-v3,Reader,ReaderSite,0.09281739172463688
P_amazement-d1-v3,Self,ReaderSite,0.026915786650690166
P_amazement-d1-v4,Reader,ReaderSite,0.4146490632498363
P_amazement-d1-v4,Self,ReaderSite,0.34336810750576774
P_amazement-d2-v1,Reader,ReaderSite,0.3978556946031562
P_amazement-d2-v1,Self,ReaderSite,0.3748995526761769
P_amazement-d2-v2,Reader,ReaderSite,0.8320871768698899
P_amazement-d2-v2,Self,ReaderSite,0.8979596368645879
P_amazement-d2-v3,Reader,ReaderSite,0.12204150126340174
P_amazement-d2-v3,Self,ReaderSite,0.08060538426095132
P_amazement-d2-v4,Reader,ReaderSite,0.8282956975608711
P_amazement-d2-v4,Self,ReaderSite,0.8010846379598444
P_amazement-d3-v1,Reader,ReaderSite,0.8533229487001304
P_amazement-d3-v1,Self,ReaderSite,0.8137302213156481
P_amazement-d3-v2,Reader,ReaderSite,0.923916117729985
P_amazement-d3-v2,Self,ReaderSite,0.8282685945949773
P_amazement-d3-v3,Reader,ReaderSite,1.1103069343539111
P_amazement-d3-v3,Self,ReaderSite,0.7348422690088281
P_amazement-d3-v4,Reader,ReaderSite,0.3173799127320933
P_amazement-d3-v4,Self,ReaderSite,0.3317792798839605
P_admiration-d1-v1,Reader,ReaderSite,0.21831873486819564
P_admiration-d1-v1,Self,ReaderSite,0.3419680486226433
P_admiration-d1-v2,Reader,ReaderSite,1.0396979008656624
P_admiration-d1-v2,Self,ReaderSite,1.023130173035896
P_admiration-d1-v3,Reader,ReaderSite,1.0524719066130617
P_admiration-d1-v3,Self,ReaderSite,1.2182597220961453
P_admiration-d1-v4,Reader,ReaderSite,0.9790331687549205
P_admiration-d1-v4,Self,ReaderSite,1.0728509159789743
P_admiration-d2-v1,Reader,ReaderSite,0.6061649474454072
P_admiration-d2-v1,Self,ReaderSite,0.5159578811247094
P_admiration-d2-v2,Reader,ReaderSite,0.6157883894191549
P_admiration-d2-v2,Self,ReaderSite,0.7681824596163409
P_admiration-d2-v3,Reader,ReaderSite,0.13450606795444386
P_admiration-d2-v3,Self,ReaderSite,0.20947781064290627
P_admiration-d2-v4,Reader,ReaderSite,0.7731863555480629
P_admiration-d2-v4,Self,ReaderSite,0.7273923515505096
P_admiration-d3-v1,Reader,ReaderSite,0.7706901371661257
P_admiration-d3-v1,Self,ReaderSite,0.8695249665894416
P_admiration-d3-v2,Reader,ReaderSite,0.8593231261240533
P_admiration-d3-v2,Self,ReaderSite,0.7924211899632558
P_admiration-d3-v3,Reader,ReaderSite,0.5607842946867265
P_admiration-d3-v3,Self,ReaderSite,0.5164735038600643
P_admiration-d3-v4,Reader,ReaderSite,0.4407730553183127
P_admiration-d3-v4,Self,ReaderSite,0.3696941853188216
P_vigilance-d1-v1,Reader,ReaderSite,0.21088312395828002
P_vigilance-d1-v1,Self,ReaderSite,0.35856545215357905
P_vigilance-d1-v2,Reader,ReaderSite,0.15750921769547777
P_vigilance-d1-v2,Self,ReaderSite,0.19702681856744064
P_vigilance-d1-v3,Reader,ReaderSite,0.5085964773764999
P_vigilance-d1-v3,Self,ReaderSite,0.4424988328423787
P_vigilance-d1-v4,Reader,ReaderSite,0.17055452292616025
P_vigilance-d1-v4,Self,ReaderSite,0.3780772691426755
P_vigilance-d2-v1,Reader,ReaderSite,0.34715587751319976
P_vigilance-d2-v1,Self,ReaderSite,0.3265928580078059
P_vigilance-d2-v2,Reader,ReaderSite,0.4877011016586881
P_vigilance-d2-v2,Self,ReaderSite,0.5180101553988168
P_vigilance-d2-v3,Reader,ReaderSite,0.9022346324006172
P_vigilance-d2-v3,Self,ReaderSite,1.0198594782258334
P_vigilance-d2-v4,Reader,ReaderSite,0.3510498415078471
P_vigilance-d2-v4,Self,ReaderSite,0.30289777528139084
P_vigilance-d3-v1,Reader,ReaderSite,0.2627574655369722
P_vigilance-d3-v1,Self,ReaderSite,0.24810864391085996
P_vigilance-d3-v2,Reader,ReaderSite,0.19190964931346155
P_vigilance-d3-v2,Self,ReaderSite,0.22388502794474263
P_vigilance-d3-v3,Reader,ReaderSite,0.2837305902454723
P_vigilance-d3-v3,Self,ReaderSite,0.35747625049959986
P_vigilance-d3-v4,Reader,ReaderSite,0.4821532824617911
P_vigilance-d3-v4,Self,ReaderSite,0.5796817738832702
P_rage-d4-v1,Reader,ReaderSite,0.163530068577042
P_rage-d4-v1,Self,ReaderSite,0.1580231797395495
P_rage-d4-v2,Reader,ReaderSite,0.042096647765828
P_rage-d4-v2,Self,ReaderSite,0.2340070014258986
P_rage-d4-v3,Reader,ReaderSite,0.8891324141072374
P_rage-d4-v3,Self,ReaderSite,0.8295179141502969
P_rage-d4-v4,Reader,ReaderSite,0.38008708641964795
P_rage-d4-v4,Self,ReaderSite,0.4701358576948058
P_rage-d5-v1,Reader,ReaderSite,0.28597263376411064
P_rage-d5-v1,Self,ReaderSite,0.4143480003034581
P_rage-d5-v2,Reader,ReaderSite,0.044178651864101415
P_rage-d5-v2,Self,ReaderSite,0.14931330102232288
P_rage-d5-v3,Reader,ReaderSite,0.49302617992019826
P_rage-d5-v3,Self,ReaderSite,0.5172446832738355
P_rage-d5-v4,Reader,ReaderSite,0.5276387013600239
P_rage-d5-v4,Self,ReaderSite,0.46100353224658885
P_rage-d6-v1,Reader,ReaderSite,0.28086226557441885
P_rage-d6-v1,Self,ReaderSite,0.2019224859070219
P_rage-d6-v2,Reader,ReaderSite,0.03162156782515524
P_rage-d6-v2,Self,ReaderSite,0.01960844157295405
P_rage-d6-v3,Reader,ReaderSite,0.011632792400641634
P_rage-d6-v3,Self,ReaderSite,0.14444312582018437
P_rage-d6-v4,Reader,ReaderSite,0.03882743936392874
P_rage-d6-v4,Self,ReaderSite,0.08907531794748191
P_grief-d4-v1,Reader,ReaderSite,0.38729960864619883
P_grief-d4-v1,Self,ReaderSite,0.4797825295272027
P_grief-d4-v2,Reader,ReaderSite,0.8823494547531503
P_grief-d4-v2,Self,ReaderSite,1.0108742573838745
P_grief-d4-v3,Reader,ReaderSite,0.5759108059558571
P_grief-d4-v3,Self,ReaderSite,0.5212042418394418
P_grief-d4-v4,Reader,ReaderSite,0.6295753008307434
P_grief-d4-v4,Self,ReaderSite,0.7650511858644693
P_grief-d5-v1,Reader,ReaderSite,0.7855585002823142
P_grief-d5-v1,Self,ReaderSite,0.9584360655083533
P_grief-d5-v2,Reader,ReaderSite,0.5232070370698914
P_grief-d5-v2,Self,ReaderSite,0.36211888464804964
P_grief-d5-v3,Reader,ReaderSite,0.6049450561638885
P_grief-d5-v3,Self,ReaderSite,0.832304072218963
P_grief-d5-v4,Reader,ReaderSite,0.8165893064083516
P_grief-d5-v4,Self,ReaderSite,0.7786316013207015
P_grief-d6-v1,Reader,ReaderSite,0.14058779092289164
P_grief-d6-v1,Self,ReaderSite,0.14602676859836894
P_grief-d6-v2,Reader,ReaderSite,0.2108842077440034
P_grief-d6-v2,Self,ReaderSite,0.22848926538835723
P_grief-d6-v3,Reader,ReaderSite,0.3671735097686364
P_grief-d6-v3,Self,ReaderSite,0.3809505206212185
P_grief-d6-v4,Reader,ReaderSite,0.009356486538605324
P_grief-d6-v4,Self,ReaderSite,0.13743474818933787
P_terror-d4-v1,Reader,ReaderSite,0.024253172801599554
P_terror-d4-v1,Self,ReaderSite,0.20900812478283104
P_terror-d4-v2,Reader,ReaderSite,0.341515015897067
P_terror-d4-v2,Self,ReaderSite,0.38152291454592735
P_terror-d4-v3,Reader,ReaderSite,0.2867882320118662
P_terror-d4-v3,Self,ReaderSite,0.38812048531882315
P_terror-d4-v4,Reader,ReaderSite,0.23910866095428762
P_terror-d4-v4,Self,ReaderSite,0.297174717401802
P_terror-d5-v1,Reader,ReaderSite,0.17331931780244192
P_terror-d5-v1,Self,ReaderSite,0.2351398533861797
P_terror-d5-v2,Reader,ReaderSite,0.09782889237055059
P_terror-d5-v2,Self,ReaderSite,0.1613651803237035
P_terror-d5-v3,Reader,ReaderSite,0.4397775875719505
P_terror-d5-v3,Self,ReaderSite,0.52708041721481
P_terror-d5-v4,Reader,ReaderSite,0.14570245589394037
P_terror-d5-v4,Self,ReaderSite,0.2997743762074543
P_terror-d6-v1,Reader,ReaderSite,0.06134322760808697
P_terror-d6-v1,Self,ReaderSite,0.07967844390327183
P_terror-d6-v2,Reader,ReaderSite,0.23568443584056853
P_terror-d6-v2,Self,ReaderSite,0.3081363419323435
P_terror-d6-v3,Reader,ReaderSite,0.20739967887185884
P_terror-d6-v3,Self,ReaderSite,0.3825470858658173
P_terror-d6-v4,Reader,ReaderSite,0.018507627530308213
P_terror-d6-v4,Self,ReaderSite,0.13253230424743823
P_ecstasy-d4-v1,Reader,ReaderSite,0.43816663186461824
P_ecstasy-d4-v1,Self,ReaderSite,0.45191151589404566
P_ecstasy-d4-v2,Reader,ReaderSite,0.124489052670401
P_ecstasy-d4-v2,Self,ReaderSite,0.09686706004497836
P_ecstasy-d4-v3,Reader,ReaderSite,0.6071135751539973
P_ecstasy-d4-v3,Self,ReaderSite,0.5793876332273875
P_ecstasy-d4-v4,Reader,ReaderSite,0.6260910591027962
P_ecstasy-d4-v4,Self,ReaderSite,0.6561903926230661
P_ecstasy-d5-v1,Reader,ReaderSite,0.7773851220948771
P_ecstasy-d5-v1,Self,ReaderSite,1.018197572010127
P_ecstasy-d5-v2,Reader,ReaderSite,1.0812235464002047
P_ecstasy-d5-v2,Self,ReaderSite,1.0961631102935936
P_ecstasy-d5-v3,Reader,ReaderSite,0.4755955151467468
P_ecstasy-d5-v3,Self,ReaderSite,0.7058872177208126
P_ecstasy-d5-v4,Reader,ReaderSite,0.9057925814989876
P_ecstasy-d5-v4,Self,ReaderSite,0.9223434168924252
P_ecstasy-d6-v1,Reader,ReaderSite,0.11149432280542193
P_ecstasy-d6-v1,Self,ReaderSite,0.14064228397794754
P_ecstasy-d6-v2,Reader,ReaderSite,0.729272276970268
P_ecstasy-d6-v2,Self,ReaderSite,0.825024970288549
P_ecstasy-d6-v3,Reader,ReaderSite,0.5116816360792837
P_ecstasy-d6-v3,Self,ReaderSite,0.519793832220568
P_ecstasy-d6-v4,Reader,ReaderSite,0.05790388124312518
P_ecstasy-d6-v4,Self,ReaderSite,0.18264134884504912
P_loathing-d4-v1,Reader,ReaderSite,0.4300650683232794
P_loathing-d4-v1,Self,ReaderSite,0.3923257831369735
P_loathing-d4-v2,Reader,ReaderSite,0.22783676007541942
P_loathing-d4-v2,Self,ReaderSite,0.49321609756415175
P_loathing-d4-v3,Reader,ReaderSite,0.20471714317407574
P_loathing-d4-v3,Self,ReaderSite,0.3371589141439353
P_loathing-d4-v4,Reader,ReaderSite,0.07382189965638641
P_loathing-d4-v4,Self,ReaderSite,0.36743691454417693
P_loathing-d5-v1,Reader,ReaderSite,0.12160756000348938
P_loathing-d5-v1,Self,ReaderSite,0.2599067351168389
P_loathing-d5-v2,Reader,ReaderSite,0.44264047981144206
P_loathing-d5-v2,Self,ReaderSite,0.6024597971858228
P_loathing-d5-v3,Reader,ReaderSite,0.1613646254126757
P_loathing-d5-v3,Self,ReaderSite,0.04118323322696282
P_loathing-d5-v4,Reader,ReaderSite,0.00392366096832264
P_loathing-d5-v4,Self,ReaderSite,0.016329146806867367
P_loathing-d6-v1,Reader,ReaderSite,0.25033729056108633
P_loathing-d6-v1,Self,ReaderSite,0.45495179953291043
P_loathing-d6-v2,Reader,ReaderSite,0.14382592462434118
P_loathing-d6-v2,Self,ReaderSite,0.4126821756626935
P_loathing-d6-v3,Reader,ReaderSite,0.009942514565323357
P_loathing-d6-v3,Self,ReaderSite,0.01277850592163876
P_loathing-d6-v4,Reader,ReaderSite,0.13924642482542815
P_loathing-d6-v4,Self,ReaderSite,0.26310399057820355
P_amazement-d4-v1,Reader,ReaderSite,1.4614366879057457
P_amazement-d4-v1,Self,ReaderSite,1.280068651321277
P_amazement-d4-v2,Reader,ReaderSite,0.44798176700626424
P_amazement-d4-v2,Self,ReaderSite,0.47729399249462556
P_amazement-d4-v3,Reader,ReaderSite,0.9560039965500478
P_amazement-d4-v3,Self,ReaderSite,0.810041980619312
P_amazement-d4-v4,Reader,ReaderSite,1.0104390662918856
P_amazement-d4-v4,Self,ReaderSite,0.9803220038805662
P_amazement-d5-v1,Reader,ReaderSite,0.9391979291468555
P_amazement-d5-v1,Self,ReaderSite,1.0477252381602362
P_amazement-d5-v2,Reader,ReaderSite,0.7020557686415199
P_amazement-d5-v2,Self,ReaderSite,0.8269784255362724
P_amazement-d5-v3,Reader,ReaderSite,1.0722727137615786
P_amazement-d5-v3,Self,ReaderSite,1.262503407063404
P_amazement-d5-v4,Reader,ReaderSite,1.1542301898801917
P_amazement-d5-v4,Self,ReaderSite,1.266570161255001
P_amazement-d6-v1,Reader,ReaderSite,0.8011465025224789
P_amazement-d6-v1,Self,ReaderSite,0.9307266001256815
P_amazement-d6-v2,Reader,ReaderSite,0.5922869926668515
P_amazement-d6-v2,Self,ReaderSite,0.6126089616169423
P_amazement-d6-v3,Reader,ReaderSite,0.4967366415066623
P_amazement-d6-v3,Self,ReaderSite,0.6849413499713313
P_amazement-d6-v4,Reader,ReaderSite,0.7873001198548835
P_amazement-d6-v4,Self,ReaderSite,0.7205241773233979
P_admiration-d4-v1,Reader,ReaderSite,0.7494199472160963
P_admiration-d4-v1,Self,ReaderSite,0.8267050962820583
P_admiration-d4-v2,Reader,ReaderSite,0.685967293930676
P_admiration-d4-v2,Self,ReaderSite,0.7093860265329015
P_admiration-d4-v3,Reader,ReaderSite,0.5000364850436227
P_admiration-d4-v3,Self,ReaderSite,0.5047521193973248
P_admiration-d4-v4,Reader,ReaderSite,0.6879299911887777
P_admiration-d4-v4,Self,ReaderSite,0.7853011770446665
P_admiration-d5-v1,Reader,ReaderSite,0.5984281930549225
P_admiration-d5-v1,Self,ReaderSite,0.6729861453211905
P_admiration-d5-v2,Reader,ReaderSite,0.5883601425150342
P_admiration-d5-v2,Self,ReaderSite,0.5416104909905544
P_admiration-d5-v3,Reader,ReaderSite,0.9002858833767915
P_admiration-d5-v3,Self,ReaderSite,0.9510964683651393
P_admiration-d5-v4,Reader,ReaderSite,0.6724080532096179
P_admiration-d5-v4,Self,ReaderSite,0.762930730454209
P_admiration-d6-v1,Reader,ReaderSite,0.8824169979841496
P_admiration-d6-v1,Self,ReaderSite,0.9974134578385616
P_admiration-d6-v2,Reader,ReaderSite,0.6347994583802841
P_admiration-d6-v2,Self,ReaderSite,0.6943553831424456
P_admiration-d6-v3,Reader,ReaderSite,0.38972626416510847
P_admiration-d6-v3,Self,ReaderSite,0.31931237481396124
P_admiration-d6-v4,Reader,ReaderSite,0.8970240657054687
P_admiration-d6-v4,Self,ReaderSite,1.0394141490416606
P_vigilance-d4-v1,Reader,ReaderSite,0.5205644105509988
P_vigilance-d4-v1,Self,ReaderSite,0.5721992289200868
P_vigilance-d4-v2,Reader,ReaderSite,0.5826019659540336
P_vigilance-d4-v2,Self,ReaderSite,0.5769375790399431
P_vigilance-d4-v3,Reader,ReaderSite,0.706128120376678
P_vigilance-d4-v3,Self,ReaderSite,0.7430508052674263
P_vigilance-d4-v4,Reader,ReaderSite,0.2594020787432374
P_vigilance-d4-v4,Self,ReaderSite,0.2196475971913836
P_vigilance-d5-v1,Reader,ReaderSite,0.364185746969234
P_vigilance-d5-v1,Self,ReaderSite,0.36987738300336925
P_vigilance-d5-v2,Reader,ReaderSite,0.8676554184605871
P_vigilance-d5-v2,Self,ReaderSite,0.8984694855529138
P_vigilance-d5-v3,Reader,ReaderSite,0.5408101724396177
P_vigilance-d5-v3,Self,ReaderSite,0.4207062761303364
P_vigilance-d5-v4,Reader,ReaderSite,1.2862343709669108
P_vigilance-d5-v4,Self,ReaderSite,1.1688984959728383
P_vigilance-d6-v1,Reader,ReaderSite,0.7251328680469431
P_vigilance-d6-v1,Self,ReaderSite,0.6665913448228773
P_vigilance-d6-v2,Reader,ReaderSite,0.18520331576134552
P_vigilance-d6-v2,Self,ReaderSite,0.26638241464780865
P_vigilance-d6-v3,Reader,ReaderSite,0.426304213707426
P_vigilance-d6-v3,Self,ReaderSite,0.5608251245462581
P_vigilance-d6-v4,Reader,ReaderSite,0.685844729917557
P_vigilance-d6-v4,Self,ReaderSite,0.8674778244230819
P_rage-d1-v1,Reader,SelfSite,0.035704960531282914
P_rage-d1-v1,Self,SelfSite,0.013423177496343808
P_rage-d1-v2,Reader,SelfSite,0.0017796944331989195
P_rage-d1-v2,Self,SelfSite,0.005158698619073476
P_rage-d1-v3,Reader,SelfSite,0.021762302866557448
P_rage-d1-v3,Self,SelfSite,0.009335285302959129
P_rage-d1-v4,Reader,SelfSite,0.04070860146392796
P_rage-d1-v4,Self,SelfSite,0.022640968449771037
P_rage-d2-v1,Reader,SelfSite,0.010037589354741527
P_rage-d2-v1,Self,SelfSite,0.002485985222390852
P_rage-d2-v2,Reader,SelfSite,0.01374969197414222
P_rage-d2-v2,Self,SelfSite,0.00965739689467604
P_rage-d2-v3,Reader,SelfSite,0.022447413515682246
P_rage-d2-v3,Self,SelfSite,0.009501596634426512
P_rage-d2-v4,Reader,SelfSite,0.033461475312658084
P_rage-d2-v4,Self,SelfSite,0.028421355810024806
P_rage-d3-v1,Reader,SelfSite,0.011980254653727762
P_rage-d3-v1,Self,SelfSite,0.02708426140420883
P_rage-d3-v2,Reader,SelfSite,0.04580675352947683
P_rage-d3-v2,Self,SelfSite,0.022587064919870947
P_rage-d3-v3,Reader,SelfSite,0.009198980876848672
P_rage-d3-v3,Self,SelfSite,0.014920844180430493
P_rage-d3-v4,Reader,SelfSite,0.036383049243027266
P_rage-d3-v4,Self,SelfSite,0.03514955305908085
P_grief-d1-v1,Reader,SelfSite,0.008241713755468894
P_grief-d1-v1,Self,SelfSite,0.014461121941367061
P_grief-d1-v2,Reader,SelfSite,0.020148650758767594
P_grief-d1-v2,Self,SelfSite,0.018355773992112745
P_grief-d1-v3,Reader,SelfSite,0.044311888325855975
P_grief-d1-v3,Self,SelfSite,0.03233067107583665
P_grief-d1-v4,Reader,SelfSite,0.01656638775245778
P_grief-d1-v4,Self,SelfSite,0.015322512111523245
P_grief-d2-v1,Reader,SelfSite,0.02942597818253123
P_grief-d2-v1,Self,SelfSite,0.018766302662580614
P_grief-d2-v2,Reader,SelfSite,0.0017839346248251786
P_grief-d2-v2,Self,SelfSite,0.0009954657916848575
P_grief-d2-v3,Reader,SelfSite,0.04154100100149716
P_grief-d2-v3,Self,SelfSite,0.03712871952398755
P_grief-d2-v4,Reader,SelfSite,0.003888579366359224
P_grief-d2-v4,Self,SelfSite,0.010379110610508668
P_grief-d3-v1,Reader,SelfSite,0.0035957253413139156
P_grief-d3-v1,Self,SelfSite,0.0002665281481775139
P_grief-d3-v2,Reader,SelfSite,0.0159783860091407
P_grief-d3-v2,Self,SelfSite,0.0258258171293404
P_grief-d3-v3,Reader,SelfSite,0.0001020709110974849
P_grief-d3-v3,Self,SelfSite,0.011730747872569225
P_grief-d3-v4,Reader,SelfSite,0.006728973227591695
P_grief-d3-v4,Self,SelfSite,0.007529464855638324
P_terror-d1-v1,Reader,SelfSite,0.009329748987756403
P_terror-d1-v1,Self,SelfSite,0.014598136692860919
P_terror-d1-v2,Reader,SelfSite,0.008127539801025208
P_terror-d1-v2,Self,SelfSite,0.021431500032992545
P_terror-d1-v3,Reader,SelfSite,0.024734225108034025
P_terror-d1-v3,Self,SelfSite,0.027913016815652725
P_terror-d1-v4,Reader,SelfSite,0.03659384077321226
P_terror-d1-v4,Self,SelfSite,0.04367617070102803
P_terror-d2-v1,Reader,SelfSite,0.02813435992201363
P_terror-d2-v1,Self,SelfSite,0.0294301843863094
P_terror-d2-v2,Reader,SelfSite,0.018419118993588057
P_terror-d2-v2,Self,SelfSite,0.026062155055853076
P_terror-d2-v3,Reader,SelfSite,0.016244661659260196
P_terror-d2-v3,Self,SelfSite,0.018057346889010617
P_terror-d2-v4,Reader,SelfSite,0.025809813446731056
P_terror-d2-v4,Self,SelfSite,0.028810302831923096
