model,alignment,task,dimension,n_pairs,n_direction_defined,direction_aligned_mean_diff,aligned_ci_low,aligned_ci_high,aligned_d_z,aligned_dz_ci_low,aligned_dz_ci_high,aligned_t_stat,aligned_p_value,raw_mean_diff,raw_ci_low,raw_ci_high,raw_d_z,raw_t_stat,raw_p_value,mean_diff,mean_diff_ci_low,mean_diff_ci_high,d_z,dz_ci_low,dz_ci_high,p_value,primary_p_value,p_fdr
gemma_instruct,instruct,r,V,192,192,0.17446668093762221,0.07296615076118344,0.2720035219482639,0.2519555232796692,0.10159006593379771,0.39752414319006507,3.4911981405439207,0.0005972181105676044,0.11720465521968114,0.019365948757407672,0.21863239663280676,0.1663730488540982,2.3053325890034966,0.02222236555878274,0.11720465521968114,0.019365948757407672,0.21863239663280676,0.1663730488540982,0.03170404732522837,0.30963316050155604,0.02222236555878274,0.0005972181105676044,0.0014700753490894877
gemma_instruct,instruct,s,V,192,192,0.13950861181040425,0.03373052040113145,0.2507455467332512,0.17498168256605184,0.04133742055464407,0.3194726971034224,2.4246173167863283,0.016255595163095694,0.03773525875193401,-0.07890310261161482,0.15357056773109043,0.046669274752290546,0.6466684401868692,0.5186228793921189,0.03773525875193401,-0.07890310261161482,0.15357056773109043,0.046669274752290546,-0.09635658724670904,0.18919582542134133,0.5186228793921189,0.016255595163095694,0.03059876736582719
gemma_instruct,instruct,w,A,192,192,-0.10413391844193981,-0.2574809785647821,0.05060426617339689,-0.0938246697919585,-0.23695709738366608,0.04466781905209077,-1.3000727606643598,0.19514270769475053,-0.2757987216858791,-0.41061214889642983,-0.12331962831157958,-0.25538383432763717,-3.5387022118977622,0.0005049012455032337,-0.2757987216858791,-0.41061214889642983,-0.12331962831157958,-0.25538383432763717,-0.3988835392930023,-0.11334997252887058,0.0005049012455032337,0.19514270769475053,
gemma_instruct,instruct,r,A,192,192,0.26619642408059435,0.1761660325809192,0.35702354091673794,0.4038363601062204,0.27459890368465134,0.5456775285809092,5.59572074918124,7.540542086968463e-08,0.24759334576697342,0.15769243849081632,0.34262289944031826,0.3715290252509327,5.148057185769246,6.514143358814841e-07,0.24759334576697342,0.15769243849081632,0.34262289944031826,0.3715290252509327,0.23803566166952983,0.50946657129417,6.514143358814841e-07,7.540542086968463e-08,3.016216834787385e-07
gemma_instruct,instruct,s,A,192,192,-0.10965866541451036,-0.2545598012098723,0.04841183942006248,-0.1027107650177616,-0.24004298215568282,0.04674447729352304,-1.4232021079602495,0.15630892445191732,-0.24907492844262147,-0.39127674859938966,-0.09160690092913441,-0.2386152484382125,-3.306349870045234,0.0011291123634479113,-0.24907492844262147,-0.39127674859938966,-0.09160690092913441,-0.2386152484382125,-0.3888875074308658,-0.09166468529962411,0.0011291123634479113,0.15630892445191732,0.23818502773625497
gemma_instruct,instruct,w,D,192,192,-0.13291964916617663,-0.301806962718508,0.02567845420312328,-0.11362706813524373,-0.25791981623518073,0.022963554491046548,-1.5744628410026622,0.11703542507322791,-0.3260335920562842,-0.4897198676316654,-0.1753706989583497,-0.28825328800622274,-3.9941547222044975,9.258708082459958e-05,-0.3260335920562842,-0.4897198676316654,-0.1753706989583497,-0.28825328800622274,-0.42501835737812416,-0.1524966346540314,9.258708082459958e-05,0.11703542507322791,
gemma_instruct,instruct,r,D,192,192,-0.0021144612221545935,-0.12569972601396426,0.11764229368873665,-0.0024376952174817476,-0.14538556379324594,0.14336999330890962,-0.033777695760368404,0.9730896946258322,-0.0489920200909131,-0.1761362036166469,0.06800424090357338,-0.05657195700552937,-0.7838840305374317,0.43407917707044924,-0.0489920200909131,-0.1761362036166469,0.06800424090357338,-0.05657195700552937,-0.19259246918155196,0.08232923204041247,0.43407917707044924,0.9730896946258322,
gemma_instruct,instruct,s,D,192,192,-0.10070078545371615,-0.2693777611699348,0.05959515172799063,-0.08858277279200538,-0.23510125535458506,0.050666920333871504,-1.2274389052086665,0.2211683275067921,-0.06858280951588673,-0.2172738787555826,0.08696701003495003,-0.0602026003473014,-0.8341917003943181,0.40521505215165127,-0.06858280951588673,-0.2172738787555826,0.08696701003495003,-0.0602026003473014,-0.18976001091737818,0.08052419898953675,0.40521505215165127,0.2211683275067921,
llama_base,base,w,V,192,192,0.0011383223212704657,-0.020951349865078732,0.024898853088160526,0.006922468957705433,-0.1276006398593756,0.15580072793237143,0.09592054358851343,0.9236842441224525,-0.06393919083588079,-0.08793998969555927,-0.04194374053882556,-0.42222910427699695,-5.850578088336451,2.095174598359147e-08,-0.06393919083588079,-0.08793998969555927,-0.04194374053882556,-0.42222910427699695,-0.5758794680048345,-0.2829843332144618,2.095174598359147e-08,0.9236842441224525,
llama_base,base,r,V,192,192,0.012741790505379902,-0.007685697766557945,0.03443209781677027,0.08432538528439955,-0.05001953429717624,0.23060497317032688,1.1684468134432076,0.2440829141323184,-0.06440132414348519,-0.08367804403584982,-0.043859080659140355,-0.469370808196404,-6.503792699086706,6.6828836237222e-10,-0.06440132414348519,-0.08367804403584982,-0.043859080659140355,-0.469370808196404,-0.6267501516780142,-0.31672574287580724,6.6828836237222e-10,0.2440829141323184,0.3550296932833722
llama_base,base,s,V,192,192,0.009580339050827622,-0.013673747734292143,0.03425806407951686,0.055411502667590595,-0.0817759351405837,0.19749321314495863,0.7678043035520423,0.44355162837277734,-0.07143419859526416,-0.09561925874754035,-0.048542559605190085,-0.45310382417674566,-6.278390756623033,2.250625134108101e-09,-0.07143419859526416,-0.09561925874754035,-0.048542559605190085,-0.45310382417674566,-0.5963954504217547,-0.3143286289540422,2.250625134108101e-09,0.44355162837277734,0.567746084317155
llama_base,base,w,A,192,192,-0.0029801406454065308,-0.020642008971599873,0.0151214189085726,-0.023609703011302118,-0.1677052095720101,0.12157617816180669,-0.3271456413374975,0.743915989019757,-0.011796284313387265,-0.030924790871814538,0.005535544029145832,-0.09384067457387932,-1.3002945294279669,0.19506686898036257,-0.011796284313387265,-0.030924790871814538,0.005535544029145832,-0.09384067457387932,-0.24873631106544172,0.04563473925096666,0.19506686898036257,0.743915989019757,
llama_base,base,r,A,192,192,0.0021173147224593466,-0.01455387714551975,0.02029909554738143,0.016887413150445455,-0.11651882146344036,0.17340601173514977,0.2339988606798266,0.8152364881940329,-0.006437765541506014,-0.02541323023722048,0.011554815803091636,-0.05140752871744056,-0.7123236130413054,0.4771336345401954,-0.006437765541506014,-0.02541323023722048,0.011554815803091636,-0.05140752871744056,-0.2004737824774456,0.09241169463144375,0.4771336345401954,0.8152364881940329,0.847835211217713
llama_base,base,s,A,192,192,4.602529377993372e-05,-0.018339955264886687,0.018821331770908264,0.0003382521486445166,-0.13334106838368737,0.14449464974721318,0.004686959257773143,0.9962652529252654,-0.0014401558231216319,-0.021922157157473882,0.017476002760154725,-0.01058468428746563,-0.14666568774373162,0.8835505909245317,-0.0014401558231216319,-0.021922157157473882,0.017476002760154725,-0.01058468428746563,-0.1576987649364438,0.13652336865006368,0.8835505909245317,0.9962652529252654,0.9962652529252654
llama_base,base,w,D,192,192,-0.010031154003871294,-0.027681570850996262,0.009893916248881087,-0.07766123106385606,-0.21879439438576595,0.07390758217023605,-1.0761055838475602,0.2832374210856542,-0.002401578473607805,-0.02054115713164826,0.015452809428572047,-0.018540123337659073,-0.2568994847953519,0.7975328933508387,-0.002401578473607805,-0.02054115713164826,0.015452809428572047,-0.018540123337659073,-0.15770088119404743,0.12495135549564705,0.7975328933508387,0.2832374210856542,
llama_base,base,r,D,192,192,-0.0156259115619654,-0.031603253162555446,0.002936578469980717,-0.12509168987043612,-0.2560357699480005,0.02317000974454214,-1.7333212996819556,0.0846524223120552,-0.012521026493142953,-0.028704330256342038,0.005290858621190497,-0.0999548599466247,-1.3850151671278828,0.16766338194688524,-0.012521026493142953,-0.028704330256342038,0.005290858621190497,-0.0999548599466247,-0.23831202923987174,0.04377770768470236,0.16766338194688524,0.0846524223120552,
llama_base,base,s,D,192,192,-0.02372567992153796,-0.04419725014719335,-0.003742179252612452,-0.16847615093891272,-0.318626084820387,-0.025979925302757806,-2.3344740263187185,0.020610236282974464,-0.0075850435949329454,-0.027615100501100543,0.012810922193270935,-0.053184530475701215,-0.7369464716848788,0.4620591631444792,-0.0075850435949329454,-0.027615100501100543,0.012810922193270935,-0.053184530475701215,-0.18990206661525652,0.09390609223595436,0.4620591631444792,0.020610236282974464,
llama_instruct,instruct,w,V,192,192,0.026597829893333275,-0.008636628844512275,0.06399191830272659,0.09809003481951505,-0.031548352433765345,0.2446745785553533,1.3591753921888026,0.17569367821284895,0.1578503664396109,0.1270225410375082,0.18892658997474773,0.7117149899787983,9.861812185213227,8.364157614181509e-19,0.1578503664396109,0.1270225410375082,0.18892658997474773,0.7117149899787983,0.5669656440835428,0.8692795187712322,8.364157614181509e-19,0.17569367821284895,
llama_instruct,instruct,r,V,192,192,-0.005333363857854184,-0.04440042595332783,0.03539219345281692,-0.018466870009266292,-0.15638267671379144,0.11926913232899657,-0.2558844569025533,0.7983154264818045,0.18150520829813366,0.15041989525460672,0.2110169144954751,0.8091185534723857,11.21147555168646,9.667726496280786e-23,0.18150520829813366,0.15041989525460672,0.2110169144954751,0.8091185534723857,0.6603607015033317,0.9728865340395086,9.667726496280786e-23,0.7983154264818045,0.847835211217713
llama_instruct,instruct,s,V,192,192,0.016291576456484196,-0.03173285282867876,0.06818418645846192,0.0451218255995097,-0.09084283634958984,0.19508829399790065,0.6252263557489025,0.5325687801221846,0.25019252793103547,0.21386152337978537,0.28726013294577607,0.9615300796106635,13.323351607131334,4.56738681230875e-29,0.25019252793103547,0.21386152337978537,0.28726013294577607,0.9615300796106635,0.818190014390167,1.1249816344225714,4.56738681230875e-29,0.5325687801221846,0.6339732474115407
llama_instruct,instruct,w,A,192,192,0.14720700792705183,0.09962580778725888,0.19362499431887079,0.4068348013800158,0.26499248855771584,0.5570820772262386,5.637268370219043,6.135400663436212e-08,0.1278521424546588,0.07815702302192283,0.17780628848341373,0.34633646708292565,4.798978860012267,3.208189169995082e-06,0.1278521424546588,0.07815702302192283,0.17780628848341373,0.34633646708292565,0.20749089038195892,0.4962407431573122,3.208189169995082e-06,6.135400663436212e-08,
llama_instruct,instruct,r,A,192,192,0.5291145390613894,0.45261506748981634,0.6104000098279273,0.9218592934613267,0.7771483912229568,1.1017870923827837,12.773657069636524,2.069862525499684e-27,0.5908078923079055,0.5225198312986771,0.662683318549254,1.1587102086201349,16.055559620630454,2.8118418602012933e-37,0.5908078923079055,0.5225198312986771,0.662683318549254,1.1587102086201349,1.0189656199841255,1.3288872317681824,2.8118418602012933e-37,2.069862525499684e-27,6.623560081598988e-26
llama_instruct,instruct,s,A,192,192,0.10518590023736589,0.04637344063804375,0.15737108906752464,0.25830357311579516,0.11203434943931213,0.4027860727769016,3.5791592993051164,0.00043702754238058916,0.06806673445208425,0.012730505534036894,0.12239321542856148,0.163984678257363,2.2722383552367047,0.02418624695805339,0.06806673445208425,0.012730505534036894,0.12239321542856148,0.163984678257363,0.029527208514278036,0.29936589852929085,0.02418624695805339,0.00043702754238058916,0.0011654067796815712
llama_instruct,instruct,w,D,192,192,-0.1603866457434254,-0.25111860723676666,-0.07270542678124631,-0.26155192561152213,-0.4123025828890746,-0.12191764341078455,-3.624169791813055,0.00037163787473067485,-0.38783665823349095,-0.4548734043535001,-0.3149974300512428,-0.7746173221482814,-10.733412467070174,2.4764446552136022e-21,-0.38783665823349095,-0.4548734043535001,-0.3149974300512428,-0.7746173221482814,-0.9167365546693751,-0.6491134599360684,2.4764446552136022e-21,0.00037163787473067485,
llama_instruct,instruct,r,D,192,192,-0.18873036893612918,-0.299222687734444,-0.0848257467054762,-0.2566499379942051,-0.4124365488432037,-0.11759888110694779,-3.556245858922922,0.0004743347532631724,-0.49949671653881245,-0.5768711577868807,-0.4176696320207126,-0.8751548502420488,-12.126501320876482,1.8175765457377199e-25,-0.49949671653881245,-0.5768711577868807,-0.4176696320207126,-0.8751548502420488,-1.0452117579464018,-0.7333150537833791,1.8175765457377199e-25,0.0004743347532631724,
llama_instruct,instruct,s,D,192,192,-0.22268490785829373,-0.3310605126611409,-0.11902298845561833,-0.3049639901985778,-0.4545717412825291,-0.17114060412336574,-4.22570500402299,3.686736015988558e-05,-0.4993481828103135,-0.5796738625148683,-0.4160158651951657,-0.8661266275587796,-12.001402597760737,4.304988993495665e-25,-0.4993481828103135,-0.5796738625148683,-0.4160158651951657,-0.8661266275587796,-1.0111061312228211,-0.7396513875787936,4.304988993495665e-25,3.686736015988558e-05,
olmo_base,base,w,V,192,192,-0.1344513807382821,-0.23861094257521687,-0.02622777043473384,-0.18222169174790295,-0.31430285269996244,-0.037307452909305545,-2.524937826788179,0.012385225733875349,-0.38276311772110844,-0.47416407846697456,-0.2955420245015553,-0.5939399835385597,-8.229873825083263,2.8670864707451944e-14,-0.38276311772110844,-0.47416407846697456,-0.2955420245015553,-0.5939399835385597,-0.7213541594238234,-0.4532732517185991,2.8670864707451944e-14,0.012385225733875349,
olmo_base,base,r,V,192,192,-0.08073948917666446,-0.18873907290492964,0.03149471412675781,-0.10655795507956363,-0.2385024363975927,0.044328586590610196,-1.4765103371875707,0.14145374411148365,-0.36445360267649063,-0.4565463527298357,-0.27877121109641845,-0.5450252720703587,-7.552091701079297,1.7205081977084016e-12,-0.36445360267649063,-0.4565463527298357,-0.27877121109641845,-0.5450252720703587,-0.6675667425659322,-0.4229599593408778,1.7205081977084016e-12,0.14145374411148365,0.22632599057837383
olmo_base,base,s,V,192,192,-0.0512989179829891,-0.11269442638600448,0.0113304563464888,-0.11298782668774382,-0.2502504566796455,0.024699054659721435,-1.5656052516796723,0.1190963390239839,-0.19891577989915077,-0.25907565067050076,-0.1446993406855825,-0.48385776788761053,-6.704529900945682,2.218497954260594e-10,-0.19891577989915077,-0.25907565067050076,-0.1446993406855825,-0.48385776788761053,-0.6194633990032014,-0.35546260501050025,2.218497954260594e-10,0.1190963390239839,0.2005833078298676
olmo_base,base,w,A,192,192,-0.14098198944614973,-0.18860583330521427,-0.09231528156244244,-0.4094412537617257,-0.5491561911100464,-0.2753601834690318,-5.673384433840083,5.12432212848847e-08,-0.1722403703482893,-0.22008875931667887,-0.1256698786058646,-0.5223735580007575,-7.238220343902717,1.0789161119588165e-11,-0.1722403703482893,-0.22008875931667887,-0.1256698786058646,-0.5223735580007575,-0.6504446296035942,-0.3918553019538396,1.0789161119588165e-11,5.12432212848847e-08,
olmo_base,base,r,A,192,192,-0.1283242688413809,-0.17746140446539888,-0.0728352210399147,-0.34079348764535805,-0.47855016833241193,-0.19991820866307058,-4.722173083922853,4.507800447474406e-06,-0.16077006065955096,-0.21389052816645254,-0.11112631466133385,-0.4419069468643005,-6.123242273492869,5.1125773782227525e-09,-0.16077006065955096,-0.21389052816645254,-0.11112631466133385,-0.4419069468643005,-0.5581913565455658,-0.3163726168484848,5.1125773782227525e-09,4.507800447474406e-06,1.3113601301743728e-05
olmo_base,base,s,A,192,192,-0.09209629010354332,-0.12593732859762188,-0.06081133775485972,-0.3781132742244772,-0.513166238727402,-0.25564976723021243,-5.239291215784145,4.239673023738082e-07,-0.10625744884341781,-0.13916994654873852,-0.07428416348362801,-0.4470215619052037,-6.194112458388871,3.5200916195554076e-09,-0.10625744884341781,-0.13916994654873852,-0.07428416348362801,-0.4470215619052037,-0.5812097654280648,-0.32015525680937346,3.5200916195554076e-09,4.239673023738082e-07,1.3566953675961861e-06
olmo_base,base,w,D,192,192,-0.07647643516312817,-0.13018900620381324,-0.02496088771218146,-0.20734256845224786,-0.3524385188036409,-0.07105694770981542,-2.873022905048969,0.004525747291913824,-0.14901745935757066,-0.19865633467009555,-0.10035705533229827,-0.43089427113336953,-5.970646162346844,1.1315012974069203e-08,-0.14901745935757066,-0.19865633467009555,-0.10035705533229827,-0.43089427113336953,-0.5588750698051133,-0.2942952393825888,1.1315012974069203e-08,0.004525747291913824,
olmo_base,base,r,D,192,192,-0.07051885547030703,-0.12915063052562095,-0.014581371748133707,-0.17267909646995153,-0.30788134797695826,-0.0366939474179615,-2.392711747928349,0.01769361354079432,-0.14503887811585636,-0.20052736579938668,-0.09197360443365947,-0.37370786524389055,-5.178248078324174,5.654359596106525e-07,-0.14503887811585636,-0.20052736579938668,-0.09197360443365947,-0.37370786524389055,-0.49012261140184155,-0.24432805651930167,5.654359596106525e-07,0.01769361354079432,
olmo_base,base,s,D,192,192,-0.0624968764158683,-0.09841047423039502,-0.025522075542522105,-0.251999622307825,-0.3846342118894384,-0.11065947814389814,-3.491809194602564,0.0005959360510495311,-0.09931239515362167,-0.13347002673866298,-0.06633315222652565,-0.4214907074027373,-5.840346561117508,2.2072876517859373e-08,-0.09931239515362167,-0.13347002673866298,-0.06633315222652565,-0.4214907074027373,-0.5440690081002304,-0.2994913236924718,2.2072876517859373e-08,0.0005959360510495311,
olmo_instruct,instruct,w,V,192,192,0.044757069897655766,0.024779818545956567,0.06644201196073851,0.30117515573017645,0.16760425145578706,0.4463394756149448,4.173205373617076,4.558070516135818e-05,-0.013054845029016183,-0.035142632906510644,0.008863906277791829,-0.08439758744533224,-1.1694472759324215,0.24368078758730216,-0.013054845029016183,-0.035142632906510644,0.008863906277791829,-0.08439758744533224,-0.22211612348587775,0.06013032438680722,0.24368078758730216,4.558070516135818e-05,
olmo_instruct,instruct,r,V,192,192,0.030726112720870558,0.01321066933047511,0.047846469497515795,0.2386468656749502,0.11220358470499009,0.3692887512781451,3.3067879713286312,0.0011274444761519987,-0.017894889450404444,-0.036113897208808685,0.0014168179933249985,-0.1364311894692469,-1.890446015182333,0.06021254707251005,-0.017894889450404444,-0.036113897208808685,0.0014168179933249985,-0.1364311894692469,-0.2809816714490988,0.011596599776514817,0.06021254707251005,0.0011274444761519987,0.002405214882457597
olmo_instruct,instruct,s,V,192,192,0.03394065447624451,0.014091480377069306,0.05537993964400233,0.22984969636256866,0.09576718693058978,0.3871970356510733,3.184890817633987,0.0016912924520452216,-0.016799602383724983,-0.037992557741669486,0.0041908203356535775,-0.11155420023452169,-1.5457403408312285,0.12382255786422365,-0.016799602383724983,-0.037992557741669486,0.0041908203356535775,-0.11155420023452169,-0.24959282193245164,0.029818404515763442,0.12382255786422365,0.0016912924520452216,0.0033825849040904432
olmo_instruct,instruct,w,A,192,192,-0.040270063353864856,-0.12006846426979569,0.02955412397536923,-0.07629569707339913,-0.2205097409788323,0.061547788835188876,-1.057184189840091,0.2917628012752393,-0.09409413701139833,-0.1667409040512341,-0.022932872823669258,-0.1806433924790017,-2.503068270601893,0.013150800910327179,-0.09409413701139833,-0.1667409040512341,-0.022932872823669258,-0.1806433924790017,-0.31753736441915853,-0.043561514323266326,0.013150800910327179,0.2917628012752393,
olmo_instruct,instruct,r,A,192,192,0.06681334793620428,-0.003974119799000937,0.13059170150417795,0.14102460169519052,-0.007816093519919924,0.29294169750843224,1.9540942020258718,0.05215008154490709,0.03632037347926577,-0.03141614965549387,0.10049310983414075,0.07612809264990514,1.054861794823572,0.2928210518411051,0.03632037347926577,-0.03141614965549387,0.10049310983414075,0.07612809264990514,-0.06372755658728099,0.22254604327076818,0.2928210518411051,0.05215008154490709,0.09271125607983483
olmo_instruct,instruct,s,A,192,192,-0.02199442685627184,-0.09243777066574566,0.04275987957097771,-0.044863547083346375,-0.19591977927126156,0.09242212631589079,-0.6216475436489155,0.5349149275034875,-0.06953805808886965,-0.13783083339164762,-0.0014263183485305037,-0.1431502938070942,-1.9835486559383966,0.048738838572646166,-0.06953805808886965,-0.13783083339164762,-0.0014263183485305037,-0.1431502938070942,-0.29364187051118473,-0.00320460808063855,0.048738838572646166,0.5349149275034875,0.6339732474115407
olmo_instruct,instruct,w,D,192,192,0.041589410165265454,-0.02945611314679986,0.1162357372566587,0.07835862042298056,-0.054101708298648084,0.23526947457586553,1.0857688942688528,0.2789497043182727,0.10084619450425024,0.02613480568798075,0.16829696172154293,0.19293196365314222,2.673343707610194,0.008160007984533351,0.10084619450425024,0.02613480568798075,0.16829696172154293,0.19293196365314222,0.052001792291631085,0.33099373099579965,0.008160007984533351,0.2789497043182727,
olmo_instruct,instruct,r,D,192,192,0.05926130654612153,-0.010829866384078008,0.13160851044529928,0.11215150746880735,-0.020305644756509467,0.2641327375945312,1.554016872651318,0.12183579476261736,0.09635829911782016,0.023210473104157442,0.16647074777128912,0.18428240405660903,2.553491894135871,0.011445635819270559,0.09635829911782016,0.023210473104157442,0.16647074777128912,0.18428240405660903,0.04496899535112553,0.32136206755959357,0.011445635819270559,0.12183579476261736,
olmo_instruct,instruct,s,D,192,192,0.03469689495717695,-0.02881622129414108,0.1032125124101044,0.0718627824361899,-0.05872592632036677,0.22660597714958214,0.995759922821994,0.3206266387507663,0.0853431357342808,0.014939572405650617,0.15061199239390716,0.17912273723450306,2.4819974534477502,0.013928020261480392,0.0853431357342808,0.014939572405650617,0.15061199239390716,0.17912273723450306,0.031476914014823984,0.3196011717974979,0.013928020261480392,0.3206266387507663,
qwen_base,base,w,V,192,192,0.14963091160844044,0.10235186254007085,0.1968717891507379,0.4483602882224054,0.3081684405292296,0.5903861223479691,6.212662394379455,3.191080482239707e-09,-0.06754357689937295,-0.11812887570078309,-0.01600410529026368,-0.18784164586906354,-2.6028101953806293,0.009972013156577298,-0.06754357689937295,-0.11812887570078309,-0.01600410529026368,-0.18784164586906354,-0.3381728863418453,-0.04327525081662448,0.009972013156577298,3.191080482239707e-09,
qwen_base,base,r,V,192,192,0.12470485028387479,0.08003032353854747,0.16993125895102343,0.3915692907840763,0.2499280738755992,0.5463640290565386,5.425743250573855,1.7345652648740464e-07,-0.05604863604545051,-0.10213132838716872,-0.006080335860238377,-0.16607396453175158,-2.3011883550670835,0.022460382491178908,-0.05604863604545051,-0.10213132838716872,-0.006080335860238377,-0.16607396453175158,-0.3135765187901224,-0.01862821575332551,0.022460382491178908,1.7345652648740464e-07,6.16734316399661e-07
qwen_base,base,s,V,192,192,0.14191475621606794,0.10503444712965239,0.17597569493826787,0.5386529416964305,0.3928919115780156,0.695737475511868,7.46379410131723,2.895576201814785e-12,-0.03728864628968635,-0.07975228945959657,0.0054528740489734225,-0.12551477831336516,-1.7391837851159422,0.08361355497324974,-0.03728864628968635,-0.07975228945959657,0.0054528740489734225,-0.12551477831336516,-0.2724151561886432,0.017462169541954405,0.08361355497324974,2.895576201814785e-12,1.544307307634552e-11
qwen_base,base,w,A,192,192,0.1340985612170315,0.08669812322558351,0.18070628350222206,0.37499635719879915,0.2331581397305236,0.5193126282170007,5.196101946572537,5.198919118107813e-07,0.11743115687292631,0.06679724365595022,0.16807498840251878,0.3231062914052818,4.477092103672826,1.2993933254174634e-05,0.11743115687292631,0.06679724365595022,0.16807498840251878,0.3231062914052818,0.181100338541683,0.47275026328819925,1.2993933254174634e-05,5.198919118107813e-07,
