id,text,human_writer_v,human_writer_a,human_writer_d,human_reader_v,human_reader_a,human_reader_d,w_ev,w_ea,w_ed,w_gv,w_ga,w_gd,w_p555,r_ev,r_ea,r_ed,r_gv,r_ga,r_gd,r_p555,s_ev,s_ea,s_ed,s_gv,s_ga,s_gd,s_p555
112C-L013_1130_1256,"Today, we serve children and families with a multitude of problems: emotional, physical, psychological and sexual abuse.",2.6,3.0,2.8,2.6,3.2,3.0,4.290398605490042,4.343306929474717,4.314728544972786,9,9,9,0.044259301515521036,3.6953531904374346,3.770376955165437,3.7948804371382345,1,1,1,0.029559888339839684,4.617051838111865,4.454963768788222,4.48043141574853,9,9,9,0.04940365546708504
112C-L013_156_252,"Little ones, like Baby Jessica, caught in the struggle between adoptive and birth parents.",2.67,3.0,3.0,3.0,3.0,3.0,4.131937216592609,4.273361021142787,4.235064088893471,1,1,1,0.046721538271617014,4.396618941391431,4.54586482979402,4.542093681477489,9,9,9,0.057934506704409985,5.126501058064631,4.977635356222873,4.974212890976653,9,9,9,0.04604601854049021
112C-L013_973_1053,Pleasant Run Children's Homes began serving children nearly 130 years ago.,3.0,3.2,3.2,3.2,3.2,3.6,,,,1,1,1,,4.002521418407037,4.035480661479998,4.044151697380448,1,1,1,0.03355061221753449,5.15480229209834,5.071839813613721,5.027760011531835,9,9,9,0.034387925589626944
112C-L014_1144_1226,"They leave Pleasant Run, generally, ready and able to contribute to society.",3.4,3.2,3.4,3.4,2.8,3.2,3.0978414711649833,3.148579671214022,3.149533434827564,1,1,1,0.027800305605712578,3.393226143755342,3.4387606595922877,3.434515100035575,1,1,1,0.03676831883972105,4.722508444380643,4.755455569153417,4.7150362309488525,9,9,9,0.06241469786846111
112C-L014_18_31,"June 26, 1995",3.0,2.75,3.0,3.0,2.17,2.67,,,,1,1,1,,,,,1,1,1,,,,,1,1,1,
112C-L014_195_327,"Federal, state and local governments are freezing or withdrawing much-needed funding sources for people who are truly in need.",3.0,2.5,2.75,3.2,3.2,3.2,2.989480546648435,3.104588815212082,3.1305141531930314,1,1,1,0.02663916102960464,2.7268461463741067,2.8250413245524406,2.878078522624018,1,1,1,0.030940477197967137,2.9305260193581506,3.0640667092922893,3.0898551306418724,1,1,1,0.039423751559843734
112C-L015_1147_1188,It may help a family stay together.,3.4,3.2,3.0,3.2,3.0,3.0,3.7779256295616284,3.8505456977907295,3.823596156522229,1,1,1,0.07537797898870956,4.237803431695468,4.2977190152008,4.273217298568574,1,1,1,0.07034979126254895,5.0112619648775585,5.032655902100209,4.9965589590195485,9,9,9,0.05669457377762008
112C-L015_1682_1813,Let our families and children know that you want them to have the same kinds of memories of the holidays you will have.,3.4,3.2,3.0,3.4,2.6,3.0,4.95681677715236,4.861301412218575,4.806986319295316,9,9,9,0.04365286646176156,4.395888964255769,4.406365268640471,4.389232944761358,1,1,1,0.04416065378772836,5.324857119545805,5.039693591491355,5.012525407275743,9,9,9,0.04017969622671992
112C-L015_18_47,Dear Friends of Pleasant Run:,3.0,3.2,3.0,3.0,3.0,3.0,3.142983802433686,3.1509536541684273,3.1314101762737234,1,1,1,0.058199507099284564,3.411464465154211,3.5208618628598574,3.485813196977856,1,1,1,0.06418252099484098,3.765639970398063,3.908030744995039,3.8460376203199993,1,1,1,0.05259804186043192
112C-L016_1321_1331,"Sincerely,",3.2,2.8,3.2,3.2,2.8,3.0,3.3516808401588394,3.3644059420536845,3.3549636732047645,1,1,1,0.04554597223878196,3.720619964212632,3.777058157112496,3.7639675274577304,1,1,1,0.0685424111823783,3.6756621195486137,3.7673638668364537,3.742144730583875,1,1,1,0.034091239177275134
112C-L016_805_903,They do not have the resources necessary to purchase gifts or food for a holiday meal.,2.75,3.0,3.0,2.2,2.6,2.6,3.8812618724154264,3.965375345732709,3.903091829454681,1,1,1,0.043287532586578796,4.050703618963842,4.200609585742888,4.162085362118633,1,1,1,0.04320335857962164,5.074849293979643,4.954603908130865,4.914923938190962,9,9,9,0.053052224442409514
113CWL017_1596_1640,You can make a difference in a child's life.,3.6,3.4,3.2,3.0,3.0,3.0,,,,1,1,1,,,,,1,1,1,,4.979004524010654,4.952723576437504,4.938836465272132,9,9,9,0.06628321050867139
113CWL017_18_64,"June 1, 1998 BOYS & Girls Club OF INDIANAPOLIS",3.0,3.0,3.25,3.0,3.0,3.0,,,,1,1,1,,,,,1,1,1,,,,,1,1,1,
113CWL017_924_1027,Please read the enclosed brochure for more information on the wonderful Super Summer Safari Camp!,3.2,3.2,3.2,3.2,3.2,3.2,4.052415510286937,4.302298074233713,4.1909700182603915,2,2,2,0.03600201699487087,3.621748197003715,3.963718530293932,3.945926268538303,1,1,1,0.036755259139670975,5.102949125198782,5.019083837285993,4.955085489161231,9,9,9,0.029390185093666924
114CUL057_1539_1549,Questions?,3.0,3.0,2.8,3.0,3.4,3.4,3.544169046396023,3.4536458634070124,3.4647131348505305,1,1,1,0.03536868989617764,4.2505373111188085,4.2069575623133915,4.181756755223353,1,1,1,0.06072762182292075,3.5452420162010236,3.681420661503947,3.696604980744741,1,1,1,0.02857274328782
114CUL057_214_357,"Saturday, September 20,1997, from 2:00 p.m. until 7:00 p.m., marks a special day, as Jameson Camp will hold its first ever Jameson Grill.",3.0,3.0,3.2,3.4,3.4,3.0,3.2105587294978553,3.0426547946355473,3.0980140752758234,1,1,1,0.006889549282248581,2.967146113615107,3.011247478401053,3.155140937194457,1,1,1,0.007321555975218485,2.931892974467252,2.958032802202232,3.048109630421983,1,1,1,0.007762714883580927
114CUL057_74_207,"The only fund raising event in the world where you can bring your entire family, other employees, or maybe even your neighbors.",3.0,3.0,3.2,3.6,2.2,2.6,2.6300650111634365,2.59340439973833,2.6213513258169066,1,1,1,0.02045236101609793,2.90701475394159,2.8642655076336743,2.894307579945061,1,1,1,0.028226520546786264,2.657357513157865,2.6733083997734877,2.6927904885061675,1,1,1,0.02857055552122351
114CUL059_1731_1735,P.S.,3.0,2.33,3.0,3.0,3.0,3.0,3.0331242469277138,2.88229355161916,2.898958882685574,1,1,1,0.026294810853936375,3.292983335751857,3.281006053356886,3.263099855867623,1,1,1,0.0230464012641597,2.7447970981198586,2.9200704945950458,2.9359970474622377,1,1,1,0.02186005373073441
114CUL060_783_845,"And not just during the summer, but throughout the year.",3.0,2.67,3.0,3.0,3.0,3.0,3.179988668526744,3.377280550826803,3.3782646724176093,1,1,1,0.019061786909788443,3.1377608109054176,3.363063438352178,3.3886749785966632,1,1,1,0.014679463074347766,4.667126731362966,4.994294543764332,4.951313861181678,9,9,9,0.02885032043231647
115CVL035_1201_1335,"The end result will be kids who have a better understanding of and vision for their own future, be it college or a career.",3.4,3.2,3.2,3.4,3.4,3.6,3.0212540575807285,3.1932612329456203,3.199083192782406,1,1,1,0.013602474844816819,3.5699894284738893,3.6322092538240858,3.640443038326634,1,1,1,0.01771040394577774,3.7861941619754793,3.8482245809182354,3.8220360650161673,1,1,1,0.021540936314232477
115CVL036_1616_1741,I know that our staff and committee members will be happy to go with you to talk to these group if you need their help.,3.0,3.0,3.2,3.0,3.0,3.0,2.2847236411832395,2.3343477458225887,2.371016861513327,1,1,1,0.009686448149624584,2.585036702400414,2.6082101280310903,2.657693198319052,1,1,1,0.01476468442864063,2.296261179436117,2.3566496223277547,2.3748398658161824,1,1,1,0.013965870192871523
115CVL036_1742_1858,We're at an exciting juncture and it won't be long until we start seeing solid results from our efforts.,3.4,3.4,3.6,4.2,4.0,4.0,,,,1,1,1,,,,,1,1,1,,2.452510362118715,2.4534889760258385,2.474885920850494,1,1,1,0.015339708748439639
115CVL037_18_31,"July 30, 1999",3.0,3.0,3.0,3.0,3.0,3.0,,,,1,1,1,,,,,1,1,1,,,,,1,1,1,
115CVL037_2285_2424,"Your gift will enable CCI to provide these and other necessary services at a neighborhood level, face-to-face, where it counts.",3.8,3.2,3.4,3.2,3.0,3.2,,,,1,1,1,,,,,1,1,1,,,,,1,1,1,
115CVL037_38_48,Dear Name:,3.0,2.5,2.5,3.0,2.6,3.2,3.5654066348644013,3.610297367866332,3.6088188168437036,1,1,1,0.05451212821521478,3.7748794669393093,3.893889640168176,3.879427230202987,1,1,1,0.06436747876616566,3.5744140407905305,3.6263286326672457,3.6303342421540297,1,1,1,0.03531897228379627
115CVL037_946_1017,"Social Development and Recreation for children, youth and adults.",3.75,3.5,3.75,3.4,3.2,3.2,3.877327918091762,3.9729060833657437,3.9764972072178515,1,1,1,0.07147798379822029,3.8740065776057078,3.909467830886666,3.913244774693347,1,1,1,0.06047801179607085,4.909532676606736,5.015007707426674,4.986495148935456,9,9,9,0.07667329848736483
116CUL032_1095_1211,"As a provider of youth services, MCCOY, Inc. is here to support your valuable efforts to develop young people.",3.2,3.0,3.2,3.33,3.0,3.0,3.2771584509065135,3.3082751737430827,3.3104921913587333,1,1,1,0.023100735017050185,3.588372202081885,3.5357800940826074,3.5457749449911367,1,1,1,0.032887421227688625,3.6568772839767996,3.6757208349341197,3.665926466693043,1,1,1,0.03047400616015651
116CUL032_1212_1431,"Recently, through a lot of hard work and alliances with organizations like yours, some steps have been taken in our community that will help young people continue to be involved in positive activities.",3.2,3.2,3.2,3.75,3.0,3.0,3.23160941753374,3.243362049347076,3.264673486729644,1,1,1,0.018391137183551492,2.9799940068276918,3.11728967365937,3.1546869578681402,1,1,1,0.028232123634186188,3.157345061744432,3.1756062323640863,3.1972534905281167,1,1,1,0.030195977487978767
116CUL032_1432_1598,"One, IndyGo in April adopted a much-needed policy that all young people under the age of 19 may ride on their buses at half the normal fare all year long.",3.2,3.0,3.0,3.2,2.6,2.8,3.0055950370904325,3.0302906864269756,3.0962239224163373,1,1,1,0.00961653901873696,2.612024631939571,2.529655794130211,2.686857890244009,1,1,1,0.01080934250046999,2.6217328711125667,2.718014114024019,2.801500745287119,1,1,1,0.011447191908842766
116CUL033_1389_1561,I have enclosed a packet of information about MCCOY and its work as well as an application with various options for supporting the youth of our community.,3.0,3.0,3.0,3.2,3.0,3.0,3.4995386130811497,3.4494403178967454,3.4387589722711036,1,1,1,0.02139820989027151,4.002852446264893,3.9646097464933048,3.954124522780194,1,1,1,0.033874393115088636,4.640988792972111,4.710182822885902,4.6452680064462095,9,9,9,0.03557052872969334
116CUL033_1704_1775,I will call you in a few weeks to discuss your level of interest.,3.0,3.2,3.6,3.4,3.4,3.4,2.6833898754835945,2.747235562696734,2.741859765184977,1,1,1,0.016069339953446008,3.110980515133349,3.293193153239759,3.2743107211180194,1,1,1,0.019244224926754584,4.372989166398295,4.44034213627193,4.372394102411439,1,1,1,0.05725148261138794
116CUL033_259_497,"As you begin that process this year, I would like to ask you to consider helping young people in Marion County toward more positive youth development by becoming a supporter of the Marion County Commission on Youth, Inc.",3.25,3.0,3.0,2.5,2.5,3.5,3.0828944444735984,3.0853041735596887,3.1025433675852083,1,1,1,0.019210409125653527,3.1354340084163344,3.1885158317119595,3.2204675973510346,1,1,1,0.029607639268792035,3.236068154307639,3.238143101835934,3.260054218616075,1,1,1,0.03021509918429452
116CUL034_2423_2505,McCoy has only one interest: the well being of Marion County's young people.,3.0,2.8,3.0,3.0,2.75,3.0,2.303524370063344,2.4216387521412983,2.45115550332783,1,1,1,0.019733992034094327,2.324310056722913,2.4882158078530594,2.5204523514192205,1,1,1,0.029377656370881987,3.242841125300125,3.449148216388549,3.4453858552577152,1,1,1,0.04054434413807419
116CUL034_328_548,"It retained, however, the same mission with which it had been charged from its inception: to serve as a catalyst for effective, coordinated, and collaborative service delivery to youth in our community.",3.0,3.0,3.33,3.2,2.8,2.8,3.277468134641615,3.1854465046397733,3.216286778807877,1,1,1,0.028309960116832174,2.8818078272627807,2.878127941236402,2.9270335652223327,1,1,1,0.033223068315586794,3.970354899576179,3.8698127397556297,3.8727897452591096,1,1,1,0.041016895152287125
116CUL034_4602_4655,John T. Neighbours Philip B. Roby President Treasurer,3.0,3.0,3.0,3.0,3.0,3.0,2.9798167979514165,3.119073328436161,3.1346019381033807,1,1,1,0.032267369752010326,2.7171849292173746,2.8384657891916154,2.8918996132972596,1,1,1,0.024842018872438185,3.8463603787585896,4.0905995664301305,4.081126727792417,1,1,1,0.04036150766859085
116CUL034_72_82,Dear Name:,3.0,3.0,3.0,3.0,2.4,2.6,3.5654066348644013,3.610297367866332,3.6088188168437036,1,1,1,0.05451212821521478,3.7748794669393093,3.893889640168176,3.879427230202987,1,1,1,0.06436747876616566,3.5744140407905305,3.6263286326672457,3.6303342421540297,1,1,1,0.03531897228379627
116CUL034_979_1118,A Providers Council and a Youth Coalition are building relationships that will hopefully bear great fruit in the years to come.,3.33,3.0,3.33,3.8,3.2,3.0,4.443383712734619,4.566258968683521,4.534248733527644,9,9,9,0.023766997061120933,3.719002808445804,3.780674280345899,3.8054652229778956,1,1,1,0.03781132290206006,4.792946471922129,4.9025619747727385,4.881265675391203,9,9,9,0.040955296711422354
117CWL008_1187_1350,One of us will call you to discuss how your company can become an important highly visible partner with the JCC in support of our scholarship programs.,3.0,3.25,3.5,3.2,3.0,2.8,2.8876866089340014,2.8559716243398054,2.906582924857739,1,1,1,0.016982976026646463,3.195983892642716,3.223406902610277,3.2740928568585717,1,1,1,0.02819954426138106,3.9748460924401563,4.091669575107191,4.084108341024559,1,1,1,0.03310993571170132
117CWL008_1449_1499,Thank you in advance for your consideration.,3.6,3.4,3.2,3.6,2.8,3.2,3.8734324745403113,3.9326259703997586,3.9204537680067864,1,1,1,0.05680694846761045,4.221676528339899,4.263995249354569,4.2506169798008875,1,1,1,0.04534951718516283,4.205262053242892,4.261921721895829,4.294727466508427,1,1,1,0.03506989597099035
117CWL009_1602_1650,"Judy Laikin, Chair Auction '99 Sponsor Committee",3.0,2.6,3.0,3.2,3.2,3.2,3.818629420370949,4.404833852533539,4.376290749328211,2,2,2,0.05005315100927679,3.536222349372278,3.91579011893025,3.969000972827357,1,1,1,0.04374637516457864,4.036161384415863,4.618089171173535,4.63262217602015,1,1,1,0.04674251949473965
118CWL048_1493_1549,But caring adults like you can reach out and help.,3.4,3.2,3.2,3.4,3.4,3.4,4.032500697647712,3.987876900436855,3.977633354518731,1,1,1,0.05437919766701564,3.5565945989659844,3.5700392981371056,3.57047046875818,1,1,1,0.03938296538341753,4.920020316408537,4.905367944117469,4.887037805026296,9,9,9,0.05307307677873319
118CWL048_345_468,Big Sisters helps bridge that gap by providing children with the resources they need -- Big Sisters volunteers.,3.33,3.0,3.67,3.33,3.0,3.0,3.9054132261270675,3.9500299578152425,3.91293002310666,1,1,1,0.03713514780728243,3.7980714283379857,3.9164548074693895,3.9125308118423643,1,1,1,0.04635888492812883,5.2822563477696995,5.288095623510165,5.252667063678983,9,9,9,0.051212311719903314
118CWL049_1256_1327,"Today, we are offering you the opportunity to help change a life.",3.6,3.8,3.6,3.5,3.0,4.0,3.8148068533648933,3.9809782989090516,3.9666238329299057,1,1,1,0.0398545996122773,3.8146451537670494,3.9911900104766738,3.9864756688794474,1,1,1,0.035043351363212724,5.622305458177463,5.583007528904047,5.548478766570353,9,9,9,0.05352902505462243
118CWL049_1659_1850,"As a Matchmaker you will receive a description of ""your match"" and be identified as a Matchmaker on a plaque in the Big Sisters office, in the agency newsletter and annual report.",3.4,2.8,3.6,3.33,2.67,3.33,2.977075414652613,3.1453527460775015,3.192874985555033,1,1,1,0.01505033243229181,3.1689018793173616,3.397720653185737,3.4375945050444416,1,1,1,0.028005091571442927,3.0819709172579914,3.2264551849110408,3.2747367816815762,1,1,1,0.029201578722734354
118CWL049_1975_2035,Over 235 girls are currently waiting for a Big Sister.,2.67,3.0,2.67,3.0,3.0,3.0,2.828839876922623,2.5309665578248124,2.6160683304137455,1,1,1,0.009623468168081838,3.2490112502774497,2.8279691144706827,2.9048521155835596,1,1,1,0.010990665986531204,2.956807728177665,2.932813359615075,2.9970801393663664,1,1,1,0.025656201220784963
118CWL050_1405_1497,"Former Little Sister Amy, now 18-years old, is a testament to the Big Sisters program.",3.2,3.2,3.0,3.5,3.0,3.0,3.922102440734374,3.9957104023688172,3.9776544852514113,1,1,1,0.02699789799778037,3.688409058543136,3.8281706954874064,3.8667874111220817,1,1,1,0.031982464599252684,4.359352164164176,4.721282237750396,4.676296106945914,9,9,9,0.056246986549990774
118CWL050_1504_1554,"""I was matched with my Big Sister in June of 1992.",3.2,3.0,3.2,3.4,3.0,3.2,,,,1,1,1,,,,,1,1,1,,,,,1,1,1,
118CWL050_1555_1665,"Since then, she and I have grown very close and I have been able to experience lots of new things.",3.4,2.8,3.2,3.8,3.2,3.2,3.228568415199449,3.387044508571253,3.3838406531610064,1,1,1,0.015116001862878406,3.0052763083239116,3.2067199338989996,3.2534985591642256,1,1,1,0.02008170554274839,3.6104496530947388,3.7647555073652095,3.7617868195945965,1,1,1,0.024005442888389263
118CWL050_1666_1826,"We go to movies, dinner, concerts, and other stuff like that, but I have also been able to participate in charity events and fundraiser type things.",3.0,2.8,3.2,3.4,2.6,3.2,3.2272767761599654,3.3145573218569817,3.3136937001109175,1,1,1,0.015314932209936908,3.2550614473775408,3.4088992558799065,3.4384006249524286,1,1,1,0.016808841155796814,3.975413146007449,4.163025936520109,4.127170956486555,1,1,1,0.034160822643632
118CWL050_2742_2992,"It will also be used to help maintain the infrastructure that fosters and supports the development of effective relationships, including volunteer orientation and training and ongoing supervision and support by a professional staff.",3.0,2.8,3.0,3.5,3.0,3.5,3.5641286937126027,3.4512762434469844,3.459331297002466,1,1,1,0.025737944296055564,3.6504652426130457,3.5691879151527033,3.5783442822988776,1,1,1,0.03838541782625806,3.453348522738837,3.391161349725353,3.401711078601858,1,1,1,0.04101024915392576
119CWL041_39_64,"Name Address City, ST Zip",3.0,2.6,3.0,3.0,3.0,3.0,2.866604393766643,2.9269216052133737,2.9658960177386495,1,1,1,0.040411034835647494,3.3684419220892283,3.4235542220124757,3.453438512872464,1,1,1,0.04827708691718321,3.229719571440641,3.4970410249472392,3.5397201791708794,1,1,1,0.03744811234076266
119CWL041_424_593,"The Urban Mission Branch is reaching out to middle school youth with programs based on caring, honesty, respect and responsibility for themselves and others.",3.2,3.0,3.0,3.67,3.33,3.67,2.826964122715802,2.749875793784517,2.8224932262568463,1,1,1,0.02646304038676964,3.3519330607048055,3.2093921230693763,3.2836412314002574,1,1,1,0.04502102550817844,3.8457620715832905,3.7489566962888787,3.7788055596889496,1,1,1,0.05914553928745053
20000410_nyt-NEW_81_280,"The Iraqi government has agreed to let U.S. Rep. Tony Hall visit the country next week to assess a humanitarian crisis that has festered since the Gulf War of 1990, Hall's office said Monday.",3.0,3.0,3.2,2.8,2.8,2.8,,,,1,1,1,,,,,1,1,1,,,,,1,1,1,
20000419_apw_eng-NEW_1062_1183,"Iraq says the United States and Britain hold up delivery of needed supplies, using their clout in the United Nations.",2.8,3.2,3.6,2.0,3.5,3.5,3.9816231186585904,3.9271524839877348,3.92481338551028,1,1,1,0.014802335329001395,3.6953385323338357,3.7293336293382726,3.7763292612289945,1,1,1,0.016954459031418716,4.252791708606192,4.35471786423629,4.3581833751639465,1,1,1,0.02677942015181266
20000419_apw_eng-NEW_568_766,"""It was very, very important"" to compel Iraq to rid itself of weapons of mass destruction so that ""it cannot use or export them to other countries,"" he told Associated Press Television News.",2.83,2.67,3.17,3.0,3.0,3.0,3.830138541016353,3.6856814389432513,3.6776733648573363,1,1,1,0.027209604311815846,4.091290650393876,3.8820361694707333,3.8888055773139625,1,1,1,0.02999252713464723,3.96270729991647,3.8196225418163334,3.831199939813737,1,1,1,0.033502574118266855
20000419_apw_eng-NEW_770_902,But he insisted the international community can do a much better job in helping Iraq deal with its economic and health problems.,3.0,3.0,3.33,3.0,3.0,3.0,4.654272003614885,4.727655533975083,4.6036093852811675,9,9,9,0.05601625986987742,3.26806165905091,3.4976491694662264,3.5485010341192047,1,1,1,0.028780044842284233,4.643816862243371,4.704438381413625,4.632283053829977,9,9,9,0.04786513232671676
20020731-nyt_11554_11817,"Indonesia is already receiving $400,000 in the current fiscal year for civilian training programs and is to receive a like amount next year; and the United States expects to provide an additional $16 million this year to train police officers in counterterrorism.",2.8,3.4,3.2,3.0,3.0,3.0,,,,1,1,1,,,,,1,1,1,,3.450365487366626,3.524031139301039,3.561515485383455,1,1,1,0.0371853175245857
