id,text,human_writer_v,human_writer_a,human_writer_d,human_reader_v,human_reader_a,human_reader_d,w_ev,w_ea,w_ed,w_gv,w_ga,w_gd,w_p555,r_ev,r_ea,r_ed,r_gv,r_ga,r_gd,r_p555,s_ev,s_ea,s_ed,s_gv,s_ga,s_gd,s_p555
110CYL071_1962_2031,"The savings are counted in more ways than dollars and cents, however.",3.0,2.2,3.2,3.0,2.67,3.67,5.412009018720321,3.2585029314438234,4.076903742431604,4,2,3,5.517244611476512e-08,6.566283679873713,3.8858353843417737,4.641152414143391,4,2,3,2.1365049064649767e-07,3.718124790779484,2.670995309379333,3.210700352180722,4,2,3,1.6794567545715758e-07
110CYL071_2392_2518,Your gift will help give new meaning to the word success -- for people who have seldom had reason to use the word.,3.6,3.0,3.2,3.6,3.4,3.0,7.010448874863337,5.5089745529334495,6.445681967656572,8,6,7,5.692587159674035e-07,7.5673160758576365,5.6834971042700015,6.686539776881514,8,6,7,1.2672534229374024e-07,5.838144561208867,5.371480571600284,6.073865744631798,9,6,7,2.7419572046270593e-06
110CYL071_246_283,Michael was born with cerebral palsy.,2.0,3.5,2.5,2.2,3.0,3.0,2.8437039244417615,2.305811319918486,2.490647868720878,4,2,3,7.473466813998947e-10,5.154813036443194,2.680163295825007,3.8909217085831385,4,2,3,3.9816214200928505e-09,1.1393005030227736,2.0092790975558263,2.7154027650315853,1,2,3,5.696305883897257e-11
110CYL071_458_550,His most recent job lasted only a year before cut-backs eliminated his position.,2.75,3.0,3.0,2.0,3.0,2.75,4.0826310170113445,2.4035234729053867,1.6825016419497387,4,2,1,9.664278550378839e-09,5.888149333031284,4.254010665302087,2.5195868434810755,4,4,2,2.641463408564982e-07,2.921920357747588,2.441602560608436,2.1856056042033813,4,2,1,1.218307211266187e-08
110CYL071_606_664,He resorted to public assistance dollars to survive.,2.6,3.2,3.0,2.8,3.0,3.2,3.795978679255456,2.45680989834836,2.902585845148621,4,2,3,1.0227582763655944e-08,6.6955452500746215,4.195271356290724,3.7685336588503353,8,6,7,1.2236464984546924e-07,2.829967055168816,2.447942521848434,2.625779927826785,4,2,3,5.319250681916955e-08
110CYL071_665_698,"Finally, Michael called Goodwill.",3.0,3.2,3.0,3.2,3.0,3.0,4.961791948122645,3.0167524744224834,3.993125213027257,4,2,3,2.3250292972385575e-08,7.049608777335775,4.225922314855784,5.6677986988787925,8,4,7,6.524157488618674e-08,4.218792892625473,3.641776752593424,3.98957848258369,4,2,3,2.0694079004089076e-06
110CYL200_1611_1668,"Some are blind, deaf or have other physical disabilities.",2.8,3.0,3.0,2.0,3.0,3.0,3.5908046075984106,2.1173276960610665,2.030467791916447,4,2,1,1.4675706219216268e-09,6.089250573248017,3.1011551244657376,3.983056381464671,4,2,3,1.2171502400955954e-08,2.5645455377401034,2.1650290688566223,2.6891527771393173,4,2,3,4.880993134110596e-09
110CYL200_2548_2558,"Sincerely,",3.25,3.25,3.0,3.2,3.0,3.2,6.981334798210275,5.061940319518979,5.577842604311536,8,6,7,1.0599517158057588e-08,7.691844460431688,5.475271654105655,5.283060747796677,8,6,7,1.4293574566718435e-08,6.273273747075858,4.772837662678141,4.036838731763286,8,6,7,2.8851935536293883e-08
110CYL200_481_588,He went to the Center Township Trustee for food stamps until he could find a job and a place to live.,2.8,3.0,3.0,3.2,3.0,3.0,3.407997908449808,2.6485818569536814,3.8058850180766104,1,2,3,2.4413288138218227e-09,6.819697291263977,5.031346308138433,6.318643244390348,8,6,7,6.041976340726212e-08,1.543494409549659,2.3923527987097666,3.6084924029712098,1,2,3,9.050598962119448e-09
112C-L012_1625_1768,Please take a few minutes to send a donation to help one or more of our children successfully cross that threshold into the future.,3.0,2.67,2.67,3.2,3.0,2.8,7.031503058174215,6.1692840013394274,6.02134775006491,8,6,7,8.776336354389995e-10,7.54177166187874,6.012024907392298,6.308058027332424,8,6,7,7.63699184341749e-10,5.935094256260481,6.072764110765798,5.8846605797954545,8,6,7,7.362106914673365e-09
112C-L012_409_634,"To help them establish themselves in the community, the Pleasant Run Emancipation fund was begun in 1993 by private donors who wanted to provide a measure of financial support for those leaving our programs.",3.2,3.0,3.4,3.2,3.0,3.2,2.2694043428978357,2.4304772914685717,2.496429731999367,1,2,1,1.889098097570369e-08,5.520438696684233,4.103660514365239,5.47664780791004,8,6,7,6.777282786255932e-07,1.2452986171519884,2.194705693418721,2.9888740059869177,1,2,3,4.3295262904548307e-08
112C-L013_1130_1256,"Today, we serve children and families with a multitude of problems: emotional, physical, psychological and sexual abuse.",2.6,3.0,2.8,2.6,3.2,3.0,4.198453793635258,4.573602556369657,2.233473372783406,4,4,2,2.785032116059604e-07,6.6005914350361286,5.486407938782623,3.746889761431484,8,6,4,1.8859618783048242e-07,3.5973081864240295,5.340519823500131,2.3075251850328313,4,5,2,3.409471246805462e-08
112C-L013_156_252,"Little ones, like Baby Jessica, caught in the struggle between adoptive and birth parents.",2.67,3.0,3.0,3.0,3.0,3.0,4.027479876044099,3.8792619188882713,2.3399397800817194,4,4,2,2.062636194562762e-06,5.784157138439612,5.098841014847801,3.5076681825535183,4,6,3,3.092712103599702e-07,2.717652562382372,3.893210644214428,2.766460877922519,4,4,3,2.5512657121762495e-06
112C-L013_973_1053,Pleasant Run Children's Homes began serving children nearly 130 years ago.,3.0,3.2,3.2,3.2,3.2,3.6,5.98847732821858,4.632859452961063,4.699730738675878,8,6,7,1.9561155865851282e-08,7.360587932519325,5.037448032326857,6.089922402883111,8,6,7,1.2918747214836887e-08,2.3426269627687173,3.0854798352644717,4.0702296042258785,1,2,3,2.7102975670882235e-08
112C-L014_1144_1226,"They leave Pleasant Run, generally, ready and able to contribute to society.",3.4,3.2,3.4,3.4,2.8,3.2,7.866511027673798,6.171417760773479,6.657292010697745,8,6,7,2.511013229376905e-08,7.696455862219935,5.865918846648215,6.5691970151296815,8,6,7,6.16224238805591e-08,6.837431416309301,5.593465311052563,5.83702048266525,8,6,7,5.852954384716737e-07
112C-L014_18_31,"June 26, 1995",3.0,2.75,3.0,3.0,2.17,2.67,5.462387417108597,4.688056868785844,3.568779438277556,8,6,7,9.575109970312575e-08,7.259273913369382,5.554060796413521,3.1809292367714166,8,6,3,1.955306679836799e-07,3.0753831265268103,4.688532973529938,2.8218854516313243,1,4,2,1.3972433136228464e-07
112C-L014_195_327,"Federal, state and local governments are freezing or withdrawing much-needed funding sources for people who are truly in need.",3.0,2.5,2.75,3.2,3.2,3.2,4.437358433551541,3.0194606645919375,4.154092168479967,4,2,3,2.068795792113082e-08,7.113953031498374,5.229539584578262,6.3443246707468415,8,6,7,8.635590699492013e-08,3.4158639359080425,2.771187237290985,4.2429225666137675,4,2,3,1.1044831356297531e-07
112C-L015_1147_1188,It may help a family stay together.,3.4,3.2,3.0,3.2,3.0,3.0,3.7548935333142337,2.541975393216402,2.6341057186137427,4,2,3,1.6618774431611657e-09,7.231278366562454,4.399832788558947,5.55222911318446,8,4,7,3.6642474364163535e-08,2.9493126596820636,2.67096218006142,3.1635618636016742,1,2,3,1.0842231085891334e-07
112C-L015_1682_1813,Let our families and children know that you want them to have the same kinds of memories of the holidays you will have.,3.4,3.2,3.0,3.4,2.6,3.0,4.44204176722174,4.392559065651317,5.248316065234336,8,6,7,5.577368407292705e-07,6.925182193703922,5.765576015529002,6.855582176922235,8,6,7,5.723219519898395e-07,2.179395677152871,3.4220414231490843,4.848814566318822,1,2,3,1.2528098998979232e-05
112C-L015_18_47,Dear Friends of Pleasant Run:,3.0,3.2,3.0,3.0,3.0,3.0,7.074315454807535,5.908707281496273,6.157712137393011,8,6,7,4.447788545635266e-08,7.686781406976784,5.8752690758412225,6.607073323195432,8,6,7,4.121534803213788e-08,6.573561968260791,5.994218850478573,5.370632191905727,8,6,7,1.3847412803253901e-08
112C-L016_1321_1331,"Sincerely,",3.2,2.8,3.2,3.2,2.8,3.0,6.981334798210275,5.061940319518979,5.577842604311536,8,6,7,1.0599517158057588e-08,7.691844460431688,5.475271654105655,5.283060747796677,8,6,7,1.4293574566718435e-08,6.273273747075858,4.772837662678141,4.036838731763286,8,6,7,2.8851935536293883e-08
112C-L016_805_903,They do not have the resources necessary to purchase gifts or food for a holiday meal.,2.75,3.0,3.0,2.2,2.6,2.6,1.9873364445775357,2.12781953682621,1.8038149420686516,1,2,2,1.834801364188358e-09,4.563251437385471,2.6438164375382502,2.7257805492284257,4,2,3,1.754996189674277e-08,1.5068427754958154,2.139137582262685,1.9369029093005192,1,2,2,1.239951084627642e-09
113CWL017_1596_1640,You can make a difference in a child's life.,3.6,3.4,3.2,3.0,3.0,3.0,7.648293642518735,5.440811131084776,6.354861010669963,8,6,7,4.795534297604397e-08,7.824070549518553,5.354652711968133,6.678456715381791,8,6,7,2.1863797957385437e-07,7.1028716318778,5.153291866494126,5.8899577773427225,9,6,7,3.735933654466921e-07
113CWL017_18_64,"June 1, 1998 BOYS & Girls Club OF INDIANAPOLIS",3.0,3.0,3.25,3.0,3.0,3.0,4.5816227944553685,4.547307389572708,3.74949439015161,8,6,7,1.5749151315382894e-07,6.177458003668548,5.545502234053128,5.526781752194072,8,6,7,3.4217906047268295e-08,2.294696984260101,5.245968832455495,4.043816037050722,1,4,2,3.079395352657569e-09
113CWL017_924_1027,Please read the enclosed brochure for more information on the wonderful Super Summer Safari Camp!,3.2,3.2,3.2,3.2,3.2,3.2,6.2261341350031,4.700115118155017,4.256598233819464,8,6,7,6.748950338026771e-07,6.9448664476029895,4.958520810507531,5.4817261526052725,8,6,7,6.021352629601234e-07,4.604271016354071,4.65874888218775,3.5698929569575153,8,6,7,1.6370262045732576e-06
114CUL057_1539_1549,Questions?,3.0,3.0,2.8,3.0,3.4,3.4,4.179077451916771,2.1193121111602493,1.391860108741144,4,2,1,2.68101589228458e-09,6.7346860039229695,2.8879197506161107,2.6981747710994446,8,4,2,3.277699751388978e-09,3.810273610263615,2.254143469842863,1.4817529533594287,4,2,1,7.663124737156715e-09
114CUL057_214_357,"Saturday, September 20,1997, from 2:00 p.m. until 7:00 p.m., marks a special day, as Jameson Camp will hold its first ever Jameson Grill.",3.0,3.0,3.2,3.4,3.4,3.0,3.9829839956328543,3.98091770133694,2.571136192485178,1,3,2,3.5162991797519697e-07,6.260010661890582,4.995071693290085,3.1725297045424243,9,6,3,1.6233814234566435e-07,2.21927541107161,4.036182947597292,2.3879579070259678,1,3,2,2.8806555582402515e-08
114CUL057_74_207,"The only fund raising event in the world where you can bring your entire family, other employees, or maybe even your neighbors.",3.0,3.0,3.2,3.6,2.2,2.6,7.169367788406473,6.21765793012931,6.295060487349182,8,6,7,1.4292442772694129e-09,7.5849536085882345,6.057091761968437,6.410136072051762,8,6,7,1.4826957221031148e-09,6.722643917534314,6.277164885669679,6.319545178547968,8,6,7,2.4942027494256484e-08
114CUL059_1731_1735,P.S.,3.0,2.33,3.0,3.0,3.0,3.0,6.47194038548386,5.01038801275121,4.713187718079741,8,6,7,7.692610514411798e-08,7.356933450401094,5.118781774504425,3.977865779355032,8,6,7,8.66513196574379e-08,6.249683687055998,5.835919035896502,3.9929469806691467,8,6,7,8.32072499692936e-08
114CUL060_783_845,"And not just during the summer, but throughout the year.",3.0,2.67,3.0,3.0,3.0,3.0,6.035751185731565,4.748223206326448,4.690121327872495,8,6,7,1.87116361360459e-06,6.8906083612883195,4.843987154513549,4.938682485501613,8,6,7,1.0324757126306063e-06,4.4269642589831495,4.467235043690177,3.8952250631880627,4,4,3,1.515007911724351e-05
115CVL035_1201_1335,"The end result will be kids who have a better understanding of and vision for their own future, be it college or a career.",3.4,3.2,3.2,3.4,3.4,3.6,7.485524642443839,6.647739098358596,6.437457458469072,8,7,6,1.3446690622664722e-10,7.6028945842112705,6.1589078925744944,6.87355667750852,8,6,7,2.6288054172615677e-09,6.41246640522542,6.558540668303362,6.5250333900872866,4,7,6,5.900597244762807e-09
115CVL036_1616_1741,I know that our staff and committee members will be happy to go with you to talk to these group if you need their help.,3.0,3.0,3.2,3.0,3.0,3.0,7.32076262531656,5.872386250985143,6.649272937340111,8,6,7,8.866970036544575e-06,7.609222138952828,5.901687894341803,6.956018886813383,8,6,7,1.9849619724418126e-06,6.904727244958511,5.677975950447962,6.472893731984963,8,6,7,1.7467732698336076e-05
115CVL036_1742_1858,We're at an exciting juncture and it won't be long until we start seeing solid results from our efforts.,3.4,3.4,3.6,4.2,4.0,4.0,7.782127915477735,6.830910964916842,6.75350662810975,8,7,6,6.109198734953603e-10,7.821825389809557,6.517540745659803,6.593803868734082,8,7,6,8.605455726011157e-10,7.829753304273618,6.732510838085623,6.7493366714877,8,7,6,8.089650736410736e-09
115CVL037_18_31,"July 30, 1999",3.0,3.0,3.0,3.0,3.0,3.0,5.604623581575967,4.931496938499248,3.7149919815178993,8,6,7,1.1475639479406034e-07,7.2544815166177505,5.544783246111232,3.4193514260226423,8,6,3,2.005129699607427e-07,3.3342062282856615,5.062037187804046,2.897583043322702,4,6,3,1.066669831606259e-07
115CVL037_2285_2424,"Your gift will enable CCI to provide these and other necessary services at a neighborhood level, face-to-face, where it counts.",3.8,3.2,3.4,3.2,3.0,3.2,5.956678925079993,5.266478074594012,5.92006024095175,8,6,7,5.455797382767919e-07,6.99225069881837,5.532334161279927,6.474943785124305,8,6,7,8.632972218641676e-07,4.705249364362139,5.3427389881077545,5.904775069217594,4,6,7,1.6326474462538094e-06
115CVL037_38_48,Dear Name:,3.0,2.5,2.5,3.0,2.6,3.2,6.67866102712004,5.260102404586141,5.2590525000901325,8,6,7,8.185320888314867e-08,7.512690101363829,5.578902295443855,5.306191640437658,8,6,7,6.681985460997595e-08,6.547894780446954,5.917940227380533,4.441703721092777,8,6,7,3.095794868543418e-08
115CVL037_946_1017,"Social Development and Recreation for children, youth and adults.",3.75,3.5,3.75,3.4,3.2,3.2,5.791932609922389,5.459815858724056,4.777147513702282,8,6,7,1.7197342622165453e-07,6.8699691795460724,5.349386751617722,5.699673285385045,8,6,7,8.69831757511994e-07,3.5774157671152107,5.458950992327984,4.657458621461087,4,6,7,7.862475736823946e-08
116CUL032_1095_1211,"As a provider of youth services, MCCOY, Inc. is here to support your valuable efforts to develop young people.",3.2,3.0,3.2,3.33,3.0,3.0,5.596370131559461,4.309571556721185,4.776549853953001,8,6,7,8.955241340213058e-07,7.274785876731958,5.225272380098122,6.076188147735574,8,6,7,7.72460186346557e-07,4.749715142157134,4.554647430180664,4.72087073537589,9,6,7,8.657136064105257e-07
116CUL032_1212_1431,"Recently, through a lot of hard work and alliances with organizations like yours, some steps have been taken in our community that will help young people continue to be involved in positive activities.",3.2,3.2,3.2,3.75,3.0,3.0,7.3483967090246844,6.465992957872182,6.1768466683975785,8,6,7,8.2372449415541e-10,7.521467915436023,6.095946674135492,6.483810775106232,8,6,7,4.699254416632982e-09,6.5011688139560295,6.461776930028389,6.1980150815830015,8,7,6,1.0466709795008592e-08
116CUL032_1432_1598,"One, IndyGo in April adopted a much-needed policy that all young people under the age of 19 may ride on their buses at half the normal fare all year long.",3.2,3.0,3.0,3.2,2.6,2.8,7.018178446544625,5.966386004189204,6.2489881908483245,8,6,7,4.794524335195233e-09,7.547759664364886,6.024694229173921,6.747719685977928,8,6,7,3.1107665150769316e-08,6.093291874900844,5.911564316635264,6.27911019476351,8,6,7,1.2862013769246324e-07
116CUL033_1389_1561,I have enclosed a packet of information about MCCOY and its work as well as an application with various options for supporting the youth of our community.,3.0,3.0,3.0,3.2,3.0,3.0,5.279321640394262,4.593620609856285,4.6546316929803115,8,6,7,6.567485413207397e-07,6.926078490692124,5.06960341099483,5.98559784900178,8,6,7,2.7697575642765367e-06,4.267684138401768,4.99146002263163,5.675865606541067,4,6,7,1.1308389725790202e-06
116CUL033_1704_1775,I will call you in a few weeks to discuss your level of interest.,3.0,3.2,3.6,3.4,3.4,3.4,4.424258736874683,2.9837290619068293,3.241122024911809,4,2,3,2.5123814647879876e-09,6.387775731247375,3.9438313515780665,3.8225621861031494,4,2,3,6.8832789171652764e-09,2.9736511956784772,2.7090727619968864,2.9023866083486376,4,2,3,1.1220047953797696e-09
116CUL033_259_497,"As you begin that process this year, I would like to ask you to consider helping young people in Marion County toward more positive youth development by becoming a supporter of the Marion County Commission on Youth, Inc.",3.25,3.0,3.0,2.5,2.5,3.5,5.28132393442879,5.2810327084378885,5.867814531314766,8,6,7,4.687008011080414e-08,7.114874055504641,5.836474326316941,6.862858873358766,8,6,7,1.4201951172246442e-08,2.8860960259509545,4.303034645601668,5.817114872459942,1,3,6,3.362111461382236e-08
116CUL034_2423_2505,McCoy has only one interest: the well being of Marion County's young people.,3.0,2.8,3.0,3.0,2.75,3.0,6.442539108267979,3.828289918472441,5.833823621324205,8,4,7,4.347457370050747e-09,7.518792522088359,5.324509623619976,6.37237731228291,8,6,7,5.839356603071097e-08,4.339660767688475,4.335614513135875,5.882869552767307,1,3,4,1.4940108516153508e-07
116CUL034_328_548,"It retained, however, the same mission with which it had been charged from its inception: to serve as a catalyst for effective, coordinated, and collaborative service delivery to youth in our community.",3.0,3.0,3.33,3.2,2.8,2.8,7.02507637672703,5.893765870202926,6.893530856765583,8,6,7,5.714334955667116e-08,7.422315385753367,5.956498069521817,7.22664250252708,8,6,7,2.1256465723632365e-08,6.197811274445234,5.529266835148316,6.790718142188395,8,6,7,3.261049138285485e-07
116CUL034_4602_4655,John T. Neighbours Philip B. Roby President Treasurer,3.0,3.0,3.0,3.0,3.0,3.0,5.850625695748947,5.365497401952256,6.311285849873665,8,6,7,6.640701665487061e-06,6.8933484831756004,5.562075985015104,6.738698969928066,8,6,7,2.156695255946788e-06,4.170830715493036,5.79538175568963,6.675229489569687,4,6,7,2.7126606427164705e-07
116CUL034_72_82,Dear Name:,3.0,3.0,3.0,3.0,2.4,2.6,6.67866102712004,5.260102404586141,5.2590525000901325,8,6,7,8.185320888314867e-08,7.512690101363829,5.578902295443855,5.306191640437658,8,6,7,6.681985460997595e-08,6.547894780446954,5.917940227380533,4.441703721092777,8,6,7,3.095794868543418e-08
116CUL034_979_1118,A Providers Council and a Youth Coalition are building relationships that will hopefully bear great fruit in the years to come.,3.33,3.0,3.33,3.8,3.2,3.0,5.333114317025964,4.641278192595282,3.1832090148819723,4,4,2,2.9094458234809922e-06,6.787939153824267,5.40661741791797,3.4461836107676986,8,6,4,1.3091724217041272e-06,4.374490274513702,4.537141845577281,2.51478108731585,4,4,2,2.447358004729325e-06
117CWL008_1187_1350,One of us will call you to discuss how your company can become an important highly visible partner with the JCC in support of our scholarship programs.,3.0,3.25,3.5,3.2,3.0,2.8,6.136902251211339,6.006912573579392,6.850961608050652,8,6,7,3.3864238535958616e-08,7.475493743320984,6.026035844696847,6.9897248282999795,8,6,7,2.4251281620630573e-08,4.787644711248889,6.044989894397138,6.889360931770733,1,6,7,1.2864793387130883e-07
117CWL008_1449_1499,Thank you in advance for your consideration.,3.6,3.4,3.2,3.6,2.8,3.2,6.191544902530488,3.723852609974089,5.119535266695781,4,2,3,3.6191374018122875e-08,7.730757013185523,4.887667901826035,6.490909589090347,8,6,7,5.468354980476817e-08,6.4431469958937155,4.137527881261185,5.299466476055095,9,6,7,3.651875034394173e-07
117CWL009_1602_1650,"Judy Laikin, Chair Auction '99 Sponsor Committee",3.0,2.6,3.0,3.2,3.2,3.2,5.52341989271558,5.762734483678493,5.799731125576969,8,6,7,1.128753575668836e-08,6.7907674413176,5.685596056781209,5.647183424683341,8,6,7,2.251886431967995e-08,3.883363848851226,5.841055515811324,6.1480572862217295,4,6,7,1.095744467094138e-08
118CWL048_1493_1549,But caring adults like you can reach out and help.,3.4,3.2,3.2,3.4,3.4,3.4,7.133142219200147,5.840632239536325,6.166681212663075,8,6,7,1.161008661114828e-07,7.614403117173758,5.722425603356265,6.339148513303936,8,6,7,1.8325144371142167e-07,6.086662178998427,5.608471505797311,5.636032257275248,8,6,7,6.452619212307368e-07
118CWL048_345_468,Big Sisters helps bridge that gap by providing children with the resources they need -- Big Sisters volunteers.,3.33,3.0,3.67,3.33,3.0,3.0,4.916023635295463,4.39476004341831,4.038488769955394,8,6,7,5.412723734331755e-07,6.779643247625203,5.53070383128177,5.658268773785237,8,6,7,2.3697055333968412e-07,3.484459592992758,4.016053880415154,3.2798080612723735,1,2,2,2.975485004258431e-06
118CWL049_1256_1327,"Today, we are offering you the opportunity to help change a life.",3.6,3.8,3.6,3.5,3.0,4.0,7.915411420840358,6.743446387223111,6.826720319770693,8,7,6,1.187488789741745e-10,7.911594454309245,6.353750033253529,6.7713366638398504,8,6,7,1.896251641716177e-10,8.133603590655945,6.69767064340721,7.206776630939745,9,6,7,1.3733000997912687e-10
118CWL049_1659_1850,"As a Matchmaker you will receive a description of ""your match"" and be identified as a Matchmaker on a plaque in the Big Sisters office, in the agency newsletter and annual report.",3.4,2.8,3.6,3.33,2.67,3.33,5.464526060452496,4.562443137560787,3.9747296823182108,8,6,7,4.3978661702969677e-07,6.944548154382455,5.7057413491403,4.170885848701026,8,6,7,5.540238141053195e-08,5.334924791899279,5.642481620760101,4.437313565023922,8,6,7,8.294180309372353e-07
118CWL049_1975_2035,Over 235 girls are currently waiting for a Big Sister.,2.67,3.0,2.67,3.0,3.0,3.0,4.228878561583996,4.715876971553838,2.5957315831968346,4,4,2,8.484480149602219e-08,5.5214757595243515,5.427336653983754,3.1826781995006317,4,6,3,6.745817874537326e-08,3.4440874090068068,4.802894490406189,3.1089227592703903,4,6,3,2.487873643872293e-07
118CWL050_1405_1497,"Former Little Sister Amy, now 18-years old, is a testament to the Big Sisters program.",3.2,3.2,3.0,3.5,3.0,3.0,7.273232320717573,6.396572437457207,7.1511555631946635,8,6,7,4.1199563272310016e-08,7.538549484954129,5.898345602815627,6.963011830077406,8,6,7,2.6315218752033384e-07,6.302108834968843,6.266883135334686,7.147204368934123,8,6,7,3.242088645157026e-08
118CWL050_1504_1554,"""I was matched with my Big Sister in June of 1992.",3.2,3.0,3.2,3.4,3.0,3.2,4.770752240362316,4.776278335851611,3.4304145455271806,8,6,7,1.2495637976456976e-07,6.813569817847919,5.435626277086404,3.3428814078108466,8,6,3,7.102449162539678e-08,3.2861287896012112,3.9037398193486927,2.9074563047526025,1,2,2,3.1160281075299534e-07
118CWL050_1555_1665,"Since then, she and I have grown very close and I have been able to experience lots of new things.",3.4,2.8,3.2,3.8,3.2,3.2,7.534701443725269,6.28250251124773,6.004357280784157,8,6,7,2.0384211350456064e-08,7.728726970742669,5.976882971657911,6.047259912941831,8,6,7,8.699066218422505e-08,7.205505441555697,6.368096104062165,5.69379286065664,8,7,6,4.51472540424278e-08
118CWL050_1666_1826,"We go to movies, dinner, concerts, and other stuff like that, but I have also been able to participate in charity events and fundraiser type things.",3.0,2.8,3.2,3.4,2.6,3.2,6.173081826264708,5.926764024924875,5.403369291920963,8,6,7,1.657080084318833e-08,6.912694240376528,5.976606431097845,5.831117866674274,8,6,7,7.708194921480789e-08,4.8162453851194345,5.931431754965695,5.447857917328883,8,6,7,1.0859315580468967e-07
118CWL050_2742_2992,"It will also be used to help maintain the infrastructure that fosters and supports the development of effective relationships, including volunteer orientation and training and ongoing supervision and support by a professional staff.",3.0,2.8,3.0,3.5,3.0,3.5,4.763936151934933,4.945062409832392,4.6255312596737825,8,6,7,4.9880693871315304e-08,6.732524722415464,5.940971003772098,6.465361728823764,8,6,7,1.919882249902241e-08,3.1399833011723866,5.32589456309751,5.35637082850197,4,6,7,4.141930450408419e-08
119CWL041_39_64,"Name Address City, ST Zip",3.0,2.6,3.0,3.0,3.0,3.0,6.294769976387203,5.533842608136219,3.4125923590492806,8,6,3,1.185124913647309e-07,7.356506059576374,5.479499416380359,3.4004533633816676,8,6,3,1.0936034958765547e-07,5.5155894050429755,5.884549930680331,3.282750167420261,4,6,3,7.321321300098703e-08
