id,text,human_writer_v,human_writer_a,human_writer_d,human_reader_v,human_reader_a,human_reader_d,w_ev,w_ea,w_ed,w_gv,w_ga,w_gd,w_p555,r_ev,r_ea,r_ed,r_gv,r_ga,r_gd,r_p555,s_ev,s_ea,s_ed,s_gv,s_ga,s_gd,s_p555
110CYL071_2392_2518,Your gift will help give new meaning to the word success -- for people who have seldom had reason to use the word.,3.6,3.0,3.2,3.6,3.4,3.0,3.906593159157251,4.272649960912967,4.167710182432447,1,1,1,0.007823667352414061,3.85922822799771,4.216793396792067,4.0957522219280245,1,1,1,0.0075176462690687085,3.8970759943556748,4.2868902304677405,4.167882671661169,1,1,1,0.009083589984847363
110CYL071_246_283,Michael was born with cerebral palsy.,2.0,3.5,2.5,2.2,3.0,3.0,3.847481163050058,4.2049707684324,3.965830519779839,1,1,1,0.0077488742039642945,3.8150298742280855,4.15347590846886,3.904030702223454,1,1,1,0.008691202921250408,3.9201143171261466,4.242632644765292,4.099159254040623,1,1,1,0.007540420732665174
110CYL071_458_550,His most recent job lasted only a year before cut-backs eliminated his position.,2.75,3.0,3.0,2.0,3.0,2.75,4.088411490018152,4.2581879049098195,4.204818374398935,1,1,1,0.007871214245041445,3.925707483317179,4.13334009880246,4.05122227748928,1,1,1,0.007448570014333828,3.830215165398126,4.232010435931968,4.206331972604243,1,1,1,0.007098609613247733
110CYL071_606_664,He resorted to public assistance dollars to survive.,2.6,3.2,3.0,2.8,3.0,3.2,4.060758267837707,4.2582648045751155,4.0907040762293985,1,1,1,0.007562795030637612,3.9855908654451033,4.105497860804716,3.9414023808548473,1,1,1,0.008431699711571797,3.9997486649009266,4.221679427494705,4.1901574040195015,1,1,1,0.007899680629775216
110CYL071_665_698,"Finally, Michael called Goodwill.",3.0,3.2,3.0,3.2,3.0,3.0,3.967569409511875,4.183624519605036,3.9610734708159474,1,1,1,0.00734041278936378,3.863336241384359,4.104314920168314,3.8378406315491755,1,1,1,0.007439149289759644,4.021608468647771,4.173551951297933,4.005079561816917,1,1,1,0.0069901008005717885
110CYL200_1611_1668,"Some are blind, deaf or have other physical disabilities.",2.8,3.0,3.0,2.0,3.0,3.0,3.9627017968538922,4.295086608232142,4.0549821755022295,1,1,1,0.008270355270684546,3.863493350342333,4.18082275465721,3.950471735612336,1,1,1,0.0088540617822051,3.907433127160495,4.30535900216225,4.213958346361999,1,1,1,0.008165259401400293
110CYL200_2548_2558,"Sincerely,",3.25,3.25,3.0,3.2,3.0,3.2,4.038977143398171,4.24003644448449,4.152106476381338,1,1,1,0.007584611101587119,3.8049084824928143,4.216990025284424,4.048597463055344,1,1,1,0.007732237544043561,4.0389568823412905,4.3721165993339115,4.255084865110392,1,1,1,0.007445192131032671
110CYL200_481_588,He went to the Center Township Trustee for food stamps until he could find a job and a place to live.,2.8,3.0,3.0,3.2,3.0,3.0,4.077598395340965,4.27847799751906,4.089510064262063,1,1,1,0.007877755036325321,3.9989966509317734,4.16935378573395,3.9610424376318156,1,1,1,0.007921677399247087,4.117580461103461,4.326761058086057,4.164579203351059,1,1,1,0.008544505469803714
112C-L012_1625_1768,Please take a few minutes to send a donation to help one or more of our children successfully cross that threshold into the future.,3.0,2.67,2.67,3.2,3.0,2.8,4.07403549798547,4.30960968938492,4.098111936407449,1,1,1,0.008606258502449735,4.084587306412897,4.271549156724756,4.060319237629843,1,1,1,0.00858432268093544,4.100122574651994,4.355607227936188,4.14494265573081,1,1,1,0.009938690832892295
112C-L012_409_634,"To help them establish themselves in the community, the Pleasant Run Emancipation fund was begun in 1993 by private donors who wanted to provide a measure of financial support for those leaving our programs.",3.2,3.0,3.4,3.2,3.0,3.2,4.158808186278986,4.523410653550425,4.319924036852585,1,1,1,0.009058512305082918,4.1075764984878536,4.429662358939134,4.237707196979278,1,1,1,0.009900409002275873,4.097333765068022,4.426078071132887,4.305992644670054,1,1,1,0.00948747171988161
112C-L013_1130_1256,"Today, we serve children and families with a multitude of problems: emotional, physical, psychological and sexual abuse.",2.6,3.0,2.8,2.6,3.2,3.0,4.014822045018682,4.508648738136229,4.241369727624997,1,1,1,0.008130766858833294,3.9162097692773785,4.416082380797888,4.125907507521483,1,1,1,0.008511791765988014,3.913897249344987,4.523238795710862,4.269151494083047,1,1,1,0.008294805713144402
112C-L013_156_252,"Little ones, like Baby Jessica, caught in the struggle between adoptive and birth parents.",2.67,3.0,3.0,3.0,3.0,3.0,4.071971378610981,4.284488660783978,3.9841303793474516,1,1,1,0.00831202840023188,3.897819815958915,4.165965068536611,3.8738596740125497,1,1,1,0.00780843821361587,3.895067508371149,4.2601815338494164,3.964408699683848,1,1,1,0.00783503231679611
112C-L013_973_1053,Pleasant Run Children's Homes began serving children nearly 130 years ago.,3.0,3.2,3.2,3.2,3.2,3.6,3.862424476302569,4.190734253928808,4.019677725666256,1,1,1,0.009058950084834688,3.828633638750705,4.096207746545795,3.939009901302951,1,1,1,0.008961825135827418,3.7690840133535533,4.160001234538097,4.071228254505348,1,1,1,0.008580679943340119
112C-L014_1144_1226,"They leave Pleasant Run, generally, ready and able to contribute to society.",3.4,3.2,3.4,3.4,2.8,3.2,4.0052103676706725,4.299259342604767,4.138702708018998,1,1,1,0.00803563792686596,3.8835425978898757,4.11796973830032,3.9881260342316605,1,1,1,0.007687748795452723,3.803194217359567,4.275266541370888,4.152978320824511,1,1,1,0.007238035359092685
112C-L014_18_31,"June 26, 1995",3.0,2.75,3.0,3.0,2.17,2.67,4.074432585942327,4.511557124514139,4.3098896627273735,1,1,1,0.007383405241350276,4.023908822959158,4.467493798062348,4.259105574682378,1,1,1,0.007575412563295781,4.094029937826745,4.488350582503996,4.391837929755795,1,1,1,0.007277003079790816
112C-L014_195_327,"Federal, state and local governments are freezing or withdrawing much-needed funding sources for people who are truly in need.",3.0,2.5,2.75,3.2,3.2,3.2,4.098789340068054,4.494174148031638,4.16723402670325,1,1,1,0.008370200191340072,4.049375595815259,4.397871253413822,4.032354531856834,1,1,1,0.008881457025853752,4.032651966364809,4.486914744824839,4.190127765495339,1,1,1,0.009598758088278642
112C-L015_1147_1188,It may help a family stay together.,3.4,3.2,3.0,3.2,3.0,3.0,4.00379079831462,4.11066415954569,3.93818892358569,1,1,1,0.007623368715562899,3.9209583308789835,3.9685911241138605,3.7804491676728778,1,1,1,0.008140737512003664,4.048700192561758,4.082705137073404,4.033806724102592,1,1,1,0.00803807613968725
112C-L015_1682_1813,Let our families and children know that you want them to have the same kinds of memories of the holidays you will have.,3.4,3.2,3.0,3.4,2.6,3.0,4.089455232697489,4.267541111933356,3.994527537280994,1,1,1,0.009707882330618282,4.079585845099265,4.209973382425678,3.931437392858279,1,1,1,0.009407540856371646,4.078484955373192,4.2755826675658115,3.9771795350705763,1,1,1,0.011052385703362002
112C-L015_18_47,Dear Friends of Pleasant Run:,3.0,3.2,3.0,3.0,3.0,3.0,4.0846285612243705,4.46821091114961,4.275279931918666,1,1,1,0.007136151951686787,3.9696308783897996,4.444013343545994,4.173640141480868,1,1,1,0.007192297341910897,4.067640128646472,4.447972035342258,4.257417523899948,1,1,1,0.007720446790701477
112C-L016_1321_1331,"Sincerely,",3.2,2.8,3.2,3.2,2.8,3.0,4.038977143398171,4.24003644448449,4.152106476381338,1,1,1,0.007584611101587119,3.8049084824928143,4.216990025284424,4.048597463055344,1,1,1,0.007732237544043561,4.0389568823412905,4.3721165993339115,4.255084865110392,1,1,1,0.007445192131032671
112C-L016_805_903,They do not have the resources necessary to purchase gifts or food for a holiday meal.,2.75,3.0,3.0,2.2,2.6,2.6,4.132783532257076,4.24210507139126,3.9841704917840906,1,1,1,0.008024153970394191,3.910364353844742,4.092134187346293,3.834226666467212,1,1,1,0.007050974128394014,3.9151617323318506,4.22937024371984,3.969658763312383,1,1,1,0.0075851832022647125
113CWL017_1596_1640,You can make a difference in a child's life.,3.6,3.4,3.2,3.0,3.0,3.0,4.221464235191124,4.371152966752132,4.101473149885157,1,1,1,0.009338812382250707,4.170962719654128,4.25577738977994,3.9906974893784817,1,1,1,0.010488510506023056,4.189420038259023,4.320594336038939,4.196653714264546,1,1,1,0.009454421563288663
113CWL017_18_64,"June 1, 1998 BOYS & Girls Club OF INDIANAPOLIS",3.0,3.0,3.25,3.0,3.0,3.0,4.325296709403074,4.545427004742795,4.32405633333239,1,1,1,0.008912759146874132,4.113706417297518,4.424535617527109,4.2546199181552184,1,1,1,0.008027679089205592,4.102220939858182,4.50001109527406,4.327350351761686,1,1,1,0.008603938809001038
113CWL017_924_1027,Please read the enclosed brochure for more information on the wonderful Super Summer Safari Camp!,3.2,3.2,3.2,3.2,3.2,3.2,4.279217238401934,4.572842859730147,4.2480686880564065,1,1,1,0.006547604977037524,4.08232430027118,4.400512873187779,4.107078317816664,1,1,1,0.0067810959392393694,4.03119157876594,4.555060443667186,4.302462880342904,1,1,1,0.006370221715300135
114CUL057_1539_1549,Questions?,3.0,3.0,2.8,3.0,3.4,3.4,3.955183833072515,4.304525483111562,4.176373734059766,1,1,1,0.007946470802123282,3.7150116630022167,4.203756463518061,4.004324447297271,1,1,1,0.008314172742176709,3.7913845981973373,4.319796798243793,4.202493209967546,1,1,1,0.007235553588778036
114CUL057_214_357,"Saturday, September 20,1997, from 2:00 p.m. until 7:00 p.m., marks a special day, as Jameson Camp will hold its first ever Jameson Grill.",3.0,3.0,3.2,3.4,3.4,3.0,4.146519076461175,4.68609195164998,4.395757840544443,1,1,1,0.008999715037225298,3.942977064358462,4.531680752519304,4.236287403045079,1,1,1,0.008552152364483305,4.119863416579703,4.638254466888274,4.347866663283055,1,1,1,0.008362983148095493
114CUL057_74_207,"The only fund raising event in the world where you can bring your entire family, other employees, or maybe even your neighbors.",3.0,3.0,3.2,3.6,2.2,2.6,4.086234462366786,4.532685046176283,4.182022710938616,1,1,1,0.0076712443727122055,4.067991457003471,4.423102663475058,4.0744685705472445,1,1,1,0.007988983372776462,4.092049065236008,4.539336041787531,4.214108967837942,1,1,1,0.008254646040832333
114CUL059_1731_1735,P.S.,3.0,2.33,3.0,3.0,3.0,3.0,3.9672202640009337,4.309893417747613,4.1902179473629,1,1,1,0.008227232119286493,3.7397074810402904,4.253314379189931,4.056590773578925,1,1,1,0.008282098615172664,3.752125063137049,4.319455444388787,4.216464106686623,1,1,1,0.007360370541356908
114CUL060_783_845,"And not just during the summer, but throughout the year.",3.0,2.67,3.0,3.0,3.0,3.0,3.9410056728049243,4.451803781108429,4.161520931280061,1,1,1,0.007846002202620123,3.908372024752828,4.337005510235148,4.075910609795856,1,1,1,0.008067851298129687,3.8771517968047715,4.479423597160903,4.323258775782255,1,1,1,0.007311749416084285
115CVL035_1201_1335,"The end result will be kids who have a better understanding of and vision for their own future, be it college or a career.",3.4,3.2,3.2,3.4,3.4,3.6,4.261070714941816,4.5448226315227735,4.362603918108963,1,1,1,0.009550440419358847,4.2109447727120966,4.416080789214382,4.2145239130528775,1,1,1,0.009314291621850122,4.272217467660232,4.554546215257459,4.402013504029681,1,1,1,0.009931102535946645
115CVL036_1616_1741,I know that our staff and committee members will be happy to go with you to talk to these group if you need their help.,3.0,3.0,3.2,3.0,3.0,3.0,3.8925638187709986,4.09928308406498,3.938409909259261,1,1,1,0.007417475310184474,3.9435866790403313,4.059805616729522,3.8973193247678966,1,1,1,0.007982309890703447,3.9083311192402483,4.11791172809993,3.9525811658095034,1,1,1,0.008266917692525
115CVL036_1742_1858,We're at an exciting juncture and it won't be long until we start seeing solid results from our efforts.,3.4,3.4,3.6,4.2,4.0,4.0,4.114868382888308,4.515165894424283,4.2241364231328795,1,1,1,0.0081689791700667,4.027049282005261,4.414345328779585,4.154033859313056,1,1,1,0.008202389866712264,4.167852278669402,4.542912322274191,4.2976685613391075,1,1,1,0.008332832354051148
115CVL037_18_31,"July 30, 1999",3.0,3.0,3.0,3.0,3.0,3.0,4.066512416630227,4.508508452139027,4.290290726515042,1,1,1,0.007321539774477187,4.03601117954905,4.473639183605621,4.247767575954725,1,1,1,0.0072958216415911084,4.1083764347415075,4.491592416830784,4.3773220800393755,1,1,1,0.007249114689987053
115CVL037_2285_2424,"Your gift will enable CCI to provide these and other necessary services at a neighborhood level, face-to-face, where it counts.",3.8,3.2,3.4,3.2,3.0,3.2,4.022633564343812,4.257803925146069,4.08420249763106,1,1,1,0.009175662956464728,4.005445119820119,4.192293552512512,4.038924916354138,1,1,1,0.009217561429766452,4.001100728832817,4.267228430445467,4.0668986155982605,1,1,1,0.009761896599642321
115CVL037_38_48,Dear Name:,3.0,2.5,2.5,3.0,2.6,3.2,4.041165371937426,4.398889883859005,4.278364825967392,1,1,1,0.007620313515925046,3.7468088948507496,4.300842324709507,4.119554271377171,1,1,1,0.007754617809101811,3.8499203705561804,4.371873477803554,4.255016085413712,1,1,1,0.007774706232197509
115CVL037_946_1017,"Social Development and Recreation for children, youth and adults.",3.75,3.5,3.75,3.4,3.2,3.2,4.207561747914308,4.589299219229759,4.305145884588402,1,1,1,0.0073262648237711605,4.088500554427465,4.472094394515683,4.220966588689309,1,1,1,0.008174282833312558,4.119943553421519,4.537631262039625,4.418025812796078,1,1,1,0.007315308478553215
116CUL032_1095_1211,"As a provider of youth services, MCCOY, Inc. is here to support your valuable efforts to develop young people.",3.2,3.0,3.2,3.33,3.0,3.0,4.015752637092486,4.401472675473587,4.36157333744994,1,1,1,0.007813779987607778,4.022798611159622,4.368025333942051,4.331554565000446,1,1,1,0.008322183815769404,4.067331667671919,4.418593374432563,4.3957492068789055,1,1,1,0.008936123688903808
116CUL032_1212_1431,"Recently, through a lot of hard work and alliances with organizations like yours, some steps have been taken in our community that will help young people continue to be involved in positive activities.",3.2,3.2,3.2,3.75,3.0,3.0,4.196302171570952,4.549031223908281,4.375073105616982,1,1,1,0.011012975573713356,4.046320495119595,4.432267902366332,4.236875098917441,1,1,1,0.010554031318726176,4.031579023786643,4.423699889725239,4.30899277431897,1,1,1,0.010729947325814183
116CUL032_1432_1598,"One, IndyGo in April adopted a much-needed policy that all young people under the age of 19 may ride on their buses at half the normal fare all year long.",3.2,3.0,3.0,3.2,2.6,2.8,3.739290476465078,4.268168899785875,3.947554489087683,1,1,1,0.008925268012300945,3.710931001129113,4.175119496323428,3.8291969222165787,1,1,1,0.00866577229492334,3.6974634649230764,4.188716967820467,3.965722904509546,1,1,1,0.009007726279219171
116CUL033_1389_1561,I have enclosed a packet of information about MCCOY and its work as well as an application with various options for supporting the youth of our community.,3.0,3.0,3.0,3.2,3.0,3.0,4.154415066128404,4.556600646444041,4.304141337209451,1,1,1,0.00940199923477383,4.104896952643159,4.48504996276028,4.121836583718228,1,1,1,0.010093143105348222,4.0378541718990935,4.464195388848048,4.201373596035543,1,1,1,0.0108368071034701
116CUL033_1704_1775,I will call you in a few weeks to discuss your level of interest.,3.0,3.2,3.6,3.4,3.4,3.4,4.200939944155628,4.323082909319948,4.173162941433857,1,1,1,0.0074395398806021105,4.076360615996467,4.167021028613011,4.0336766307614,1,1,1,0.007746247883740309,4.051259686462455,4.26637818527049,4.196871111848069,1,1,1,0.00742260736542639
116CUL033_259_497,"As you begin that process this year, I would like to ask you to consider helping young people in Marion County toward more positive youth development by becoming a supporter of the Marion County Commission on Youth, Inc.",3.25,3.0,3.0,2.5,2.5,3.5,3.970233858682959,4.476340094324569,4.3619467050162335,1,1,1,0.0100972772714736,3.9298173877156137,4.421660135152379,4.293431663574721,1,1,1,0.010401338267885411,3.926096107121867,4.425597834085783,4.350806672637373,1,1,1,0.010915026053584529
116CUL034_2423_2505,McCoy has only one interest: the well being of Marion County's young people.,3.0,2.8,3.0,3.0,2.75,3.0,3.8440386396166533,4.190114895815473,3.805008559859788,1,1,1,0.007666579986371266,3.699341549777759,4.097584052300714,3.748652058029978,1,1,1,0.007155310640616337,3.6563477949099155,4.187703713831174,3.8882942265416127,1,1,1,0.007171169657414339
116CUL034_328_548,"It retained, however, the same mission with which it had been charged from its inception: to serve as a catalyst for effective, coordinated, and collaborative service delivery to youth in our community.",3.0,3.0,3.33,3.2,2.8,2.8,4.145607095611281,4.532764007405273,4.334871942987144,1,1,1,0.010146744035934697,4.1189892864009705,4.4527815818249135,4.300117719319774,1,1,1,0.010670453744321125,4.137981824105135,4.458814953176366,4.326515382406766,1,1,1,0.010172631792539648
116CUL034_4602_4655,John T. Neighbours Philip B. Roby President Treasurer,3.0,3.0,3.0,3.0,3.0,3.0,3.9975853252357347,4.406620902767392,4.150673811964603,1,1,1,0.0065211592370652705,3.9291161553121556,4.30975873500295,4.103909122785703,1,1,1,0.006924631316381818,3.842707440129095,4.360536874775798,4.23625207863995,1,1,1,0.0058907809305177115
116CUL034_72_82,Dear Name:,3.0,3.0,3.0,3.0,2.4,2.6,4.041165371937426,4.398889883859005,4.278364825967392,1,1,1,0.007620313515925046,3.7468088948507496,4.300842324709507,4.119554271377171,1,1,1,0.007754617809101811,3.8499203705561804,4.371873477803554,4.255016085413712,1,1,1,0.007774706232197509
116CUL034_979_1118,A Providers Council and a Youth Coalition are building relationships that will hopefully bear great fruit in the years to come.,3.33,3.0,3.33,3.8,3.2,3.0,4.045646230378747,4.31956648989747,4.083505986560729,1,1,1,0.00861402348038362,3.945969416601372,4.2078289898826355,3.9604725433410657,1,1,1,0.008722881989145446,3.9865741921148024,4.3650382979494315,4.161092401040501,1,1,1,0.008340622259316642
117CWL008_1187_1350,One of us will call you to discuss how your company can become an important highly visible partner with the JCC in support of our scholarship programs.,3.0,3.25,3.5,3.2,3.0,2.8,4.030344237909146,4.4514296692142965,4.255022641534499,1,1,1,0.006960918780465181,3.9699876113681456,4.396862086061786,4.124679398346651,1,1,1,0.007942580383060172,3.945642904586085,4.39077094269778,4.192285779937757,1,1,1,0.007907732452639158
117CWL008_1449_1499,Thank you in advance for your consideration.,3.6,3.4,3.2,3.6,2.8,3.2,4.010941419273781,4.260018769791235,4.108916943757105,1,1,1,0.006993124795424944,3.9603021231757722,4.238016437852848,4.062138537659604,1,1,1,0.007279341790331365,4.039970806339168,4.271226599379238,4.220109571645846,1,1,1,0.007093619335663468
117CWL009_1602_1650,"Judy Laikin, Chair Auction '99 Sponsor Committee",3.0,2.6,3.0,3.2,3.2,3.2,4.033864960614045,4.489220312396468,4.0747655879264775,1,1,1,0.006897695244061743,4.033457831196185,4.426349951965289,4.094947051888827,1,1,1,0.007952650360019218,3.961506830081535,4.451009662202071,4.213780317325176,1,1,1,0.006554306539095869
118CWL048_1493_1549,But caring adults like you can reach out and help.,3.4,3.2,3.2,3.4,3.4,3.4,4.136909208324146,4.207470247182875,3.9556974544152776,1,1,1,0.008506804013296397,4.078373110759668,4.098561039950354,3.8680791114245805,1,1,1,0.008974092061817185,4.03295045552214,4.108112878443794,4.044363554109606,1,1,1,0.008523552183542888
118CWL048_345_468,Big Sisters helps bridge that gap by providing children with the resources they need -- Big Sisters volunteers.,3.33,3.0,3.67,3.33,3.0,3.0,4.336338309180448,4.238781818127977,4.087395036416163,1,1,1,0.009657427138392656,4.09849022508494,4.087174139093397,3.914703333000059,1,1,1,0.009165020619655476,4.16742771716243,4.226587707626328,4.086794997562136,1,1,1,0.009605963655727507
118CWL049_1256_1327,"Today, we are offering you the opportunity to help change a life.",3.6,3.8,3.6,3.5,3.0,4.0,4.166784733938563,4.539613268813277,4.252828808851507,1,1,1,0.00808221136971371,4.155014941844633,4.4444393826753865,4.16428395966878,1,1,1,0.008704703853735368,3.9611851157420115,4.425100733443539,4.231661282883358,1,1,1,0.007636026804207225
118CWL049_1659_1850,"As a Matchmaker you will receive a description of ""your match"" and be identified as a Matchmaker on a plaque in the Big Sisters office, in the agency newsletter and annual report.",3.4,2.8,3.6,3.33,2.67,3.33,3.888124533231046,4.467172112593193,4.200926410949073,1,1,1,0.009023065073121984,3.8619842550319228,4.37794194665468,4.140713052569006,1,1,1,0.009191215467725451,3.9113807553557463,4.393251666549158,4.260249148921087,1,1,1,0.008849078679417812
118CWL049_1975_2035,Over 235 girls are currently waiting for a Big Sister.,2.67,3.0,2.67,3.0,3.0,3.0,4.354101786408124,4.406935713393733,4.185970957590729,1,1,1,0.007875565107468193,4.148801680096941,4.242756749666646,4.047552700049483,1,1,1,0.008642530760833387,4.257957408204323,4.329053201572402,4.2372127669409325,1,1,1,0.008077806765771037
118CWL050_1405_1497,"Former Little Sister Amy, now 18-years old, is a testament to the Big Sisters program.",3.2,3.2,3.0,3.5,3.0,3.0,4.255652967713357,4.47033129204854,4.183144729507044,1,1,1,0.00930170813367592,4.101978686456115,4.348098267520612,3.9966936748147237,1,1,1,0.008987908282447481,4.182501284986684,4.466775836657653,4.185454317684491,1,1,1,0.008697250664941147
118CWL050_1504_1554,"""I was matched with my Big Sister in June of 1992.",3.2,3.0,3.2,3.4,3.0,3.2,4.413960249345056,4.679397090690418,4.320951722572831,1,1,1,0.01137561684201862,4.2548567948832465,4.539738368021858,4.197246299917948,1,1,1,0.01115737942906746,4.170129214403919,4.531436629622536,4.233251507141053,1,1,1,0.010935140352992246
118CWL050_1555_1665,"Since then, she and I have grown very close and I have been able to experience lots of new things.",3.4,2.8,3.2,3.8,3.2,3.2,4.319041937540475,4.496590710448977,4.255700973772112,1,1,1,0.00937354343294043,4.137791996143813,4.39147561411796,4.09601024657145,1,1,1,0.008626780065582951,4.295238964465999,4.528679861545671,4.283382330446174,1,1,1,0.009008963646229275
118CWL050_1666_1826,"We go to movies, dinner, concerts, and other stuff like that, but I have also been able to participate in charity events and fundraiser type things.",3.0,2.8,3.2,3.4,2.6,3.2,4.3979363891016465,4.687413050385036,4.331223929293127,1,1,1,0.009842237528509842,4.207048066175634,4.5667893529431325,4.1261606077974315,1,1,1,0.009060914177905765,4.270045075526147,4.685495318980752,4.324499226184262,1,1,1,0.009408626911705369
118CWL050_2742_2992,"It will also be used to help maintain the infrastructure that fosters and supports the development of effective relationships, including volunteer orientation and training and ongoing supervision and support by a professional staff.",3.0,2.8,3.0,3.5,3.0,3.5,3.9416872206462417,4.481544219172237,4.292705975723797,1,1,1,0.008786198442728725,3.922765616265002,4.360903577164086,4.1775405652085675,1,1,1,0.008727329698333041,3.856772280384214,4.379544893692488,4.25927283798274,1,1,1,0.009048759775480803
119CWL041_39_64,"Name Address City, ST Zip",3.0,2.6,3.0,3.0,3.0,3.0,3.8037694538285987,4.340261712000799,4.213276809216709,1,1,1,0.0075214022666961755,3.820002711381984,4.326636419461258,4.148643178885741,1,1,1,0.007701209323149726,3.9180038972187345,4.426577828484344,4.335456479494816,1,1,1,0.007353441688489127
119CWL041_424_593,"The Urban Mission Branch is reaching out to middle school youth with programs based on caring, honesty, respect and responsibility for themselves and others.",3.2,3.0,3.0,3.67,3.33,3.67,4.053323687732883,4.322799197318524,4.155716766288031,1,1,1,0.009610337667386186,3.9776481341003658,4.229535104757818,4.020580480851262,1,1,1,0.010150555464014315,3.9870936228219565,4.303487609253461,4.16787868666465,1,1,1,0.010348655407077726
20000410_nyt-NEW_81_280,"The Iraqi government has agreed to let U.S. Rep. Tony Hall visit the country next week to assess a humanitarian crisis that has festered since the Gulf War of 1990, Hall's office said Monday.",3.0,3.0,3.2,2.8,2.8,2.8,4.184772913624586,4.536209509227025,4.41694816704641,1,1,1,0.009266423705416742,4.061904575593113,4.475885986583857,4.20947518936412,1,1,1,0.009320398417304704,4.145878509210675,4.526930317177269,4.31576783031912,1,1,1,0.009287253563957857
