pair_id,task,site_type,outcome
P_terror-d3-v2,Reader,ReaderSite,0.30737417965088687
P_terror-d3-v2,Self,ReaderSite,0.042278752785534834
P_terror-d3-v3,Reader,ReaderSite,0.22470118930460758
P_terror-d3-v3,Self,ReaderSite,0.9857097282432681
P_terror-d3-v4,Reader,ReaderSite,0.21800102788052778
P_terror-d3-v4,Self,ReaderSite,0.10232852512892077
P_ecstasy-d1-v1,Reader,ReaderSite,1.984066976550261
P_ecstasy-d1-v1,Self,ReaderSite,3.1494586946014644
P_ecstasy-d1-v2,Reader,ReaderSite,1.0541473627136224
P_ecstasy-d1-v2,Self,ReaderSite,1.1839702153283134
P_ecstasy-d1-v3,Reader,ReaderSite,1.0188802707352966
P_ecstasy-d1-v3,Self,ReaderSite,0.023364809263436648
P_ecstasy-d1-v4,Reader,ReaderSite,1.2330334423833382
P_ecstasy-d1-v4,Self,ReaderSite,0.6727691012014034
P_ecstasy-d2-v1,Reader,ReaderSite,0.6530882257264006
P_ecstasy-d2-v1,Self,ReaderSite,1.2286302990471243
P_ecstasy-d2-v2,Reader,ReaderSite,0.18162839327614266
P_ecstasy-d2-v2,Self,ReaderSite,0.8982078915589393
P_ecstasy-d2-v3,Reader,ReaderSite,0.5160819140371669
P_ecstasy-d2-v3,Self,ReaderSite,0.8622124541769234
P_ecstasy-d2-v4,Reader,ReaderSite,0.460485362931744
P_ecstasy-d2-v4,Self,ReaderSite,0.07556008731756858
P_ecstasy-d3-v1,Reader,ReaderSite,0.07291311094159925
P_ecstasy-d3-v1,Self,ReaderSite,0.5802127129531938
P_ecstasy-d3-v2,Reader,ReaderSite,0.920375368443616
P_ecstasy-d3-v2,Self,ReaderSite,1.68203223080768
P_ecstasy-d3-v3,Reader,ReaderSite,0.5442725285096071
P_ecstasy-d3-v3,Self,ReaderSite,0.8165899971076773
P_ecstasy-d3-v4,Reader,ReaderSite,1.9813068587222287
P_ecstasy-d3-v4,Self,ReaderSite,1.9813140656027115
P_loathing-d1-v1,Reader,ReaderSite,2.588975378727671
P_loathing-d1-v1,Self,ReaderSite,0.17548661612289607
P_loathing-d1-v2,Reader,ReaderSite,1.4901171375864486
P_loathing-d1-v2,Self,ReaderSite,3.4567115188964643
P_loathing-d1-v3,Reader,ReaderSite,1.052749373268798
P_loathing-d1-v3,Self,ReaderSite,0.9250512558953412
P_loathing-d1-v4,Reader,ReaderSite,1.7854008311504406
P_loathing-d1-v4,Self,ReaderSite,1.9020406537035568
P_loathing-d2-v1,Reader,ReaderSite,1.8631840333941074
P_loathing-d2-v1,Self,ReaderSite,3.062728682693421
P_loathing-d2-v2,Reader,ReaderSite,1.1202051447594827
P_loathing-d2-v2,Self,ReaderSite,1.6127861739981129
P_loathing-d2-v3,Reader,ReaderSite,2.166202050588895
P_loathing-d2-v3,Self,ReaderSite,2.5546209784034173
P_loathing-d2-v4,Reader,ReaderSite,1.2826597709235101
P_loathing-d2-v4,Self,ReaderSite,1.537950928623621
P_loathing-d3-v1,Reader,ReaderSite,0.2536279050136985
P_loathing-d3-v1,Self,ReaderSite,0.6145997374393604
P_loathing-d3-v2,Reader,ReaderSite,0.5113649257456778
P_loathing-d3-v2,Self,ReaderSite,1.3727940678653612
P_loathing-d3-v3,Reader,ReaderSite,1.9018707429018313
P_loathing-d3-v3,Self,ReaderSite,1.6406947512606243
P_loathing-d3-v4,Reader,ReaderSite,1.7403058740146637
P_loathing-d3-v4,Self,ReaderSite,2.1472063948094684
P_amazement-d1-v1,Reader,ReaderSite,0.8615627527292449
P_amazement-d1-v1,Self,ReaderSite,0.2559447501336716
P_amazement-d1-v2,Reader,ReaderSite,1.7477649433887774
P_amazement-d1-v2,Self,ReaderSite,1.7836576990073827
P_amazement-d1-v3,Reader,ReaderSite,1.2610774724760967
P_amazement-d1-v3,Self,ReaderSite,1.0174244664990892
P_amazement-d1-v4,Reader,ReaderSite,0.544046346078316
P_amazement-d1-v4,Self,ReaderSite,0.5985419942131238
P_amazement-d2-v1,Reader,ReaderSite,0.46261292227849404
P_amazement-d2-v1,Self,ReaderSite,1.287552559908642
P_amazement-d2-v2,Reader,ReaderSite,0.990340937186216
P_amazement-d2-v2,Self,ReaderSite,0.5841335952435522
P_amazement-d2-v3,Reader,ReaderSite,2.8490303928839245
P_amazement-d2-v3,Self,ReaderSite,3.1403214693490016
P_amazement-d2-v4,Reader,ReaderSite,0.06556349876482859
P_amazement-d2-v4,Self,ReaderSite,0.41541164748875614
P_amazement-d3-v1,Reader,ReaderSite,1.2564461734426002
P_amazement-d3-v1,Self,ReaderSite,1.6403703536794718
P_amazement-d3-v2,Reader,ReaderSite,1.3842230945132938
P_amazement-d3-v2,Self,ReaderSite,1.2278541577454285
P_amazement-d3-v3,Reader,ReaderSite,0.6730829869339017
P_amazement-d3-v3,Self,ReaderSite,0.9637037942318172
P_amazement-d3-v4,Reader,ReaderSite,0.7017572661012768
P_amazement-d3-v4,Self,ReaderSite,0.6156421388862139
P_admiration-d1-v1,Reader,ReaderSite,0.08266286329469885
P_admiration-d1-v1,Self,ReaderSite,0.7340996285674888
P_admiration-d1-v2,Reader,ReaderSite,1.3243657755308627
P_admiration-d1-v2,Self,ReaderSite,1.2827101467779989
P_admiration-d1-v3,Reader,ReaderSite,1.3055213791948082
P_admiration-d1-v3,Self,ReaderSite,1.6956225551797428
P_admiration-d1-v4,Reader,ReaderSite,1.8260748777994382
P_admiration-d1-v4,Self,ReaderSite,2.006971577456403
P_admiration-d2-v1,Reader,ReaderSite,0.5468739155650448
P_admiration-d2-v1,Self,ReaderSite,1.1232334885258817
P_admiration-d2-v2,Reader,ReaderSite,1.617061796493569
P_admiration-d2-v2,Self,ReaderSite,1.9922667872126103
P_admiration-d2-v3,Reader,ReaderSite,1.2799161670260328
P_admiration-d2-v3,Self,ReaderSite,1.5396007114035108
P_admiration-d2-v4,Reader,ReaderSite,1.6013105381447037
P_admiration-d2-v4,Self,ReaderSite,1.8316025033006866
P_admiration-d3-v1,Reader,ReaderSite,0.4544351378408802
P_admiration-d3-v1,Self,ReaderSite,0.695930848337738
P_admiration-d3-v2,Reader,ReaderSite,0.5152752531870322
P_admiration-d3-v2,Self,ReaderSite,1.281613470413261
P_admiration-d3-v3,Reader,ReaderSite,0.6325794346600859
P_admiration-d3-v3,Self,ReaderSite,1.0129103596490716
P_admiration-d3-v4,Reader,ReaderSite,0.82937066852908
P_admiration-d3-v4,Self,ReaderSite,2.038111370546695
P_vigilance-d1-v1,Reader,ReaderSite,0.3528400272771903
P_vigilance-d1-v1,Self,ReaderSite,0.8977216042206979
P_vigilance-d1-v2,Reader,ReaderSite,0.9176296024200523
P_vigilance-d1-v2,Self,ReaderSite,0.9158823455248442
P_vigilance-d1-v3,Reader,ReaderSite,0.9439936022947739
P_vigilance-d1-v3,Self,ReaderSite,1.0530332730230718
P_vigilance-d1-v4,Reader,ReaderSite,0.5077943882604306
P_vigilance-d1-v4,Self,ReaderSite,1.8443963189320582
P_vigilance-d2-v1,Reader,ReaderSite,0.45050247318885406
P_vigilance-d2-v1,Self,ReaderSite,0.45733873284649995
P_vigilance-d2-v2,Reader,ReaderSite,0.7771399140574018
P_vigilance-d2-v2,Self,ReaderSite,1.4397969526317547
P_vigilance-d2-v3,Reader,ReaderSite,1.0022098413882348
P_vigilance-d2-v3,Self,ReaderSite,0.9659039987618501
P_vigilance-d2-v4,Reader,ReaderSite,0.8494915414344546
P_vigilance-d2-v4,Self,ReaderSite,0.9791523453346316
P_vigilance-d3-v1,Reader,ReaderSite,1.0906393134596568
P_vigilance-d3-v1,Self,ReaderSite,1.3358920104069365
P_vigilance-d3-v2,Reader,ReaderSite,0.5153312671030026
P_vigilance-d3-v2,Self,ReaderSite,1.0878786463035102
P_vigilance-d3-v3,Reader,ReaderSite,1.246880300657856
P_vigilance-d3-v3,Self,ReaderSite,0.020011142699663864
P_vigilance-d3-v4,Reader,ReaderSite,0.933131119386438
P_vigilance-d3-v4,Self,ReaderSite,1.6512787092554853
P_rage-d4-v1,Reader,ReaderSite,1.1117226018106003
P_rage-d4-v1,Self,ReaderSite,1.1938954077381572
P_rage-d4-v2,Reader,ReaderSite,0.13984882499538376
P_rage-d4-v2,Self,ReaderSite,0.07705404863862553
P_rage-d4-v3,Reader,ReaderSite,0.5201112918495343
P_rage-d4-v3,Self,ReaderSite,1.5592207781138903
P_rage-d4-v4,Reader,ReaderSite,0.634562377061199
P_rage-d4-v4,Self,ReaderSite,0.5711551955685725
P_rage-d5-v1,Reader,ReaderSite,0.6883941990975808
P_rage-d5-v1,Self,ReaderSite,1.5215625842210592
P_rage-d5-v2,Reader,ReaderSite,0.5060814482282012
P_rage-d5-v2,Self,ReaderSite,0.14337071078786856
P_rage-d5-v3,Reader,ReaderSite,0.10252674204855339
P_rage-d5-v3,Self,ReaderSite,0.6567061116983561
P_rage-d5-v4,Reader,ReaderSite,0.6081629513171931
P_rage-d5-v4,Self,ReaderSite,0.3384403985489923
P_rage-d6-v1,Reader,ReaderSite,2.002096567019082
P_rage-d6-v1,Self,ReaderSite,2.560933334139842
P_rage-d6-v2,Reader,ReaderSite,0.4584021072261042
P_rage-d6-v2,Self,ReaderSite,2.335384014070004
P_rage-d6-v3,Reader,ReaderSite,0.9968621129108204
P_rage-d6-v3,Self,ReaderSite,1.0674705812023912
P_rage-d6-v4,Reader,ReaderSite,0.6772359166728936
P_rage-d6-v4,Self,ReaderSite,0.6151974593848692
P_grief-d4-v1,Reader,ReaderSite,1.4260878320413477
P_grief-d4-v1,Self,ReaderSite,1.5279457440516366
P_grief-d4-v2,Reader,ReaderSite,0.35742861602528286
P_grief-d4-v2,Self,ReaderSite,1.2652442660578853
P_grief-d4-v3,Reader,ReaderSite,0.5025957223518303
P_grief-d4-v3,Self,ReaderSite,0.6439277373021794
P_grief-d4-v4,Reader,ReaderSite,1.3518315609264497
P_grief-d4-v4,Self,ReaderSite,1.272305307799957
P_grief-d5-v1,Reader,ReaderSite,0.5078758499165641
P_grief-d5-v1,Self,ReaderSite,0.5195044101587665
P_grief-d5-v2,Reader,ReaderSite,0.2849155692983194
P_grief-d5-v2,Self,ReaderSite,0.5131661197514377
P_grief-d5-v3,Reader,ReaderSite,1.4569448610920153
P_grief-d5-v3,Self,ReaderSite,1.6068908873486931
P_grief-d5-v4,Reader,ReaderSite,1.073543992154205
P_grief-d5-v4,Self,ReaderSite,1.3409836372716843
P_grief-d6-v1,Reader,ReaderSite,2.3827197683126826
P_grief-d6-v1,Self,ReaderSite,2.8633968061980757
P_grief-d6-v2,Reader,ReaderSite,0.7778960922016087
P_grief-d6-v2,Self,ReaderSite,1.3949790223233909
P_grief-d6-v3,Reader,ReaderSite,1.5768764907149473
P_grief-d6-v3,Self,ReaderSite,1.944979150635189
P_grief-d6-v4,Reader,ReaderSite,0.3004369357561112
P_grief-d6-v4,Self,ReaderSite,0.4286381393832759
P_terror-d4-v1,Reader,ReaderSite,0.17373257356733074
P_terror-d4-v1,Self,ReaderSite,0.37116922092656957
P_terror-d4-v2,Reader,ReaderSite,0.9805594925362393
P_terror-d4-v2,Self,ReaderSite,0.6364181290651363
P_terror-d4-v3,Reader,ReaderSite,1.0000345143738008
P_terror-d4-v3,Self,ReaderSite,1.150614699680728
P_terror-d4-v4,Reader,ReaderSite,0.5313568324446201
P_terror-d4-v4,Self,ReaderSite,0.3336381540474269
P_terror-d5-v1,Reader,ReaderSite,0.21307456384594792
P_terror-d5-v1,Self,ReaderSite,0.008099890450490754
P_terror-d5-v2,Reader,ReaderSite,0.49669653226710686
P_terror-d5-v2,Self,ReaderSite,0.5176826956051803
P_terror-d5-v3,Reader,ReaderSite,0.7815440581711837
P_terror-d5-v3,Self,ReaderSite,0.8847557407025475
P_terror-d5-v4,Reader,ReaderSite,0.8963932161784869
P_terror-d5-v4,Self,ReaderSite,0.24214016974933195
P_terror-d6-v1,Reader,ReaderSite,3.167873465067048
P_terror-d6-v1,Self,ReaderSite,3.6251418190929967
P_terror-d6-v2,Reader,ReaderSite,1.3898558809208028
P_terror-d6-v2,Self,ReaderSite,1.3429733914811832
P_terror-d6-v3,Reader,ReaderSite,1.0215532334916573
P_terror-d6-v3,Self,ReaderSite,1.111855684637557
P_terror-d6-v4,Reader,ReaderSite,0.0011845071724969625
P_terror-d6-v4,Self,ReaderSite,0.612335822649279
P_ecstasy-d4-v1,Reader,ReaderSite,0.05706833122561594
P_ecstasy-d4-v1,Self,ReaderSite,0.2366975034441623
P_ecstasy-d4-v2,Reader,ReaderSite,0.37632257754006204
P_ecstasy-d4-v2,Self,ReaderSite,1.108227025156764
P_ecstasy-d4-v3,Reader,ReaderSite,0.6049371177087286
P_ecstasy-d4-v3,Self,ReaderSite,1.0731257702435095
P_ecstasy-d4-v4,Reader,ReaderSite,0.8537585448261376
P_ecstasy-d4-v4,Self,ReaderSite,1.0771705112550727
P_ecstasy-d5-v1,Reader,ReaderSite,0.4541209607075567
P_ecstasy-d5-v1,Self,ReaderSite,0.23976924411606282
P_ecstasy-d5-v2,Reader,ReaderSite,0.46973738632942075
P_ecstasy-d5-v2,Self,ReaderSite,0.6287574323776468
P_ecstasy-d5-v3,Reader,ReaderSite,1.6746908395719118
P_ecstasy-d5-v3,Self,ReaderSite,1.746180474488527
P_ecstasy-d5-v4,Reader,ReaderSite,1.1508833476638234
P_ecstasy-d5-v4,Self,ReaderSite,1.771701581527219
P_ecstasy-d6-v1,Reader,ReaderSite,0.16168925219674324
P_ecstasy-d6-v1,Self,ReaderSite,0.2556892449849497
P_ecstasy-d6-v2,Reader,ReaderSite,0.7131445772479905
P_ecstasy-d6-v2,Self,ReaderSite,1.468173931741174
P_ecstasy-d6-v3,Reader,ReaderSite,0.7222884697984049
P_ecstasy-d6-v3,Self,ReaderSite,1.3365489220143298
P_ecstasy-d6-v4,Reader,ReaderSite,0.4538403565354936
P_ecstasy-d6-v4,Self,ReaderSite,0.8767597837115761
P_loathing-d4-v1,Reader,ReaderSite,0.38557184033854064
P_loathing-d4-v1,Self,ReaderSite,1.181955270265534
P_loathing-d4-v2,Reader,ReaderSite,1.0852256902322441
P_loathing-d4-v2,Self,ReaderSite,0.9527821070973586
P_loathing-d4-v3,Reader,ReaderSite,0.6900100444669865
P_loathing-d4-v3,Self,ReaderSite,0.8267932334565538
P_loathing-d4-v4,Reader,ReaderSite,1.5119363972448747
P_loathing-d4-v4,Self,ReaderSite,1.3705233839596227
P_loathing-d5-v1,Reader,ReaderSite,0.6144659285967067
P_loathing-d5-v1,Self,ReaderSite,0.9771734906367862
P_loathing-d5-v2,Reader,ReaderSite,1.5867793024998325
P_loathing-d5-v2,Self,ReaderSite,1.6501412647303049
P_loathing-d5-v3,Reader,ReaderSite,0.06374352069263045
P_loathing-d5-v3,Self,ReaderSite,0.09248409721676376
P_loathing-d5-v4,Reader,ReaderSite,0.4745306439603052
P_loathing-d5-v4,Self,ReaderSite,0.618571998186046
P_loathing-d6-v1,Reader,ReaderSite,0.4299744888024204
P_loathing-d6-v1,Self,ReaderSite,1.2101856349700104
P_loathing-d6-v2,Reader,ReaderSite,0.7505710395776086
P_loathing-d6-v2,Self,ReaderSite,1.1371860848957431
P_loathing-d6-v3,Reader,ReaderSite,1.0506076359419687
P_loathing-d6-v3,Self,ReaderSite,1.2841957017101713
P_loathing-d6-v4,Reader,ReaderSite,0.40761847558372954
P_loathing-d6-v4,Self,ReaderSite,0.5001381718919848
P_amazement-d4-v1,Reader,ReaderSite,0.22834599686220214
P_amazement-d4-v1,Self,ReaderSite,0.37130725053583324
P_amazement-d4-v2,Reader,ReaderSite,1.10115895226237
P_amazement-d4-v2,Self,ReaderSite,1.3492779105330204
P_amazement-d4-v3,Reader,ReaderSite,2.044389019905979
P_amazement-d4-v3,Self,ReaderSite,1.2796153796187468
P_amazement-d4-v4,Reader,ReaderSite,1.2747988228144056
P_amazement-d4-v4,Self,ReaderSite,1.154788516753099
P_amazement-d5-v1,Reader,ReaderSite,0.4119158892024868
P_amazement-d5-v1,Self,ReaderSite,0.2741195763460933
P_amazement-d5-v2,Reader,ReaderSite,1.9671501949564285
P_amazement-d5-v2,Self,ReaderSite,2.1016351436825698
P_amazement-d5-v3,Reader,ReaderSite,0.6279159312556981
P_amazement-d5-v3,Self,ReaderSite,1.1229500580225267
P_amazement-d5-v4,Reader,ReaderSite,0.8279930601974335
P_amazement-d5-v4,Self,ReaderSite,1.2781898463718924
P_amazement-d6-v1,Reader,ReaderSite,0.49932915175929393
P_amazement-d6-v1,Self,ReaderSite,0.5408917761527037
P_amazement-d6-v2,Reader,ReaderSite,1.1649665098120137
P_amazement-d6-v2,Self,ReaderSite,1.5246330672193826
P_amazement-d6-v3,Reader,ReaderSite,0.4076408072494564
P_amazement-d6-v3,Self,ReaderSite,1.299835064088498
P_amazement-d6-v4,Reader,ReaderSite,0.9176720729289096
P_amazement-d6-v4,Self,ReaderSite,1.1773254973507847
P_admiration-d4-v1,Reader,ReaderSite,0.9968436589484253
P_admiration-d4-v1,Self,ReaderSite,1.3366255079420202
P_admiration-d4-v2,Reader,ReaderSite,2.010365748521427
P_admiration-d4-v2,Self,ReaderSite,2.324393952408051
P_admiration-d4-v3,Reader,ReaderSite,0.9691817508495801
P_admiration-d4-v3,Self,ReaderSite,1.235180038130083
P_admiration-d4-v4,Reader,ReaderSite,2.322573501163297
P_admiration-d4-v4,Self,ReaderSite,0.9831261281602601
P_admiration-d5-v1,Reader,ReaderSite,0.35943323071882105
P_admiration-d5-v1,Self,ReaderSite,1.1979943905140815
P_admiration-d5-v2,Reader,ReaderSite,0.4868057970919939
P_admiration-d5-v2,Self,ReaderSite,0.1278720095877217
P_admiration-d5-v3,Reader,ReaderSite,0.08482910379478836
P_admiration-d5-v3,Self,ReaderSite,0.43797123649599934
P_admiration-d5-v4,Reader,ReaderSite,0.6277264884990417
P_admiration-d5-v4,Self,ReaderSite,1.1026296626740812
P_admiration-d6-v1,Reader,ReaderSite,0.12473991170185794
P_admiration-d6-v1,Self,ReaderSite,0.6734816316616556
P_admiration-d6-v2,Reader,ReaderSite,1.8642002345381452
P_admiration-d6-v2,Self,ReaderSite,1.8248481739071638
P_admiration-d6-v3,Reader,ReaderSite,0.1527839808757676
P_admiration-d6-v3,Self,ReaderSite,1.1513662431781908
P_admiration-d6-v4,Reader,ReaderSite,1.0496405845934724
P_admiration-d6-v4,Self,ReaderSite,1.5287407718054986
P_vigilance-d4-v1,Reader,ReaderSite,0.379195659345098
P_vigilance-d4-v1,Self,ReaderSite,0.6591075006524025
P_vigilance-d4-v2,Reader,ReaderSite,0.8698175834956934
P_vigilance-d4-v2,Self,ReaderSite,0.9059459490231232
P_vigilance-d4-v3,Reader,ReaderSite,1.7720581540386036
P_vigilance-d4-v3,Self,ReaderSite,2.058172219838788
P_vigilance-d4-v4,Reader,ReaderSite,1.3014647326217124
P_vigilance-d4-v4,Self,ReaderSite,1.100991720836638
P_vigilance-d5-v1,Reader,ReaderSite,0.1292179703040084
P_vigilance-d5-v1,Self,ReaderSite,0.1190800615258123
P_vigilance-d5-v2,Reader,ReaderSite,0.42901735310465305
P_vigilance-d5-v2,Self,ReaderSite,0.6411864277071264
P_vigilance-d5-v3,Reader,ReaderSite,1.340121581758615
P_vigilance-d5-v3,Self,ReaderSite,0.968914807420596
P_vigilance-d5-v4,Reader,ReaderSite,0.7613366592467878
P_vigilance-d5-v4,Self,ReaderSite,0.1829140083291141
P_vigilance-d6-v1,Reader,ReaderSite,0.3548154676952553
P_vigilance-d6-v1,Self,ReaderSite,0.4964136696212673
P_vigilance-d6-v2,Reader,ReaderSite,0.3170732198886983
P_vigilance-d6-v2,Self,ReaderSite,0.16645549460189724
P_vigilance-d6-v3,Reader,ReaderSite,0.13069047069282247
P_vigilance-d6-v3,Self,ReaderSite,0.05227033678622739
P_vigilance-d6-v4,Reader,ReaderSite,1.5761562975154564
P_vigilance-d6-v4,Self,ReaderSite,1.2273002506036788
P_rage-d1-v1,Reader,SelfSite,1.8075144365971596
P_rage-d1-v1,Self,SelfSite,1.9838578240918423
P_rage-d1-v2,Reader,SelfSite,0.5614030665651337
P_rage-d1-v2,Self,SelfSite,0.25522164593114405
P_rage-d1-v3,Reader,SelfSite,0.5983449450908713
P_rage-d1-v3,Self,SelfSite,0.7051163127946829
P_rage-d1-v4,Reader,SelfSite,1.6056261921312789
P_rage-d1-v4,Self,SelfSite,0.7026740725673117
P_rage-d2-v1,Reader,SelfSite,1.8274712445069081
P_rage-d2-v1,Self,SelfSite,1.3032217612470385
P_rage-d2-v2,Reader,SelfSite,0.03854761454549105
P_rage-d2-v2,Self,SelfSite,0.039485240771336416
P_rage-d2-v3,Reader,SelfSite,1.1173557044698343
P_rage-d2-v3,Self,SelfSite,0.9479959588379829
P_rage-d2-v4,Reader,SelfSite,0.33345051476126786
P_rage-d2-v4,Self,SelfSite,0.007313469694556485
P_rage-d3-v1,Reader,SelfSite,0.06782671266768148
P_rage-d3-v1,Self,SelfSite,0.2591404169472298
P_rage-d3-v2,Reader,SelfSite,0.06232390758049133
P_rage-d3-v2,Self,SelfSite,0.023777574902646315
P_rage-d3-v3,Reader,SelfSite,0.025081397464852717
P_rage-d3-v3,Self,SelfSite,0.2568325746700606
P_rage-d3-v4,Reader,SelfSite,1.5326390516404982
P_rage-d3-v4,Self,SelfSite,1.0782527563030766
P_grief-d1-v1,Reader,SelfSite,0.25057109411317247
P_grief-d1-v1,Self,SelfSite,0.30208019139090014
P_grief-d1-v2,Reader,SelfSite,0.2529223679219128
P_grief-d1-v2,Self,SelfSite,0.08824938005265759
P_grief-d1-v3,Reader,SelfSite,0.7410122916534734
P_grief-d1-v3,Self,SelfSite,0.48125511004340593
P_grief-d1-v4,Reader,SelfSite,0.24219938338065905
P_grief-d1-v4,Self,SelfSite,0.1187752036164238
P_grief-d2-v1,Reader,SelfSite,0.19996320513637467
P_grief-d2-v1,Self,SelfSite,0.15352244197091403
P_grief-d2-v2,Reader,SelfSite,0.044940511107645076
P_grief-d2-v2,Self,SelfSite,0.003259960249790028
P_grief-d2-v3,Reader,SelfSite,0.11559720751016744
P_grief-d2-v3,Self,SelfSite,0.21391096706032986
P_grief-d2-v4,Reader,SelfSite,0.4312338033817731
P_grief-d2-v4,Self,SelfSite,0.44026216611578706
P_grief-d3-v1,Reader,SelfSite,0.38146172803988443
P_grief-d3-v1,Self,SelfSite,0.3626822536243379
P_grief-d3-v2,Reader,SelfSite,0.28793298995111405
P_grief-d3-v2,Self,SelfSite,0.16923076210992827
P_grief-d3-v3,Reader,SelfSite,0.1802302379713372
P_grief-d3-v3,Self,SelfSite,0.19829176601150644
P_grief-d3-v4,Reader,SelfSite,0.17057187561782872
P_grief-d3-v4,Self,SelfSite,0.3426915260350194
P_terror-d1-v1,Reader,SelfSite,0.021029940725358465
P_terror-d1-v1,Self,SelfSite,0.003915977844861418
P_terror-d1-v2,Reader,SelfSite,0.019761002997214838
P_terror-d1-v2,Self,SelfSite,0.001818222224459376
P_terror-d1-v3,Reader,SelfSite,0.07592627461068169
P_terror-d1-v3,Self,SelfSite,0.029671004151711866
P_terror-d1-v4,Reader,SelfSite,0.014499113165364008
P_terror-d1-v4,Self,SelfSite,0.010847592825030228
P_terror-d2-v1,Reader,SelfSite,0.3495332257399626
P_terror-d2-v1,Self,SelfSite,0.3931014189482327
P_terror-d2-v2,Reader,SelfSite,0.04996224724542264
P_terror-d2-v2,Self,SelfSite,0.07687290288551663
P_terror-d2-v3,Reader,SelfSite,0.09908152626958233
P_terror-d2-v3,Self,SelfSite,0.03339678921970113
P_terror-d2-v4,Reader,SelfSite,0.46716381211778435
P_terror-d2-v4,Self,SelfSite,0.18394101384368944
P_terror-d3-v1,Reader,SelfSite,0.03385876037659319
